# StationID,Lat(deg.NAD27),Lon(deg.NAD27),Elev(m.NGVD29),Obs_grav(mGal),Free_air_anom(mGal),Inner_terr_corr(mGal),Total_terr_corr(mGal),Complete_Bouguer_anom(mGal),Isostatic_anom(mGal) -- see USGS OFR2006-1396 for more info
MV090nc,36.5713,-114.7117,586.6,979628.00,-58.60,0.01,0.08,-124.90,-14.22
MV091od,36.5583,-114.7197,586.8,979626.54,-58.87,0.01,0.09,-125.17,-14.63
MV092pe,36.5055,-114.7108,601.1,979619.61,-56.82,0.00,0.05,-124.79,-16.07
MV093qf,36.5060,-114.6898,608.1,979620.58,-53.73,0.01,0.05,-122.49,-14.30
MV094rg,36.5255,-114.6748,594.1,979627.18,-53.14,0.01,0.06,-120.29,-11.92
MV095sh,36.5372,-114.6658,586.6,979629.53,-54.10,0.13,0.20,-120.27,-11.72
MW001ti,36.6845,-114.6825,505.6,979667.20,-54.19,0.15,0.42,-110.98,3.02
MW002uj,36.6850,-114.6638,498.7,979665.19,-58.37,0.08,0.26,-114.55,-0.97
MW003vk,36.6915,-114.6507,564.9,979653.16,-50.52,0.15,0.16,-114.29,-0.76
MW004wl,36.7110,-114.6970,522.5,979668.91,-49.55,0.11,0.45,-108.23,7.26
MW005xm,36.7118,-114.7145,534.4,979669.91,-44.97,0.25,0.72,-104.71,11.29
MW006yn,36.7192,-114.7278,578.6,979662.36,-39.50,0.24,0.63,-104.34,12.33
MW007zo,36.7320,-114.7803,582.4,979658.63,-43.19,3.48,4.33,-104.75,14.19
MW008ap,36.7280,-114.7680,572.0,979661.53,-43.14,2.15,2.97,-104.89,13.44
MW009bq,36.7295,-114.7552,565.1,979664.90,-42.04,1.18,1.87,-104.10,13.86
MW010cr,36.7332,-114.7442,560.8,979666.82,-41.75,0.36,0.99,-104.22,13.55
MW011ds,36.7065,-114.7160,585.0,979660.19,-38.60,0.24,0.52,-104.27,11.52
MW012et,36.6908,-114.7088,569.5,979662.29,-39.92,0.22,0.49,-103.88,11.06
MW013fu,36.7003,-114.7112,574.5,979661.15,-40.34,0.15,0.42,-104.92,10.49
MW014gv,36.7055,-114.7257,594.7,979659.09,-36.64,0.28,0.61,-103.31,12.72
MW015hw,36.7023,-114.7433,641.0,979650.02,-31.13,0.37,0.72,-102.93,13.48
MW016ix,36.7025,-114.7612,677.3,979641.45,-28.52,0.34,0.73,-104.40,12.64
MW017jy,36.7053,-114.7782,715.2,979633.42,-25.12,0.53,0.95,-105.05,12.70
MW018kz,36.7087,-114.7922,791.2,979618.70,-16.68,0.51,0.98,-105.16,13.18
MW019la,36.7142,-114.7948,919.2,979588.24,-8.13,4.60,5.79,-106.23,12.40
MW020mb,36.6957,-114.7748,713.7,979633.57,-24.58,0.65,1.09,-104.21,13.06
MW021nc,36.6845,-114.7813,751.8,979624.08,-21.35,0.53,1.00,-105.37,11.70
MW022od,36.6963,-114.6812,506.6,979666.64,-55.45,0.11,0.38,-112.41,2.05
MW023pe,36.6927,-114.6808,505.8,979666.62,-55.42,0.12,0.39,-112.27,2.04
MW024qf,36.6953,-114.6678,563.8,979651.61,-52.74,0.24,0.28,-116.27,-2.16
MW025rg,36.7063,-114.6690,520.1,979662.54,-56.27,0.11,0.27,-114.85,-0.21
MW026sh,36.7430,-114.7403,562.5,979665.95,-42.94,0.21,0.81,-105.78,12.33
MW027ti,36.7467,-114.7358,602.4,979658.46,-38.45,0.17,0.54,-106.07,12.07
MW028uj,36.7385,-114.7252,555.8,979666.47,-44.11,0.13,0.59,-106.41,11.07
MW029vk,36.7497,-114.7180,576.3,979662.93,-42.28,0.04,0.39,-107.10,10.70
MW030wl,36.7673,-114.7225,618.0,979656.80,-37.08,0.17,0.54,-106.46,12.27
MW031xm,36.7730,-114.7123,642.5,979647.98,-38.83,0.09,0.36,-111.15,7.60
MW032yn,36.7937,-114.7200,697.3,979641.22,-30.48,0.76,1.06,-108.29,11.72
MW033zo,36.6842,-114.6475,542.5,979653.76,-56.23,0.02,0.04,-117.57,-4.40
MW034ap,36.6697,-114.6518,493.0,979664.75,-59.25,0.10,0.24,-114.80,-2.14
MW035bq,36.9368,-114.6533,626.5,979654.68,-51.28,0.29,1.50,-120.66,6.83
MW036cr,36.9412,-114.6357,696.7,979643.94,-40.74,0.57,1.51,-118.04,9.64
MW037ds,36.9832,-114.6290,644.1,979663.74,-40.83,1.77,3.60,-110.09,20.39
MW038et,36.9965,-114.6212,653.4,979662.10,-40.77,2.05,4.02,-110.65,20.67
MW054fu,36.6565,-114.6810,505.5,979665.67,-53.32,0.15,0.38,-110.15,2.67
MW055gv,36.6502,-114.6713,500.6,979664.49,-55.47,0.11,0.30,-111.82,0.52
MW056hw,36.6410,-114.6845,525.6,979661.69,-49.77,0.17,0.33,-108.92,3.42
MW057ix,36.6323,-114.6992,570.0,979650.81,-46.19,0.03,0.13,-110.56,1.81
MW058jy,36.6323,-114.7183,590.2,979647.65,-43.13,0.02,0.19,-109.71,3.26
MW059kz,36.6353,-114.7352,608.9,979644.60,-40.67,0.02,0.28,-109.27,4.36
MW060la,36.6358,-114.7525,640.3,979637.38,-38.24,0.04,0.41,-110.26,3.92
MW061mb,36.6228,-114.7380,612.3,979637.97,-45.16,0.04,0.28,-114.15,-0.92
MW062nc,36.6098,-114.7367,595.2,979637.69,-49.60,0.06,0.30,-116.64,-3.91
MW064od,36.6013,-114.8253,776.1,979610.63,-20.10,0.05,0.83,-107.03,8.85
MW065pe,36.5875,-114.8322,763.0,979609.47,-24.11,0.05,0.92,-109.47,6.25
MW066qf,36.5745,-114.8383,784.8,979604.07,-21.66,0.06,0.88,-109.52,5.96
MW067rg,36.5605,-114.8455,783.2,979604.20,-20.80,0.22,0.98,-108.39,6.94
MW068sh,36.5557,-114.8580,801.0,979601.17,-17.93,1.24,2.07,-106.43,9.26
MW069ti,36.5400,-114.8520,712.4,979618.93,-26.14,0.31,1.03,-105.69,9.19
MW070uj,36.5265,-114.8573,665.1,979621.96,-36.53,0.41,1.18,-110.59,4.04
MW071vk,36.5150,-114.8680,632.8,979622.73,-44.74,0.03,0.96,-115.37,-0.69
MW072wl,36.5047,-114.8800,618.9,979623.25,-47.61,0.03,1.15,-116.48,-1.64
MW073xm,36.4943,-114.8913,637.2,979620.51,-43.81,0.10,1.27,-114.62,0.27
MW074yn,36.4813,-114.9012,638.9,979618.93,-43.74,0.14,1.38,-114.65,0.15
MW075zo,36.4740,-114.9168,661.2,979614.13,-41.05,1.19,2.60,-113.24,1.91
MW076ap,36.4613,-114.9098,618.3,979619.85,-47.46,0.17,1.47,-115.94,-1.61
MW077bq,36.4480,-114.9142,640.0,979613.63,-45.82,0.06,1.22,-117.00,-3.09
MW078cr,36.4340,-114.9190,681.6,979605.77,-39.64,0.09,1.03,-115.71,-2.23
MW079ds,36.4370,-114.9580,819.9,979576.37,-26.64,0.11,1.38,-117.96,-2.80
MW080et,36.5108,-114.9452,817.3,979584.09,-26.12,0.60,2.18,-116.34,1.69
MW081fu,36.5403,-114.9350,805.4,979583.59,-32.81,0.01,1.56,-122.32,-3.52
MW082gv,36.5707,-114.9243,812.2,979591.66,-25.29,0.05,1.58,-115.55,3.89
MW083hw,36.6032,-114.9187,848.3,979586.62,-22.00,0.38,2.02,-115.88,4.51
MW084ix,36.6325,-114.9187,833.8,979593.62,-22.01,0.39,2.44,-113.83,7.60
MW085jy,36.6770,-114.9243,755.0,979610.44,-33.36,0.03,2.34,-116.40,6.85
MW086kz,36.5060,-114.6722,618.1,979622.85,-48.37,0.02,0.06,-118.24,-10.44
MW087la,36.5058,-114.6545,654.3,979622.74,-37.31,0.05,0.10,-111.22,-3.81
MW088mb,36.5028,-114.6372,697.6,979618.42,-28.01,0.17,0.26,-106.66,0.34
MW089nc,36.5098,-114.6217,750.3,979608.39,-22.39,0.53,0.60,-106.64,0.28
MW090od,36.5223,-114.6133,758.0,979609.19,-20.29,0.24,0.35,-105.66,1.41
MW091pe,36.5345,-114.6047,728.0,979615.76,-24.04,0.22,0.28,-106.09,1.22
MW092qf,36.5490,-114.5942,776.4,979604.72,-21.40,0.45,0.67,-108.52,-0.96
MW093rg,36.5613,-114.5860,738.0,979614.21,-24.82,0.94,1.07,-107.21,0.56
MW094sh,36.5738,-114.5775,672.1,979630.20,-30.24,0.42,0.49,-105.78,2.28
MW095ti,36.5872,-114.5708,610.3,979644.05,-36.61,0.47,0.59,-105.07,3.38
MW096uj,36.5998,-114.5637,568.5,979652.39,-42.27,0.76,0.84,-105.75,3.03
MW097vk,36.6115,-114.5533,531.6,979660.33,-46.72,0.62,0.74,-106.14,2.96
MW098wl,36.6247,-114.5463,498.4,979670.87,-47.55,0.58,0.69,-103.27,6.25
MW099xm,36.6398,-114.5438,452.5,979678.66,-55.23,0.45,0.69,-105.76,4.30
MW100yn,36.6210,-114.6007,567.2,979658.89,-37.99,0.10,0.15,-102.02,7.87
MW101zo,36.6075,-114.5922,677.1,979633.62,-28.17,0.62,0.71,-104.06,5.25
MW102ap,36.5908,-114.5980,808.9,979605.69,-14.01,1.71,2.45,-103.02,5.79
MW103bq,36.5992,-114.5902,739.7,979621.87,-19.90,0.51,0.84,-102.72,6.30
NW/320it,36.3227,-114.3070,603.9,979641.36,-18.41,0.73,1.70,-85.04,21.41
NW/321mz,36.3232,-114.3077,601.0,979641.64,-19.08,0.68,1.64,-85.44,21.00
NW/322db,36.3237,-114.3083,597.5,979642.16,-19.69,0.65,1.60,-85.69,20.72
O10gv,36.4725,-114.2715,483.0,979645.56,-64.47,0.05,0.60,-118.54,-8.30
O11hw,36.4737,-114.2727,481.5,979645.09,-65.50,0.05,0.59,-119.41,-9.18
O12ix,36.4747,-114.2735,480.3,979644.37,-66.68,0.04,0.58,-120.46,-10.24
O13jy,36.4757,-114.2745,479.6,979643.73,-67.62,0.04,0.61,-121.29,-11.10
O14lz,36.4770,-114.2755,478.6,979642.99,-68.77,0.04,0.60,-122.34,-12.16
O15ma,36.4782,-114.2768,476.8,979642.52,-69.90,0.04,0.56,-123.31,-13.14
O16nb,36.4793,-114.2778,476.3,979641.83,-70.83,0.04,0.55,-124.20,-14.05
O17oc,36.4807,-114.2792,477.4,979640.82,-71.62,0.04,0.53,-125.13,-15.01
O18pd,36.4818,-114.2802,476.9,979640.31,-72.39,0.04,0.52,-125.85,-15.75
O19qe,36.4830,-114.2813,476.1,979639.80,-73.25,0.04,0.51,-126.62,-16.54
O1kf,36.4617,-114.2613,507.0,979652.63,-49.05,0.28,0.86,-105.57,4.91
O20rg,36.4840,-114.2823,476.5,979639.36,-73.67,0.04,0.50,-127.09,-17.03
O21sh,36.4853,-114.2835,476.0,979638.99,-74.29,0.04,0.50,-127.67,-17.63
O22ti,36.4863,-114.2845,475.7,979638.62,-74.84,0.04,0.49,-128.19,-18.15
O23uj,36.4873,-114.2855,475.8,979637.95,-75.58,0.04,0.48,-128.95,-18.94
O24wk,36.4887,-114.2865,474.9,979637.70,-76.22,0.04,0.47,-129.50,-19.50
O25xl,36.4898,-114.2878,474.1,979637.35,-76.92,0.04,0.47,-130.11,-20.15
O26ym,36.4910,-114.2888,473.8,979636.97,-77.49,0.04,0.46,-130.65,-20.72
O27zn,36.4923,-114.2898,473.3,979636.71,-78.02,0.05,0.47,-131.12,-21.23
O28ao,36.4935,-114.2912,469.7,979636.47,-79.46,0.04,0.46,-132.16,-22.29
O29bp,36.4945,-114.2920,471.4,979635.96,-79.53,0.05,0.46,-132.42,-22.55
O2vq,36.4622,-114.2620,504.9,979652.31,-50.07,0.20,0.78,-106.43,4.02
O30cr,36.4957,-114.2932,470.5,979636.12,-79.76,0.06,0.47,-132.54,-22.69
O31ds,36.4972,-114.2943,471.4,979635.86,-79.86,0.09,0.50,-132.72,-22.87
O32et,36.4982,-114.2953,469.6,979636.21,-80.16,0.13,0.53,-132.78,-22.95
O33fu,36.5047,-114.3017,467.3,979640.08,-77.57,0.39,0.78,-129.68,-19.95
O34hv,36.5057,-114.3027,469.5,979640.37,-76.69,0.14,0.52,-129.31,-19.60
O35iw,36.5067,-114.3035,472.0,979640.74,-75.62,0.10,0.47,-128.57,-18.86
O36jx,36.5077,-114.3043,474.9,979640.92,-74.62,0.09,0.46,-127.92,-18.21
O37ky,36.5088,-114.3055,477.1,979641.41,-73.56,0.09,0.45,-127.11,-17.44
O38lz,36.5098,-114.3065,479.7,979641.94,-72.33,0.11,0.47,-126.16,-16.50
O39ma,36.5107,-114.3072,482.5,979642.12,-71.35,0.13,0.48,-125.48,-15.82
O3gb,36.4635,-114.2630,500.7,979651.29,-52.48,0.15,0.73,-108.42,2.01
O40nc,36.5118,-114.3082,492.3,979641.28,-69.28,0.22,0.55,-124.45,-14.81
O41od,36.5133,-114.3095,503.1,979640.31,-67.04,0.55,0.86,-123.11,-13.48
O42pe,36.5148,-114.3110,459.2,979650.87,-70.17,0.34,0.74,-121.40,-11.81
O43qf,36.5157,-114.3117,458.2,979652.56,-68.83,0.31,0.71,-119.99,-10.39
O44sg,36.5165,-114.3127,459.0,979654.05,-67.18,0.32,0.71,-118.42,-8.84
O45th,36.5170,-114.3132,460.4,979654.64,-66.20,0.34,0.73,-117.58,-8.00
O46ui,36.5175,-114.3135,459.7,979655.52,-65.59,0.37,0.76,-116.86,-7.29
O47vj,36.5182,-114.3140,458.2,979656.96,-64.67,0.46,0.85,-115.68,-6.12
O48wk,36.5193,-114.3152,465.8,979657.00,-62.38,0.59,0.95,-114.15,-4.61
O49xl,36.5203,-114.3162,479.1,979655.03,-60.32,0.74,1.07,-113.48,-3.95
O4Aym,36.4658,-114.2652,497.4,979649.03,-55.97,0.09,0.65,-111.61,-1.20
O4rn,36.4645,-114.2642,497.5,979650.33,-54.52,0.11,0.68,-110.14,0.28
O50zo,36.5215,-114.3173,503.1,979651.48,-56.58,1.10,1.39,-112.12,-2.60
O5ap,36.4670,-114.2665,495.8,979648.07,-57.54,0.08,0.64,-113.01,-2.66
O6bq,36.4682,-114.2675,492.4,979647.51,-59.23,0.07,0.63,-114.33,-4.00
O7cr,36.4692,-114.2683,487.9,979647.30,-60.91,0.07,0.63,-115.50,-5.18
O8ds,36.4705,-114.2695,485.2,979646.94,-62.22,0.07,0.63,-116.51,-6.21
O9et,36.4715,-114.2703,484.2,979646.36,-63.21,0.06,0.61,-117.40,-7.13
OVERfu,36.5500,-114.4533,389.0,979656.90,-88.83,0.02,0.26,-132.60,-25.38
STOP8sd,36.2675,-114.2865,898.7,979580.14,16.06,1.37,2.67,-82.85,23.70
TD001te,36.9810,-114.3283,992.2,979589.75,-7.23,0.06,0.93,-118.43,11.94
TD002uf,36.9803,-114.3262,986.2,979590.60,-8.18,0.06,0.90,-118.73,11.59
TD003vg,36.9797,-114.3242,979.4,979591.72,-9.12,0.06,0.88,-118.92,11.37
TD004wh,36.9792,-114.3218,974.3,979592.42,-9.95,0.06,0.85,-119.20,11.07
TD005xi,36.9785,-114.3198,968.9,979593.45,-10.51,0.07,0.85,-119.16,11.08
TD006yj,36.9780,-114.3177,962.8,979594.88,-10.93,0.09,0.85,-118.89,11.31
TD007zk,36.9772,-114.3157,956.6,979596.65,-11.00,0.13,0.88,-118.23,11.92
TD008al,36.9763,-114.3137,951.2,979598.58,-10.65,0.20,0.94,-117.21,12.89
TD009bm,36.9750,-114.3115,942.8,979601.41,-10.30,0.29,1.04,-115.81,14.23
TD010cn,36.9745,-114.3095,930.6,979604.21,-11.23,0.46,1.24,-115.17,14.84
TD011do,36.9748,-114.3072,935.9,979603.38,-10.44,0.39,1.12,-115.10,14.94
TD012ep,36.9742,-114.3052,925.5,979605.32,-11.66,0.45,1.19,-115.07,14.96
TD013fq,36.9730,-114.3033,908.6,979608.86,-13.23,0.80,1.59,-114.34,15.61
TD014gr,36.9743,-114.3005,901.0,979610.64,-13.89,0.61,1.39,-114.35,15.71
TD015hs,36.9740,-114.2983,893.9,979612.14,-14.58,0.67,1.46,-114.17,15.87
TD016it,36.9735,-114.2955,888.3,979613.38,-15.02,0.61,1.38,-114.05,15.99
TD017ju,36.9730,-114.2932,884.9,979614.13,-15.28,0.56,1.32,-113.98,16.04
TD018kv,36.9722,-114.2912,879.9,979615.04,-15.83,0.63,1.39,-113.90,16.08
TD019lw,36.9708,-114.2895,874.2,979616.24,-16.26,0.68,1.46,-113.63,16.28
TD020mx,36.9710,-114.2868,867.6,979617.17,-17.38,0.58,1.35,-114.12,15.80
TD021ny,36.9708,-114.2845,862.8,979617.70,-18.34,0.49,1.24,-114.63,15.29
TD022oz,36.9702,-114.2823,858.0,979617.91,-19.53,0.45,1.19,-115.34,14.55
TD023pa,36.9697,-114.2802,853.5,979618.22,-20.56,0.40,1.12,-115.93,13.95
TD024qb,36.9693,-114.2780,850.1,979618.66,-21.17,0.39,1.09,-116.18,13.70
TD025rc,36.9685,-114.2758,846.0,979619.35,-21.66,0.40,1.07,-116.23,13.61
TD026sd,36.9682,-114.2737,843.0,979619.84,-22.08,0.35,0.99,-116.39,13.44
TD027te,36.9675,-114.2717,839.2,979620.51,-22.51,0.36,0.98,-116.41,13.40
TD028uf,36.9667,-114.2695,835.6,979620.99,-23.06,0.41,1.01,-116.52,13.28
TD029vg,36.9650,-114.2682,830.7,979622.02,-23.41,0.34,0.95,-116.38,13.32
TD030wh,36.9643,-114.2657,825.3,979622.83,-24.19,0.43,1.02,-116.48,13.19
TD031xi,36.9635,-114.2638,822.1,979623.32,-24.62,0.41,0.98,-116.60,13.04
TD032yj,36.9628,-114.2620,817.3,979624.09,-25.29,0.50,1.06,-116.64,12.99
TD033zk,36.9617,-114.2602,812.9,979624.90,-25.73,0.45,1.00,-116.64,12.94
TD034al,36.9603,-114.2583,809.4,979625.44,-26.15,0.39,0.93,-116.74,12.77
TD035bm,36.9590,-114.2567,805.2,979626.16,-26.61,0.49,1.02,-116.63,12.78
TD036cn,36.9588,-114.2543,801.2,979626.67,-27.32,0.48,0.99,-116.92,12.51
TD037do,36.9592,-114.2515,796.7,979627.40,-28.01,0.50,0.98,-117.11,12.35
TD038ep,36.9593,-114.2487,792.0,979627.97,-28.90,0.57,1.02,-117.43,12.06
TD039fq,36.9593,-114.2452,786.0,979629.02,-29.70,0.67,1.10,-117.48,12.06
TD040gr,36.9582,-114.2422,780.4,979629.92,-30.41,0.68,1.10,-117.56,11.96
TD041hs,36.9557,-114.2388,773.4,979630.97,-31.31,0.59,0.99,-117.77,11.61
TD042it,36.9550,-114.2355,765.2,979631.68,-33.09,0.69,1.09,-118.53,10.86
TD043ju,36.9733,-114.3280,989.6,979589.63,-7.50,0.07,0.94,-118.39,11.42
TD044kv,36.9737,-114.3303,995.5,979588.53,-6.81,0.07,0.98,-118.33,11.50
TD045lw,36.9740,-114.3325,1001.9,979587.48,-5.90,0.06,1.00,-118.12,11.74
TD046mx,36.9743,-114.3347,1008.4,979586.41,-5.01,0.07,1.03,-117.93,11.94
TD047ny,36.9747,-114.3368,1013.3,979585.74,-4.20,0.07,1.07,-117.63,12.25
TD048oz,36.9752,-114.3392,1019.7,979584.74,-3.25,0.08,1.12,-117.36,12.54
TD049pa,36.9752,-114.3413,1025.0,979584.01,-2.37,0.07,1.15,-117.03,12.87
TD050qb,36.9755,-114.3437,1031.6,979582.96,-1.41,0.08,1.21,-116.76,13.13
TD051rc,36.9758,-114.3458,1037.4,979582.09,-0.50,0.09,1.26,-116.46,13.45
TD052sd,36.9762,-114.3480,1043.8,979581.12,0.48,0.13,1.34,-116.12,13.79
TD053te,36.9767,-114.3502,1050.9,979580.12,1.60,0.15,1.40,-115.73,14.21
TD054uf,36.9772,-114.3523,1057.6,979579.21,2.73,0.20,1.49,-115.27,14.68
TD055vg,36.9775,-114.3545,1063.6,979578.10,3.44,0.24,1.57,-115.16,14.81
TD056wh,36.9780,-114.3567,1071.1,979576.34,3.94,0.26,1.62,-115.45,14.55
TD057xi,36.9783,-114.3623,1092.1,979572.36,6.41,0.39,1.81,-115.16,14.83
TD058yj,36.9778,-114.3680,1112.3,979568.78,9.10,0.67,2.17,-114.37,15.59
TD059zk,36.9755,-114.3738,1128.2,979565.92,11.37,1.05,2.69,-113.38,16.37
TD060al,36.9753,-114.3790,1156.0,979559.87,13.91,0.50,2.23,-114.43,15.30
TD061bm,36.9750,-114.3845,1175.1,979556.68,16.62,0.38,2.27,-113.82,15.87
TD062cn,36.9712,-114.3893,1205.3,979551.17,20.77,0.46,2.50,-112.84,16.57
TD063do,36.9680,-114.3942,1238.7,979545.04,25.21,0.44,2.64,-112.02,17.13
TD064ep,36.9660,-114.3995,1272.8,979538.85,29.72,0.52,2.93,-111.07,17.91
UM533fq,36.7752,-114.1492,501.4,979633.56,-96.98,0.53,1.32,-152.41,-29.25
UM534gr,36.7638,-114.1817,479.1,979644.96,-91.46,0.10,0.95,-144.75,-23.16
V10hs,36.2993,-114.1740,1134.2,979530.10,35.92,0.55,2.10,-90.09,21.87
V11it,36.3015,-114.1730,1133.2,979529.86,35.21,0.53,2.06,-90.74,21.28
V12ju,36.3027,-114.1727,1135.4,979529.35,35.25,0.53,2.06,-90.93,21.12
V13kv,36.3047,-114.1717,1139.0,979528.31,35.17,0.46,2.00,-91.49,20.63
V1lw,36.2850,-114.1740,1226.5,979514.45,49.99,0.44,2.46,-86.05,25.71
V2te,36.2878,-114.1732,1208.2,979518.66,48.31,0.30,2.21,-85.92,25.92
V3vg,36.2897,-114.1732,1194.8,979521.22,46.58,0.30,2.14,-86.22,25.66
V5do,36.2937,-114.1735,1181.4,979522.89,43.77,0.27,2.02,-87.64,24.28
V6bm,36.2943,-114.1733,1177.1,979523.13,42.63,0.30,2.03,-88.28,23.65
V7ep,36.2948,-114.1732,1157.3,979526.78,40.13,0.41,2.07,-88.52,23.43
V8fq,36.2958,-114.1740,1146.0,979528.50,38.28,0.50,2.11,-89.05,22.87
V9gr,36.2973,-114.1743,1137.5,979529.49,36.51,0.57,2.15,-89.83,22.09
WC001hs,36.9570,-114.9243,793.0,979604.58,-51.78,0.07,0.71,-140.74,-7.32
WC002it,36.9905,-114.8517,960.6,979587.99,-19.58,0.51,1.80,-126.34,7.05
WC002ju,36.9905,-114.8517,961.8,979587.94,-19.25,0.50,1.79,-126.16,7.23
WC003kv,36.9865,-114.8448,1022.3,979577.67,-10.52,2.23,3.41,-122.62,10.41
WC004lw,36.9837,-114.8445,1047.8,979573.16,-6.93,2.25,3.38,-121.93,10.91
WC005mx,36.9852,-114.8458,1021.8,979577.63,-10.61,1.85,3.01,-123.05,9.90
WC006ny,36.9867,-114.8472,1005.9,979580.09,-13.17,1.36,2.55,-124.28,8.80
WC007oz,36.9880,-114.8487,988.3,979583.15,-15.66,0.99,2.23,-125.11,8.06
WC008pa,36.9893,-114.8500,970.8,979586.31,-18.02,0.75,2.03,-125.70,7.60
WC009qb,36.9908,-114.8548,949.7,979589.95,-21.00,0.30,1.54,-126.80,6.68
WC010rc,36.9913,-114.8575,939.4,979591.78,-22.41,0.21,1.39,-127.19,6.38
WC011sd,36.9917,-114.8598,929.6,979593.94,-23.28,0.16,1.28,-127.07,6.58
WC012te,36.9922,-114.8620,921.3,979596.37,-23.45,0.12,1.20,-126.39,7.35
WC012uf,36.9922,-114.8620,921.3,979596.40,-23.42,0.12,1.20,-126.36,7.38
WC013vg,36.9927,-114.8645,912.0,979598.89,-23.87,0.10,1.10,-125.85,7.97
WC014wh,36.9930,-114.8667,904.6,979601.35,-23.70,0.08,1.04,-124.91,8.96
WC015xi,36.9925,-114.8695,895.1,979603.49,-24.46,0.08,1.01,-124.63,9.29
WC016yj,36.9923,-114.8718,887.8,979604.58,-25.61,0.07,0.96,-125.00,8.96
WC017zk,36.9925,-114.8743,882.9,979605.78,-25.91,0.06,0.91,-124.82,9.20
WC018al,36.9928,-114.8765,880.6,979606.31,-26.14,0.06,0.87,-124.82,9.26
WC019bm,36.9933,-114.8787,877.7,979607.07,-26.30,0.07,0.84,-124.69,9.45
WC020cn,36.9937,-114.8808,875.0,979607.83,-26.42,0.08,0.82,-124.52,9.69
WC021do,36.9945,-114.8828,875.5,979608.57,-25.60,0.10,0.80,-123.77,10.54
WC022ep,36.9953,-114.8850,870.8,979607.54,-28.16,0.08,0.77,-125.83,8.55
WC023fq,36.9943,-114.8823,878.5,979607.98,-25.26,0.09,0.79,-123.77,10.51
WC024gr,36.9967,-114.8867,869.7,979605.75,-30.38,0.08,0.75,-127.95,6.52
WC025hs,36.9973,-114.8888,876.7,979603.32,-30.72,0.05,0.68,-129.15,5.40
WC026it,36.9978,-114.8908,870.2,979604.65,-31.44,0.06,0.69,-129.13,5.49
WC027ju,36.9982,-114.8932,857.0,979607.64,-32.55,0.08,0.73,-128.71,5.97
WC028kv,36.9983,-114.8955,853.8,979607.92,-33.28,0.06,0.70,-129.10,5.65
WC029lw,36.9987,-114.8978,847.4,979608.09,-35.11,0.05,0.70,-130.21,4.60
WC030mx,36.9988,-114.9008,845.8,979607.93,-35.79,0.03,0.67,-130.73,4.15
WC031ny,36.7675,-114.9407,763.9,979601.33,-47.56,0.09,1.50,-132.44,-5.57
WC032oz,36.7683,-114.9388,755.9,979602.49,-48.93,0.08,1.48,-132.93,-6.12
WC033pa,36.7695,-114.9370,748.4,979603.67,-50.16,0.07,1.45,-133.36,-6.58
WC034qb,36.7705,-114.9352,741.2,979604.81,-51.36,0.07,1.43,-133.74,-7.02
WC035rc,36.7713,-114.9332,733.6,979606.02,-52.56,0.06,1.41,-134.11,-7.46
WC036sd,36.7722,-114.9313,726.9,979607.08,-53.62,0.05,1.39,-134.44,-7.84
WC037te,36.7732,-114.9293,721.2,979607.98,-54.58,0.04,1.37,-134.78,-8.23
WC038uf,36.7742,-114.9275,716.6,979608.94,-55.11,0.04,1.34,-134.82,-8.31
WC039vg,36.7800,-114.9195,701.3,979612.80,-56.50,0.02,1.22,-134.60,-8.22
WC040wh,36.7732,-114.9292,721.1,979608.01,-54.58,0.04,1.36,-134.77,-8.23
WC041xi,36.7742,-114.9273,716.2,979609.00,-55.17,0.03,1.33,-134.84,-8.33
WC042yj,36.7750,-114.9253,713.8,979609.40,-55.59,0.03,1.30,-135.03,-8.59
WC043zk,36.7760,-114.9235,708.4,979610.51,-56.24,0.03,1.29,-135.08,-8.68
WC044al,36.7768,-114.9217,704.7,979611.46,-56.51,0.02,1.26,-134.95,-8.58
WC045bm,36.7783,-114.9200,704.3,979611.87,-56.34,0.02,1.22,-134.78,-8.44
WC046cn,36.7803,-114.9190,700.2,979613.20,-56.46,0.02,1.22,-134.44,-8.08
WC047do,36.7812,-114.9170,696.1,979614.96,-56.04,0.02,1.20,-133.57,-7.25
WC048ep,36.7820,-114.9150,691.6,979617.22,-55.24,0.03,1.20,-132.26,-5.99
WC049fq,36.7827,-114.9128,688.0,979620.04,-53.57,0.03,1.19,-130.21,-4.03
WC050gr,36.7830,-114.9105,683.8,979623.49,-51.44,0.04,1.18,-127.61,-1.52
WC051hs,36.7838,-114.9085,680.6,979625.87,-50.12,0.04,1.17,-125.94,0.08
WC052it,36.7850,-114.9068,677.5,979627.56,-49.50,0.05,1.17,-124.97,1.02
WC053ju,36.7863,-114.9052,675.0,979628.05,-49.90,0.06,1.17,-125.09,0.87
WC054kv,36.7873,-114.9033,672.2,979628.29,-50.60,0.06,1.16,-125.48,0.43
WC055lw,36.7883,-114.9015,671.0,979628.35,-51.01,0.06,1.14,-125.77,0.09
WC056mx,36.7897,-114.8998,668.7,979628.99,-51.19,0.06,1.13,-125.71,0.11
WC057ny,36.7908,-114.8982,666.5,979630.00,-50.97,0.07,1.13,-125.23,0.59
WC058oz,36.7920,-114.8963,664.0,979631.59,-50.24,0.08,1.13,-124.22,1.57
WC059pa,36.7923,-114.8940,663.4,979634.08,-47.98,0.10,1.13,-121.88,3.85
