UT	Glat	Glon	Radius	Dst	Kp	E26.7-33.8eV	E33.8-43.8eV	E43.8-55.0eV	E55.0-72.9eV	E72.9-94.8eV	E94.8-121.0eV	E121.0-159.0eV	E159.0-207.0eV	E207.0-270.0eV	E270.0-353.0eV	E353.0-468.0eV	E468.0-607.0eV	E607.0-796.0eV	E.796-1.05keV	E1.05-1.39kev	E1.39-1.83keV	E1.83-2.40keV	E2.40-3.10keV	E3.10-4.11keV	E4.11-5.39keV	E5.39-7.08keV	E7.08-9.29keV	E9.29-12.2keV	E12.2-16.0keV	E16.0-21.0keV	E21.0-27.6keV	E27.6-36.2keV	E36.2-47.5keV	E50-75keV	E75-105keV	E105-150keV	E150-225keV	E225-315keV	E315-500keV	E500-750keV	E0.75-1.1MeV	E1.1-1.5MeV	E>1.5MeV	E0.7-1.8MeV	E1.8-3.5MeV	E3.5-6.0MeV	E6.0-7.8MeV	E7.8-10.8	E10.8-25.8	P1.35-1.8eV	P1.8-2.2eV	P2.2-2.9eV	P2.9-3.8eV	P3.8-5.0eV	P5.0-6.8eV	P6.8-9.1eV	P9.1-11.8eV	P11.8-14.8eV	P14.8-18.4eV	P18.4-22.8eV	P22.8-29.3eV	P29.3-35.9eV	P35.9-45.9eV	P45.9-59.1eV	P59.1-75.7eV	P75.7-97.6eV	P97.6-126.0eV	P126.0-163.0eV	P163.0-212.0eV	P212.0-276.0eV	P276.0-362.0eV	P362.0-475.0eV	P475.0-619.0eV	P619.0-811.0eV	P.811-1.070keV	P1.07-1.40keV	P1.40-1.84keV	P1.84-2.38keV	P2.38-3.13keV	P3.13-4.09keV	P4.09-5.37keV	P5.37-7.04keV	P7.04-9.21keV	P9.21-12.1keV	P12.1-15.8keV	P15.8-20.7keV	P20.7-27.1keV	P27.1-35.5keV	P35.5-46.5keV	P50-75keV	P75-113keV	P113-170keV	P170-250keV	P250-400keV	P400-670keV	P0.67-1.2MeV	P1.2-1.9MeV	P1.9-3.1MeV	P3.1-5.0MeV	P5.0-7.7MeV	P7.7-50.0MeV	P11-14MeV	P14-20MeV	P>20Mev	DENLP	DENHP	DENHE	TPARHP	TPERHP	TPARHE	TPERHE	THETA_P	PHI_P	THETA_E	PHI_E	SC_POTEN
19.074800	1.631500	70.447000	6.608100 -30	3.0	7.4426e+07	4.8354e+07	3.985e+07	3.4297e+07	3.2684e+07	3.23e+07	3.3446e+07	3.4054e+07	3.2945e+07	3.0918e+07	3.097e+07	3.2115e+07	3.3414e+07	3.419e+07	3.5002e+07	3.7387e+07	3.3816e+07	2.7823e+07	2.286e+07	1.9553e+07	1.7358e+07	1.583e+07	8.4893e+06	1.2699e+06	104340	42647	19876	14758	23366.6	2312.34	1506.88	907.713	408.338	214.137	56.7503	14.7761	4.66148	2.40871	6.82146	0.310623	0.008274	0.00377103	0.00170866	0.00179504	2.1403e+07	1.1415e+07	6.7292e+06	1.3591e+07	2.6235e+06	4.8221e+06	1.0095e+07	4.3682e+06	3.0151e+06	3.4106e+06	3.3058e+06	3.2984e+06	1.5663e+06	1.9317e+06	3.5705e+06	1.9421e+06	2.0863e+06	1.27e+06	1.2488e+06	784700	579340	264500	457430	471680	463160	438520	377930	382080	344760	353110	361590	306760	268510	275260	221490	265360	304690	181530	101300	51154	84388.1	4436.98	720.143	114.981	15.3686	31.2819	0.544312	0.226891	0.090635	-999	0.0477473	0.00320447	-999	-999	-999	0	0.91227	1.2742	6636.9	6920.3	1674.8	2036.8	102.58	46.67	120.38	-3.4554	-127.19	
19.098700	1.618000	70.447000	6.608100 -30	3.0	6.8302e+07	4.5877e+07	3.9743e+07	3.5205e+07	3.427e+07	3.4977e+07	3.2309e+07	3.492e+07	3.5989e+07	3.4999e+07	3.3899e+07	3.4743e+07	3.5566e+07	3.4311e+07	3.697e+07	3.6884e+07	3.2918e+07	2.7109e+07	2.2329e+07	1.9682e+07	1.7218e+07	1.5245e+07	8.149e+06	1.289e+06	113090	47831	24113	13330	23304.4	2320.35	1515.81	912.665	398.957	210.549	55.8598	15.3272	4.71345	2.19956	6.77868	0.31642	0.00885619	0.00347496	0.00175833	0.00166976	-999	2.8577e+07	1.3583e+07	1.0146e+07	1.4429e+07	4.849e+06	4.301e+06	8.7666e+06	2.1503e+06	1.7195e+06	2.2064e+06	1.5356e+06	2.271e+06	1.951e+06	2.7879e+06	4.6314e+06	2.6302e+06	1.0737e+06	946710	1.0262e+06	536180	425170	538660	555620	430490	398520	432410	314090	422850	348390	319360	293440	278810	235430	245420	307420	294160	167050	89479	54310	85096.6	4438.47	725.225	112.203	15.3269	31.688	0.60953	0.189777	0.090635	-999	0.0399487	0.00343427	-999	-999	-999	0	0.93263	1.274	6272.8	6593.2	1620.7	2018.2	100.01	84.311	118.57	-5.7554	-121.25	
19.122600	1.618000	70.447000	6.608100 -30	3.0	7.6923e+07	5.7416e+07	4.9225e+07	4.3977e+07	4.0852e+07	3.9258e+07	3.7003e+07	4.0176e+07	3.84e+07	4.0179e+07	3.6657e+07	3.5173e+07	3.3104e+07	3.4555e+07	3.4759e+07	3.485e+07	3.1002e+07	2.5416e+07	2.1692e+07	1.8943e+07	1.716e+07	1.4215e+07	6.2723e+06	839390	89839	45427	24564	17159	23313.9	2315.91	1524.26	906.843	397.712	212.745	56.3237	15.9481	5.28819	2.12318	7.02481	0.332628	0.00912796	0.00369312	0.00199149	0.00160618	2.5272e+07	1.9956e+07	8.993e+06	8.4705e+06	1.035e+07	0.061035	6.4614e+06	5.4564e+06	4.3005e+06	1.3832e+06	1.1147e+06	2.1747e+06	1.3853e+06	1.9278e+06	5.2979e+06	3.6305e+06	1.5015e+06	1.1154e+06	743300	482060	489170	444110	296840	587740	416990	327080	396170	399270	355430	331810	327970	294110	273480	262640	259830	262030	287970	166750	96895	55779	82878.6	4466.56	731.058	109.434	14.955	30.9937	0.647059	0.159838	0.0920964	0.0522222	0.0481934	0.00274303	-999	-999	-999	0.012606	0.94765	1.2442	6350.2	6686.4	1514.6	1863.6	81.045	-67.283	117.84	-3.0972	-97.096	
19.146500	1.618000	70.447000	6.608100 -30	3.0	7.8523e+07	5.3744e+07	4.2441e+07	4.0396e+07	3.609e+07	3.5874e+07	3.6631e+07	3.6761e+07	3.9425e+07	3.7074e+07	3.7007e+07	3.589e+07	3.7227e+07	3.6204e+07	3.811e+07	3.6633e+07	3.1695e+07	2.6673e+07	2.2543e+07	1.9075e+07	1.7292e+07	1.4549e+07	6.9945e+06	1.1202e+06	94600	43934	23904	15781	23313.1	2302.41	1507.56	882.401	400.903	223.07	57.9741	15.6405	5.31418	2.13769	7.17642	0.342959	0.00890606	0.0038022	0.00192604	0.00171276	3.6275e+07	1.7004e+07	2.2451e+07	6.8897e+06	1.4393e+07	953670	5.7745e+06	2.1916e+06	1.7297e+06	4.7843e+06	2.7409e+06	4.3736e+06	1.5711e+06	3.8942e+06	6.0295e+06	4.9658e+06	3.1767e+06	1.5679e+06	1.3404e+06	514330	696880	352340	580390	505510	416340	422930	360440	422890	350240	347760	311310	285220	279620	277120	277460	284190	296410	167780	84746	53276	82742.6	4402.15	738.985	115.901	14.0652	30.3928	0.603796	0.157302	0.0920964	0.0522222	0.0602419	0.00239741	-999	-999	-999	0.0085589	0.91971	1.2625	6471.1	6775.8	1534.5	1913.8	96.871	-41.134	119.62	1.134	-102.63	
19.170400	1.604400	70.447000	6.608000 -30	3.0	6.4195e+07	4.1102e+07	3.282e+07	3.1012e+07	2.7105e+07	2.8566e+07	3.2585e+07	3.3561e+07	3.5098e+07	3.6756e+07	3.8568e+07	3.7521e+07	3.7849e+07	3.7982e+07	3.915e+07	3.6018e+07	3.1098e+07	2.561e+07	2.1622e+07	1.807e+07	1.6221e+07	1.4081e+07	7.915e+06	1.3936e+06	98530	46621	21401	19769	23438.8	2308.32	1482.91	868.256	414.998	223.989	57.1831	16.1328	5.30128	2.00567	7.3741	0.349198	0.00916245	0.00335549	0.00190734	0.00169884	1.8037e+07	1.4052e+07	1.352e+07	2.8998e+07	7.7266e+06	2.9148e+06	4.2413e+06	4.8896e+06	2.9677e+06	4.41e+06	1.3933e+06	3.5013e+06	523700	1.1143e+06	7.7749e+06	7.3897e+06	1.8316e+06	1.5206e+06	1.0994e+06	726020	510100	566890	403150	350050	337490	272720	337520	361720	334810	369660	316340	341260	264920	275130	258780	326390	287640	151310	87490	60057	84462	4345.71	739.12	112.242	14.2906	29.8449	0.642583	0.189269	0.090635	-999	0.044783	0.00240015	-999	-999	-999	0	0.90373	1.2298	6410.9	6771.8	1616.1	1968.7	121.2	0.66727	120.96	2.2062	-112.14	
19.194300	1.604400	70.447000	6.608000 -30	3.0	6.3127e+07	4.4681e+07	3.1919e+07	3.1227e+07	2.9741e+07	3.226e+07	3.3117e+07	3.3925e+07	3.7756e+07	3.9212e+07	3.8199e+07	3.7553e+07	3.7341e+07	3.7599e+07	3.929e+07	3.6112e+07	3.1677e+07	2.6148e+07	2.17e+07	1.7754e+07	1.5442e+07	1.3236e+07	8.0884e+06	1.5891e+06	95656	38047	29265	16929	23463.1	2325.62	1477.83	879.109	428.338	215.08	57.4356	16.7681	5.32379	2.12342	7.5946	0.341083	0.00947827	0.00321005	0.00198214	0.00166041	1.7836e+07	2.5546e+07	1.5536e+07	1.8664e+07	1.4213e+07	3.9222e+06	2.8872e+06	7.0964e+06	5.1417e+06	1.3453e+06	1.1147e+06	2.8501e+06	1.3853e+06	2.2054e+06	6.3434e+06	4.9494e+06	2.1581e+06	1.1252e+06	1.1823e+06	756620	393850	533920	392110	318210	375930	345140	382490	371330	367510	345430	317640	301930	261780	281960	237010	285760	285420	161220	86905	54449	84808.8	4363.02	735.736	106.116	13.9692	29.7301	0.775151	0.183941	0.090635	-999	0.044057	0.00269297	-999	-999	-999	0.0063244	0.91473	1.2376	6294	6594.9	1600.9	1933.2	97.14	39.91	121.8	-2.0656	-106.89	
19.218200	1.604400	70.447000	6.608000 -30	3.0	7.1695e+07	4.8749e+07	3.9232e+07	3.568e+07	3.3833e+07	3.8051e+07	3.6652e+07	3.7833e+07	3.9767e+07	3.9602e+07	3.6987e+07	3.6628e+07	3.7007e+07	3.7681e+07	3.8966e+07	3.6356e+07	3.0261e+07	2.4906e+07	2.0685e+07	1.7439e+07	1.5313e+07	1.3077e+07	8.1279e+06	1.495e+06	95388	29783	19835	15961	22881.3	2304.23	1485.11	878.68	422.568	214.417	57.6503	16.6357	4.58898	2.31782	7.18893	0.329994	0.00954684	0.00339705	0.00201954	0.00161927	1.0903e+07	2.8262e+07	2.2017e+06	5.0729e+06	1.0278e+07	5.8026e+06	2.1206e+06	1.1034e+06	1.2736e+06	2.7379e+06	1.3628e+06	1.2963e+06	1.5663e+06	1.2319e+06	9.591e+06	5.2768e+06	2.6065e+06	760280	392650	664820	604130	425170	335580	359330	430710	278240	282790	303540	326920	360730	303000	329230	252760	275630	247330	306810	293390	147490	87602	57601	84594.3	4298.52	684.357	102.896	12.4456	29.4723	0.722195	0.157936	0.0920964	-999	0.0596044	0.00259216	-999	-999	-999	0.011517	0.91007	1.2355	6486.1	6687.5	1570.7	1892.8	82.573	60.742	120.57	-4.1969	-98.833	
19.242100	1.590800	70.447000	6.608000 -30	3.0	7.0015e+07	4.1036e+07	3.4706e+07	2.6783e+07	2.7311e+07	2.8384e+07	2.7307e+07	3.1255e+07	3.3588e+07	3.5945e+07	3.6535e+07	3.4987e+07	3.6095e+07	3.6486e+07	3.6986e+07	3.5917e+07	3.1392e+07	2.5691e+07	2.077e+07	1.7426e+07	1.502e+07	1.3699e+07	9.1505e+06	1.9288e+06	99481	45643	20221	14786	22675.9	2290.55	1459.15	881.209	417.504	214.244	55.7276	16.2305	4.48438	2.33186	6.95902	0.32601	0.00911799	0.00349054	0.00198214	0.00158936	2.894e+07	1.972e+07	1.5412e+07	1.5171e+07	5.2469e+06	3.8684e+06	5.0278e+06	4.8896e+06	4.2768e+06	1.009e+06	1.3857e+06	1.7264e+06	685400	2.2208e+06	2.8119e+06	2.694e+06	1.9644e+06	2.6691e+06	1.7576e+06	783870	463730	337330	457800	420710	353170	422110	346640	364520	365960	329540	332130	274460	281210	279030	263610	293680	270020	142560	82553	54231	85292.5	4134.02	629.24	98.131	11.5588	29.1087	0.555685	0.159838	0.0920964	-999	0.0555883	0.00239631	-999	-999	-999	0	0.89203	1.193	6589.6	6381.1	1718.4	2003.5	43.134	19.186	120.82	-4.3936	-121.09	
19.266000	1.590800	70.447000	6.608000 -30	3.0	6.5258e+07	4.6587e+07	3.2109e+07	2.8873e+07	2.8e+07	2.8837e+07	2.3444e+07	2.76e+07	2.868e+07	3.1006e+07	3.0969e+07	3.1985e+07	3.3816e+07	3.5162e+07	3.5639e+07	3.4112e+07	2.9835e+07	2.5464e+07	2.0586e+07	1.6898e+07	1.4872e+07	1.325e+07	9.1456e+06	1.9895e+06	106310	34099	24848	19156	22964	2294.03	1428.56	883.239	413.979	211.91	54.5042	15.8551	4.88093	2.37802	6.91452	0.31341	0.00846849	0.00395803	0.00198214	0.00160057	1.7836e+07	2.2594e+07	1.7986e+07	1.536e+07	9.0024e+06	6.8369e+06	2.8872e+06	5.4716e+06	3.8681e+06	2.0653e+06	3.3287e+06	442210	1.3804e+06	1.3842e+06	2.2487e+06	2.0965e+06	1.1787e+06	960770	705670	723500	507520	389740	431970	298220	331720	358010	292660	258980	303450	307480	293810	299650	283850	257430	264760	306680	250240	140600	83900	55110	85216	3959.31	589.896	90.1003	10.8074	29.3963	0.532583	0.158316	0.0920964	-999	0.0494048	0.00307768	-999	-999	-999	0	0.8757	1.1596	6311.2	6575.6	1730.6	2070.8	103.94	-32.073	119.69	1.6488	-135.24	
19.289900	1.590800	70.447000	6.608000 -30	3.0	6.8458e+07	5.6244e+07	3.8309e+07	3.4498e+07	2.6955e+07	2.7134e+07	2.663e+07	2.4921e+07	2.8798e+07	2.9658e+07	2.8699e+07	3.0149e+07	3.1914e+07	3.3405e+07	3.2934e+07	3.3666e+07	3.0305e+07	2.4553e+07	2.0115e+07	1.6688e+07	1.518e+07	1.3424e+07	9.093e+06	1.8916e+06	100300	37815	23196	18532	22768.5	2284	1431.99	867.264	413.172	209.21	55.4704	14.7324	5.01647	2.34389	6.61061	0.301537	0.00811458	0.00406191	0.00185436	0.00161408	2.894e+07	1.9878e+07	1.3583e+07	8.4705e+06	1.5597e+07	9.6442e+06	7.2679e+06	7.633e+06	4.2887e+06	3.439e+06	1.107e+06	1.0752e+06	2.4423e+06	1.1066e+06	2.471e+06	4.4397e+06	1.8407e+06	1.9914e+06	982160	605300	698170	549420	432720	412860	314080	385810	328400	307370	257010	252560	288580	274300	276450	254320	249710	309380	246930	126660	93179	55738	83761.6	3818.64	551.664	90.6003	11.3467	29.4462	0.470939	0.177598	0.0920964	0.0522222	0.0681194	0.00346049	-999	-999	-999	0	0.87779	1.1517	6093.9	6429.5	1736.2	2062.7	111.53	-25.165	120.53	5.3889	-132.92	
19.313800	1.590800	70.447000	6.608000 -30	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22388.5	2271.14	1403.68	877.598	418.4	206.991	55.3475	13.8979	5.03794	2.26999	6.52689	0.297279	0.00822289	0.0037087	0.00185125	0.00173146	2.5574e+07	1.4131e+07	6.7292e+06	3.3977e+06	1.4177e+07	980540	5.0676e+06	3.2799e+06	1.6941e+06	1.729e+06	278670	1.1055e+06	171350	1.6772e+06	639900	3.5908e+06	1.4479e+06	973470	792930	576370	255370	268440	269520	268670	179580	208790	184840	149520	158370	138170	180800	152890	170470	172670	152660	189630	150010	83788	61105	35991	82721.9	3648.18	533.004	93.5455	11.6347	29.127	0.465411	0.197578	0.0920964	0.0522222	0.0618356	0.0031938	-999	-999	-999	0.58249	0.5475	0	3696.9	7372.3	0	0	108.97	30.563	0	0	-0.10007	
19.337700	1.577200	70.447000	6.608000 -30	3.0	6.4011e+07	3.9554e+07	3.7137e+07	2.991e+07	2.9285e+07	2.9945e+07	2.8021e+07	2.6124e+07	2.776e+07	2.9692e+07	3.052e+07	3.151e+07	3.116e+07	3.0776e+07	2.7825e+07	3.2106e+07	3.0018e+07	2.5195e+07	2.0406e+07	1.7409e+07	1.4965e+07	1.28e+07	8.8117e+06	2.0196e+06	108400	33215	24390	14381	22247.2	2242.49	1363.3	897.708	411.291	206.026	53.3852	15.0207	5.04209	2.2719	6.61793	0.303653	0.00838869	0.00339705	0.00194474	0.00169033	3.6074e+07	3.7118e+07	1.7924e+07	2.5648e+07	1.4213e+07	5.8295e+06	706880	2.7282e+06	853000	4.8127e+06	828370	1.7688e+06	2.4472e+06	1.9625e+06	977870	3.7019e+06	2.0308e+06	867580	705670	786380	325250	356770	484750	348620	431580	386640	324090	231810	267320	272460	284790	296480	254000	249330	279180	305050	237060	135430	82729	59936	83102.6	3590.47	540.058	91.1887	10.3484	28.8826	0.588028	0.210581	0.0920964	0.0522222	0.0573024	0.00298579	-999	-999	-999	0	0.81903	1.1344	6560.4	6858.2	1742.8	2057.3	112.01	32.78	124.88	4.9573	-133.09	
19.361600	1.577200	70.447000	6.608000 -30	3.0	6.197e+07	4.3211e+07	3.3903e+07	3.118e+07	2.7294e+07	2.8486e+07	2.8231e+07	2.5365e+07	2.7804e+07	2.7373e+07	2.9734e+07	3.1904e+07	3.1954e+07	3.0326e+07	3.1718e+07	3.182e+07	2.9286e+07	2.5068e+07	2.0567e+07	1.7091e+07	1.469e+07	1.2779e+07	8.7655e+06	1.8703e+06	100790	38724	22912	19369	21899.3	2239.33	1371.86	901.327	411.487	206.123	53.8319	14.7334	4.98619	2.28784	6.67119	0.307609	0.00873316	0.00288281	0.0018606	0.00146969	1.8238e+07	3.4481e+07	2.7041e+07	1.8852e+07	0.48828	9.7785e+06	7.2281e+06	2.1916e+06	4.6856e+06	3.7469e+06	1.6415e+06	1.9839e+06	1.3804e+06	977400	977870	2.6063e+06	1.7762e+06	866170	708940	723500	395130	336840	393230	329490	385410	298450	333330	317270	262350	246280	290710	265410	280500	264920	276600	300070	211840	133600	92361	54388	83222.4	3705.47	559.823	94.7966	9.98684	27.7809	0.589094	0.197261	0.090635	0.0522222	0.0617648	0.00279058	-999	-999	-999	0	0.8314	1.1233	6373.4	6645.4	1761.7	2066.2	127.8	54.561	121.31	-1.5584	-136.41	
19.385400	1.563600	70.447000	6.607900 -30	3.0	6.0214e+07	3.748e+07	2.9572e+07	2.7083e+07	2.3632e+07	2.6537e+07	2.5321e+07	2.7712e+07	2.7619e+07	2.9718e+07	3.0796e+07	3.207e+07	3.2059e+07	3.0765e+07	3.0465e+07	3.1784e+07	2.9609e+07	2.4609e+07	2.0495e+07	1.6744e+07	1.4217e+07	1.2824e+07	9.1113e+06	2.1992e+06	124120	30227	18960	12778	21677.2	2246.4	1356.45	893.988	419.725	209.299	54.386	14.3217	4.61911	2.12532	6.7617	0.309188	0.00851352	0.0032568	0.00195409	0.00146969	2.9342e+07	5.1249e+07	4.0499e+07	2.3925e+07	1.5705e+07	2.861e+06	6.5013e+06	1.315e+07	5.586e+06	3.7943e+06	3.8708e+06	1.3145e+06	2.0996e+06	1.9548e+06	1.0905e+06	2.2695e+06	1.3778e+06	1.0695e+06	748750	667330	606070	515960	460800	535350	368200	308680	445210	320720	317610	298520	263640	273320	264460	256940	276460	311800	209000	122550	83288	57256	83957.5	3761.46	588.066	101.468	10.5426	28.5575	0.540355	0.197895	0.0913657	-999	0.0567358	0.00239192	-999	-999	-999	0	0.85026	1.1207	6069.5	6386.5	1773.6	2107.2	62.437	-80.135	119.43	0.3123	-142.38	
19.409300	1.563600	70.447000	6.607900 -30	3.0	6.0791e+07	3.4913e+07	3.127e+07	2.422e+07	2.3598e+07	2.5814e+07	2.4684e+07	2.8553e+07	2.877e+07	2.7169e+07	2.8585e+07	3.0702e+07	3.1363e+07	3.182e+07	3.071e+07	3.1995e+07	2.9532e+07	2.4509e+07	1.9845e+07	1.6678e+07	1.4622e+07	1.3095e+07	9.6359e+06	2.2284e+06	127460	39935	23121	13205	21838.9	2222.91	1360.37	885.296	411.973	208.072	53.535	15.415	4.88946	2.18504	6.8543	0.308467	0.00812816	0.00361521	0.00196344	0.00160431	1.7836e+07	2.8498e+07	4.4841e+07	3.0815e+07	1.0458e+07	1.0732e+07	7.9947e+06	4.9501e+06	2.9914e+06	3.0742e+06	2.4927e+06	2.4079e+06	2.2565e+06	2.2324e+06	1.1972e+06	1.679e+06	2.7357e+06	1.5262e+06	1.4877e+06	907100	651150	407700	484010	514790	352950	344650	301280	316320	267320	314410	284710	276970	279080	249380	291570	289200	188800	116170	88797	52828	85039.3	3805.22	609.175	103.363	9.85144	28.1253	0.477116	0.197261	0.0920964	-999	0.0446236	0.00299059	-999	-999	-999	0	0.82247	1.1247	6105.5	6351.8	1819.4	2136.6	62.782	-46.605	117.36	5.3183	-147.63	
19.433200	1.563600	70.447000	6.607900 -30	3.0	5.1253e+07	3.6761e+07	2.759e+07	2.1885e+07	2.0417e+07	2.3815e+07	2.5493e+07	2.8684e+07	3.1133e+07	2.8915e+07	2.8522e+07	2.9751e+07	3.1753e+07	3.1845e+07	3.1102e+07	3.1294e+07	2.8515e+07	2.3739e+07	1.9164e+07	1.6217e+07	1.4665e+07	1.3173e+07	9.9095e+06	2.1089e+06	94694	36778	20423	12013	22017.3	2207.11	1390.01	883.585	403.101	207.945	52.7239	15.7721	5.1183	2.24168	6.82453	0.299954	0.00834383	0.00364637	0.00183255	0.00168285	2.8739e+07	3.145e+07	9.055e+06	1.3732e+07	1.0386e+07	3.8684e+06	2.8474e+06	1.0732e+06	2.9796e+06	3.3916e+06	3.5998e+06	3.262e+06	342700	1.5326e+06	1.5141e+06	915520	2.3964e+06	1.1655e+06	588420	424210	623780	318380	470720	298510	259520	296970	349950	309600	282750	264290	308250	253890	286320	297380	296460	287820	174940	109860	77820	54379	84373.2	3867.85	616.371	97.8892	9.09558	26.612	0.529429	0.157302	-999	-999	0.0487318	0.00419067	-999	-999	-999	0	0.82537	1.116	6469.3	6056	1809.7	2122.3	125.61	43.712	119.18	9.78	-145.44	
19.457100	1.550000	70.447000	6.607900 -30	3.0	5.7581e+07	3.564e+07	2.5418e+07	2.4608e+07	2.3717e+07	2.5123e+07	2.7221e+07	2.9982e+07	3.4931e+07	3.2833e+07	3.2761e+07	3.2798e+07	3.4294e+07	3.4997e+07	3.1663e+07	3.2128e+07	2.7883e+07	2.2803e+07	1.824e+07	1.5759e+07	1.42e+07	1.2951e+07	8.7389e+06	1.6644e+06	98436	36604	22413	14769	21772.1	2178.9	1389.33	878.83	402.065	207.02	54.8465	15.0367	5.0969	2.14523	6.65049	0.300316	0.00839009	0.00400304	0.00185436	0.0017271	3.2407e+07	5.5894e+06	2.2451e+07	1.201e+07	3.8633e+06	1.2666e+07	5.0477e+06	2.2068e+06	4.2887e+06	682110	3.0424e+06	2.42e+06	3.4897e+06	1.6733e+06	1.0905e+06	1.271e+06	1.8962e+06	965000	830550	790570	627640	444600	377320	403010	321810	374760	265800	303820	281960	266780	260000	282240	267630	305010	322280	278150	173610	116290	85868	55717	82120.5	3866.6	606.382	90.622	8.28533	26.6694	0.618464	0.157302	-999	-999	0.0550624	0.00359543	-999	-999	-999	0	0.85937	1.1195	6351.4	6008.4	1729.6	2001.4	98.707	-70.852	121.33	10.201	-125.63	
19.481000	1.550000	70.447000	6.607900 -30	3.0	4.2069e+07	2.6328e+07	2.4633e+07	2.1853e+07	1.8937e+07	2.0389e+07	2.1349e+07	2.1844e+07	2.4922e+07	2.7699e+07	2.7786e+07	2.8499e+07	3.0117e+07	3.0675e+07	2.8529e+07	2.6385e+07	2.2468e+07	1.8318e+07	1.4657e+07	1.2501e+07	1.1305e+07	1.0389e+07	7.075e+06	1.3851e+06	84349	31704	16518	10759	21499.2	2142.32	1366.95	880.963	399.136	204.234	56.4425	14.413	4.97593	2.1534	6.49502	0.301717	0.00816431	0.00372429	0.0018606	0.00165854	2.904e+07	2.2357e+07	2.4405e+07	8.6121e+06	1.5489e+07	1.0598e+07	6.4415e+06	3.2648e+06	2.9796e+06	3.0648e+06	2.1988e+06	2.4018e+06	1.7376e+06	1.8025e+06	642900	1.9258e+06	1.7707e+06	967830	624960	606970	628290	462070	389110	554760	345440	368410	278860	300270	344760	306030	260750	251550	249680	284470	302120	282950	176320	127920	83720	53252	81084.5	3885.66	585.791	88.3338	8.16787	26.4978	0.507527	0.15857	0.0920964	-999	0.054903	0.00274303	-999	-999	-999	0	0.84558	0.90565	5957	6224.3	1377.1	2085.9	83.497	48.915	84.813	-19.146	-112.61	
19.504900	1.550000	70.447000	6.607900 -30	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21575.3	2120.88	1360.15	880.36	397.5	208.382	54.4509	14.4825	5.1563	2.19718	6.48054	0.297636	0.00776413	0.0034438	0.0018793	0.00163236	0	0	0	0	0	0	0	0	841150	682110	0	0	528530	281460	426600	592810	265560	103070	119430	183600	116900	178140	94892	41400	54996	17901	17991	40528	28445	23787	19427	15757	10989	8898.6	10968	12044	7671.4	5340	3827.5	3658.8	80221.4	3869.55	588.338	89.4783	7.98114	26.9203	0.482792	0.158147	0.138145	-999	0.0511806	0.00274851	-999	-999	-999	0.03496	0.069387	0	66.878	3967.9	0	0	89.327	85.938	0	0	-0.10007	
19.528800	1.550000	70.447000	6.607900 -30	3.0	5.678e+07	3.2078e+07	2.2788e+07	2.1558e+07	1.8998e+07	2.1762e+07	2.4463e+07	3.0967e+07	3.6477e+07	4.0897e+07	4.3212e+07	4.3492e+07	4.5543e+07	4.4231e+07	4.231e+07	3.6917e+07	2.9109e+07	2.2477e+07	1.8256e+07	1.4979e+07	1.3693e+07	1.2622e+07	7.8318e+06	1.3704e+06	93355	29884	22635	13566	21603.2	2123.97	1357.43	882.24	405.686	208.82	54.2066	14.6997	5.09996	2.43322	6.5668	0.303708	0.00800224	0.00355287	0.00194474	0.00160805	1.8339e+07	1.9563e+07	9.055e+06	6.7953e+06	9.1461e+06	7.6563e+06	6.4814e+06	8.7515e+06	4.2295e+06	3.4295e+06	3.3058e+06	2.4018e+06	2.5895e+06	5.6466e+06	2.9006e+06	1.672e+06	853980	456730	626050	421690	510740	318870	499170	329200	328670	415100	341830	231520	303520	290080	251930	296520	268300	274440	319500	268950	165710	106710	80135	58269	78599.9	3859.97	590.48	84.6193	8.17308	26.9464	0.63121	0.158316	0.184194	-999	0.0397787	0.00270257	-999	-999	-999	0.0044821	0.86114	1.1738	5845.9	6158.9	1551.8	1883.4	91.169	-70.672	119.08	0.82805	-103.55	
