SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,10,005,Delaware,Sussex County,8,5,10204,5155,5049,3916,4004,1068,928,57,17,38,49,14,7,62,44,3973,4045,1105,956,78,27,47,59,14,7,3397,3714,1042,908,32,9,34,47,4,3,55,42,3447,3753,1075,934,50,19,43,57,4,3,519,290,26,20,25,8,4,2,10,4,7,2,526,292,30,22,28,8,4,2,10,4
050,10,005,Delaware,Sussex County,8,6,12092,6247,5845,5177,4797,890,883,64,58,68,47,4,8,44,52,5219,4844,913,912,78,83,77,53,4,8,4447,4369,818,860,23,34,66,45,2,1,36,47,4481,4411,836,886,34,57,75,51,2,1,730,428,72,23,41,24,2,2,2,7,8,5,738,433,77,26,44,26,2,2,2,7
050,10,005,Delaware,Sussex County,8,7,9980,5011,4969,4210,4183,648,643,49,42,68,68,7,5,29,28,4238,4208,660,657,62,54,73,73,7,5,3507,3755,617,620,18,19,66,61,2,2,21,23,3527,3777,625,631,27,27,71,66,2,2,703,428,31,23,31,23,2,7,5,3,8,5,711,431,35,26,35,27,2,7,5,3
050,10,005,Delaware,Sussex County,8,8,11125,5586,5539,4556,4429,909,968,34,39,57,65,6,3,24,35,4579,4458,920,986,43,58,62,71,6,3,4086,4144,872,954,21,26,54,65,2,3,21,31,4106,4170,880,970,30,41,59,71,2,3,470,285,37,14,13,13,3,0,4,0,3,4,473,288,40,16,13,17,3,0,4,0
050,10,005,Delaware,Sussex County,8,9,12941,6340,6601,5301,5398,883,1042,67,45,57,79,2,2,30,35,5328,5429,893,1055,86,64,61,86,2,2,4987,5163,874,1028,54,38,56,79,1,2,26,31,5010,5190,882,1039,71,55,60,86,1,2,314,235,9,14,13,7,1,0,1,0,4,4,318,239,11,16,15,9,1,0,1,0
050,10,005,Delaware,Sussex County,8,10,12737,6412,6325,5387,5276,903,945,43,35,50,40,2,0,27,29,5410,5301,913,955,59,53,55,45,2,0,5153,5129,893,933,27,33,50,40,2,0,22,27,5173,5152,900,942,39,50,55,45,2,0,234,147,10,12,16,2,0,0,0,0,5,2,237,149,13,13,20,3,0,0,0,0
050,10,005,Delaware,Sussex County,8,11,11804,5732,6072,4938,5122,690,861,40,17,40,48,0,1,24,23,4957,5141,698,870,58,31,43,52,0,1,4789,5005,673,855,35,15,37,47,0,1,24,23,4808,5024,681,864,53,29,40,51,0,1,149,117,17,6,5,2,3,1,0,0,0,0,149,117,17,6,5,2,3,1,0,0
050,10,005,Delaware,Sussex County,8,12,11360,5440,5920,4850,5189,501,636,28,31,39,42,2,3,20,19,4866,5205,506,641,44,45,42,45,2,3,4760,5121,496,623,26,30,38,41,2,3,20,19,4776,5137,501,628,42,44,41,44,2,3,90,68,5,13,2,1,1,1,0,0,0,0,90,68,5,13,2,1,1,1,0,0
050,10,005,Delaware,Sussex County,8,13,10226,4832,5394,4362,4860,396,451,29,24,32,45,1,3,12,11,4374,4869,396,453,40,34,33,46,1,3,4309,4806,394,447,29,24,31,44,1,2,12,11,4321,4815,394,449,40,34,32,45,1,2,53,54,2,4,0,0,1,1,0,1,0,0,53,54,2,4,0,0,1,1,0,1
050,10,005,Delaware,Sussex County,8,14,9131,4186,4945,3843,4506,285,376,22,22,28,31,2,1,6,9,3849,4514,285,378,28,30,28,31,2,1,3798,4455,281,375,21,22,28,31,2,1,6,9,3804,4463,281,377,27,30,28,31,2,1,45,51,4,1,1,0,0,0,0,0,0,0,45,51,4,1,1,0,0,0,0,0
050,10,005,Delaware,Sussex County,8,15,9214,4350,4864,4058,4427,257,375,12,26,16,23,1,0,6,13,4064,4438,258,380,17,36,16,24,1,0,4016,4377,253,374,12,26,16,23,1,0,6,13,4022,4388,254,379,17,36,16,24,1,0,42,50,4,1,0,0,0,0,0,0,0,0,42,50,4,1,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,8,16,7167,3422,3745,3202,3426,191,297,12,12,10,5,0,0,7,5,3209,3431,192,297,17,17,11,5,0,0,3162,3398,191,293,12,11,10,5,0,0,7,5,3169,3403,192,293,17,16,11,5,0,0,40,28,0,4,0,1,0,0,0,0,0,0,40,28,0,4,0,1,0,0,0,0
050,10,005,Delaware,Sussex County,8,17,4801,1900,2901,1748,2659,136,216,10,13,4,3,1,1,1,9,1749,2667,136,219,11,20,4,3,1,1,1738,2642,133,216,10,11,4,3,1,1,1,8,1739,2649,133,219,11,17,4,3,1,1,10,17,3,0,0,2,0,0,0,0,0,1,10,18,3,0,0,3,0,0,0,0
050,10,005,Delaware,Sussex County,8,18,3948,1404,2544,1263,2288,117,241,16,5,2,4,0,0,6,6,1268,2293,119,243,20,10,3,4,0,0,1258,2277,115,241,16,5,2,4,0,0,6,6,1263,2282,117,243,20,10,3,4,0,0,5,11,2,0,0,0,0,0,0,0,0,0,5,11,2,0,0,0,0,0,0,0
