2005 Colorado River interpolated elevation		
easting (m)	northing (m)	elev (ft)
623920.251	4273773.688	3947.712045
623922.251	4273773.688	3947.81047
623924.251	4273773.688	3947.876087
623926.251	4273773.688	3947.931861
623928.251	4273773.688	3948.214013
623930.251	4273773.688	3948.574904
623932.251	4273773.688	3948.633959
623934.251	4273773.688	3948.725823
623936.251	4273773.688	3949.122804
623938.251	4273773.688	3949.260599
623940.251	4273773.688	3949.398394
623942.251	4273773.688	3949.493538
623944.251	4273773.688	3949.628052
623946.251	4273773.688	3949.756004
623948.251	4273773.688	3949.913484
623950.251	4273773.688	3950.005348
623952.251	4273773.688	3950.011909
623954.251	4273773.688	3949.946293
623956.251	4273773.688	3950.028314
623958.251	4273773.688	3949.972539
623960.251	4273773.688	3949.893799
623962.251	4273773.688	3949.910204
623964.251	4273773.688	3949.85771
623966.251	4273773.688	3949.808498
623968.251	4273773.688	3949.851149
623970.251	4273773.688	3949.733039
623972.251	4273773.688	3949.687107
623974.251	4273773.688	3949.657579
623976.251	4273773.688	3949.62149
623978.251	4273773.688	3949.651018
623980.251	4273773.688	3949.667422
623982.251	4273773.688	3949.821621
623984.251	4273773.688	3949.988944
623986.251	4273773.688	3950.064403
623988.251	4273773.688	3950.208759
623990.251	4273773.688	3950.385924
623992.251	4273773.688	3950.405609
623994.251	4273773.688	3950.402329
623996.251	4273773.688	3950.33015
623998.251	4273773.688	3950.257972
624000.251	4273773.688	3950.379363
624002.251	4273773.688	3950.362959
624004.251	4273773.688	3950.228444
624006.251	4273773.688	3950.120177
624008.251	4273773.688	3950.113615
624010.251	4273773.688	3950.333431
624012.251	4273773.688	3950.622144
624014.251	4273773.688	3951.022406
624016.251	4273773.688	3951.248784
624018.251	4273773.688	3951.334085
624020.251	4273773.688	3951.481723
624022.251	4273773.688	3951.717943
624024.251	4273773.688	3951.914793
624026.251	4273773.688	3952.134609
624028.251	4273773.688	3952.449569
624030.251	4273773.688	3952.931851
624032.251	4273773.688	3953.089331
624034.251	4273773.688	3953.607703
624036.251	4273773.688	3953.955471
624038.251	4273773.688	3954.2245
624040.251	4273773.688	3954.414788
624042.251	4273773.688	3954.769118
624044.251	4273773.688	3954.828173
624046.251	4273773.688	3955.018461
624048.251	4273773.688	3954.959406
624050.251	4273773.688	3955.008619
624052.251	4273773.688	3954.785522
624054.251	4273773.688	3954.58211
624056.251	4273773.688	3955.192345
624058.251	4273773.688	3955.52371
624060.251	4273773.688	3955.323579
624062.251	4273773.688	3955.60573
624064.251	4273773.688	3956.242212
624066.251	4273773.688	3956.301267
624068.251	4273773.688	3956.46859
624070.251	4273773.688	3955.887882
624072.251	4273773.688	3955.490901
624074.251	4273773.688	3955.156256
624076.251	4273773.688	3954.427911
624078.251	4273773.688	3953.902978
624080.251	4273773.688	3953.663477
624082.251	4273773.688	3953.27962
624084.251	4273773.688	3953.145105
624086.251	4273773.688	3953.089331
624088.251	4273773.688	3953.053242
624090.251	4273773.688	3953.033557
624092.251	4273773.688	3953.230407
624094.251	4273773.688	3953.181195
624096.251	4273773.688	3953.135263
624098.251	4273773.688	3953.197599
624100.251	4273773.688	3953.4371
624102.251	4273773.688	3953.87345
624104.251	4273773.688	3954.103109
624106.251	4273773.688	3954.086705
624108.251	4273773.688	3953.469908
624110.251	4273773.688	3952.994187
624112.251	4273773.688	3952.915447
624114.251	4273773.688	3952.912166
624116.251	4273773.688	3952.915447
624118.251	4273773.688	3952.866235
624120.251	4273773.688	3953.214003
624122.251	4273773.688	3953.601141
624124.251	4273773.688	3953.732375
624126.251	4273773.688	3953.699566
624128.251	4273773.688	3953.850485
624130.251	4273773.688	3954.057177
624132.251	4273773.688	3953.955471
624134.251	4273773.688	3953.719251
624136.251	4273773.688	3953.79143
624138.251	4273773.688	3954.001403
624140.251	4273773.688	3953.965314
624142.251	4273773.688	3953.87017
624144.251	4273773.688	3953.706128
624146.251	4273773.688	3953.6766
624148.251	4273773.688	3953.781587
624150.251	4273773.688	3953.729094
624152.251	4273773.688	3953.79143
624154.251	4273773.688	3953.63723
624156.251	4273773.688	3953.463346
624158.251	4273773.688	3953.4371
624160.251	4273773.688	3953.453504
624162.251	4273773.688	3953.548648
624164.251	4273773.688	3953.722532
624166.251	4273773.688	3953.660196
624168.251	4273773.688	3953.565052
624170.251	4273773.688	3953.341955
624172.251	4273773.688	3953.089331
624174.251	4273773.688	3952.895762
624176.251	4273773.688	3952.764529
624178.251	4273773.688	3952.971221
624180.251	4273773.688	3953.017153
624182.251	4273773.688	3952.761248
624184.251	4273773.688	3952.646419
624186.251	4273773.688	3952.643138
623564.251	4273771.688	3946.957453
623566.251	4273771.688	3947.032913
623568.251	4273771.688	3946.583438
623570.251	4273771.688	3946.547349
623572.251	4273771.688	3946.537507
623574.251	4273771.688	3946.849186
623576.251	4273771.688	3947.095249
623578.251	4273771.688	3947.147742
623580.251	4273771.688	3947.151023
623582.251	4273771.688	3946.790131
623584.251	4273771.688	3946.78685
623586.251	4273771.688	3946.731076
623588.251	4273771.688	3946.724514
623590.251	4273771.688	3946.744199
623592.251	4273771.688	3946.82622
623594.251	4273771.688	3946.724514
623596.251	4273771.688	3946.672021
623598.251	4273771.688	3946.642493
623600.251	4273771.688	3946.895118
623602.251	4273771.688	3946.881994
623604.251	4273771.688	3946.960734
623606.251	4273771.688	3947.091968
623608.251	4273771.688	3947.246167
623610.251	4273771.688	3947.072283
623612.251	4273771.688	3946.724514
623614.251	4273771.688	3946.491575
623616.251	4273771.688	3946.688425
623618.251	4273771.688	3946.714672
623620.251	4273771.688	3946.82622
623622.251	4273771.688	3946.950892
623624.251	4273771.688	3946.849186
623626.251	4273771.688	3946.90496
623628.251	4273771.688	3947.016508
623630.251	4273771.688	3947.006666
623632.251	4273771.688	3946.954173
623634.251	4273771.688	3947.105091
623636.251	4273771.688	3947.114934
623638.251	4273771.688	3947.147742
623640.251	4273771.688	3947.151023
623642.251	4273771.688	3947.134619
623644.251	4273771.688	3946.993543
623646.251	4273771.688	3946.849186
623648.251	4273771.688	3946.737638
623650.251	4273771.688	3946.721233
623652.251	4273771.688	3946.790131
623654.251	4273771.688	3946.74748
623656.251	4273771.688	3946.557192
623658.251	4273771.688	3946.537507
623660.251	4273771.688	3946.649055
623662.251	4273771.688	3946.750761
623664.251	4273771.688	3946.770446
623666.251	4273771.688	3946.82622
623668.251	4273771.688	3946.770446
623670.251	4273771.688	3946.731076
623672.251	4273771.688	3946.780288
623674.251	4273771.688	3946.842624
623676.251	4273771.688	3946.86559
623678.251	4273771.688	3946.960734
623680.251	4273771.688	3947.088687
623682.251	4273771.688	3947.049317
623684.251	4273771.688	3947.039474
623686.251	4273771.688	3946.94433
623688.251	4273771.688	3946.911522
623690.251	4273771.688	3946.918083
623692.251	4273771.688	3946.898398
623694.251	4273771.688	3946.803254
623696.251	4273771.688	3946.754042
623698.251	4273771.688	3946.783569
623700.251	4273771.688	3946.767165
623702.251	4273771.688	3946.721233
623704.251	4273771.688	3946.750761
623706.251	4273771.688	3946.652336
623708.251	4273771.688	3946.567034
623710.251	4273771.688	3946.501418
623712.251	4273771.688	3946.485013
623714.251	4273771.688	3946.458767
623716.251	4273771.688	3946.399712
623718.251	4273771.688	3946.347218
623720.251	4273771.688	3946.238951
623722.251	4273771.688	3946.261917
623724.251	4273771.688	3946.215985
623726.251	4273771.688	3946.055224
623728.251	4273771.688	3945.979765
623730.251	4273771.688	3945.753388
623732.251	4273771.688	3945.887902
623734.251	4273771.688	3945.874778
623736.251	4273771.688	3946.074909
623738.251	4273771.688	3945.910868
623740.251	4273771.688	3945.901025
623742.251	4273771.688	3946.035539
623744.251	4273771.688	3946.199581
623746.251	4273771.688	3946.439082
623748.251	4273771.688	3946.626089
623750.251	4273771.688	3947.02307
623752.251	4273771.688	3947.242886
623754.251	4273771.688	3947.324907
623756.251	4273771.688	3947.436455
623758.251	4273771.688	3948.089341
623760.251	4273771.688	3948.578185
623762.251	4273771.688	3948.945639
623764.251	4273771.688	3949.509942
623766.251	4273771.688	3950.123458
623768.251	4273771.688	3950.422014
623770.251	4273771.688	3950.651672
623772.251	4273771.688	3950.943666
623774.251	4273771.688	3951.130674
623776.251	4273771.688	3951.373455
623778.251	4273771.688	3951.632641
623780.251	4273771.688	3951.885265
623782.251	4273771.688	3951.960724
623784.251	4273771.688	3952.098519
623786.251	4273771.688	3952.164136
623788.251	4273771.688	3952.196944
623790.251	4273771.688	3952.347863
623792.251	4273771.688	3952.331459
623794.251	4273771.688	3952.242876
623796.251	4273771.688	3952.200225
623798.251	4273771.688	3952.137889
623800.251	4273771.688	3952.013218
623802.251	4273771.688	3951.954163
623804.251	4273771.688	3951.908231
623806.251	4273771.688	3951.51125
623808.251	4273771.688	3951.678573
623810.251	4273771.688	3951.724504
623812.251	4273771.688	3951.662169
623814.251	4273771.688	3951.770436
623816.251	4273771.688	3951.859019
623818.251	4273771.688	3951.993533
623820.251	4273771.688	3952.059149
623822.251	4273771.688	3952.095239
623824.251	4273771.688	3952.33802
623826.251	4273771.688	3952.68907
623828.251	4273771.688	3952.830145
623830.251	4273771.688	3952.505343
623832.251	4273771.688	3952.364267
623834.251	4273771.688	3952.196944
623836.251	4273771.688	3951.927916
623838.251	4273771.688	3951.783559
623840.251	4273771.688	3951.560463
623842.251	4273771.688	3951.455476
623844.251	4273771.688	3951.383298
623846.251	4273771.688	3951.320962
623848.251	4273771.688	3951.465319
623850.251	4273771.688	3951.530935
623852.251	4273771.688	3951.616237
623854.251	4273771.688	3951.406264
623856.251	4273771.688	3951.19629
623858.251	4273771.688	3950.828837
623860.251	4273771.688	3950.68448
623862.251	4273771.688	3950.572932
623864.251	4273771.688	3950.513877
623866.251	4273771.688	3950.267814
623868.251	4273771.688	3950.264534
623870.251	4273771.688	3950.169389
623872.251	4273771.688	3950.084088
623874.251	4273771.688	3950.130019
623876.251	4273771.688	3950.064403
623878.251	4273771.688	3949.81834
623880.251	4273771.688	3949.979101
623882.251	4273771.688	3949.979101
623884.251	4273771.688	3950.287499
623886.251	4273771.688	3950.323589
623888.251	4273771.688	3949.795374
623890.251	4273771.688	3949.765847
623892.251	4273771.688	3949.477134
623894.251	4273771.688	3949.418079
623896.251	4273771.688	3949.483695
623898.251	4273771.688	3949.404955
623900.251	4273771.688	3949.38527
623902.251	4273771.688	3949.352462
623904.251	4273771.688	3949.313092
623906.251	4273771.688	3949.257318
623908.251	4273771.688	3949.214667
623910.251	4273771.688	3948.67661
623912.251	4273771.688	3948.617555
623914.251	4273771.688	3948.233698
623916.251	4273771.688	3947.977793
623918.251	4273771.688	3947.830155
623920.251	4273771.688	3947.751415
623922.251	4273771.688	3947.741573
623924.251	4273771.688	3947.774381
623926.251	4273771.688	3947.990916
623928.251	4273771.688	3948.24354
623930.251	4273771.688	3948.699576
623932.251	4273771.688	3948.932515
623934.251	4273771.688	3948.948919
623936.251	4273771.688	3949.201544
623938.251	4273771.688	3949.457449
623940.251	4273771.688	3949.496819
623942.251	4273771.688	3949.605086
623944.251	4273771.688	3949.62149
623946.251	4273771.688	3949.726477
623948.251	4273771.688	3949.943012
623950.251	4273771.688	3950.041437
623952.251	4273771.688	3950.149704
623954.251	4273771.688	3950.192355
623956.251	4273771.688	3950.264534
623958.251	4273771.688	3950.221883
623960.251	4273771.688	3950.198917
623962.251	4273771.688	3950.195636
623964.251	4273771.688	3950.218602
623966.251	4273771.688	3950.205479
623968.251	4273771.688	3950.280938
623970.251	4273771.688	3950.323589
623972.251	4273771.688	3950.074245
623974.251	4273771.688	3949.962697
623976.251	4273771.688	3949.972539
623978.251	4273771.688	3949.824902
623980.251	4273771.688	3949.713354
623982.251	4273771.688	3950.038156
623984.251	4273771.688	3950.166109
623986.251	4273771.688	3950.320308
623988.251	4273771.688	3950.422014
623990.251	4273771.688	3950.638549
623992.251	4273771.688	3950.671357
623994.251	4273771.688	3950.579494
623996.251	4273771.688	3950.536843
623998.251	4273771.688	3950.533562
624000.251	4273771.688	3950.651672
624002.251	4273771.688	3950.746816
624004.251	4273771.688	3950.736974
624006.251	4273771.688	3950.68448
624008.251	4273771.688	3950.589336
624010.251	4273771.688	3950.674638
624012.251	4273771.688	3951.002721
624014.251	4273771.688	3951.35377
624016.251	4273771.688	3951.481723
624018.251	4273771.688	3951.475161
624020.251	4273771.688	3951.596552
624022.251	4273771.688	3951.793402
624024.251	4273771.688	3951.895108
624026.251	4273771.688	3952.078834
624028.251	4273771.688	3952.206787
624030.251	4273771.688	3952.718597
624032.251	4273771.688	3953.210722
624034.251	4273771.688	3953.784868
624036.251	4273771.688	3953.971875
624038.251	4273771.688	3954.572268
624040.251	4273771.688	3954.97581
624042.251	4273771.688	3955.244839
624044.251	4273771.688	3955.307175
624046.251	4273771.688	3955.507305
624048.251	4273771.688	3955.677909
624050.251	4273771.688	3955.828827
624052.251	4273771.688	3955.64182
624054.251	4273771.688	3955.654943
624056.251	4273771.688	3955.969903
624058.251	4273771.688	3956.478432
624060.251	4273771.688	3956.439062
624062.251	4273771.688	3956.294705
624064.251	4273771.688	3956.799954
624066.251	4273771.688	3956.839324
624068.251	4273771.688	3956.662159
624070.251	4273771.688	3956.530925
624072.251	4273771.688	3956.045362
624074.251	4273771.688	3955.431846
624076.251	4273771.688	3954.719905
624078.251	4273771.688	3954.024369
624080.251	4273771.688	3953.781587
624082.251	4273771.688	3953.486312
624084.251	4273771.688	3953.276339
624086.251	4273771.688	3953.187756
624088.251	4273771.688	3953.20088
624090.251	4273771.688	3953.197599
624092.251	4273771.688	3953.112297
624094.251	4273771.688	3953.273058
624096.251	4273771.688	3953.32227
624098.251	4273771.688	3953.420695
624100.251	4273771.688	3953.679881
624102.251	4273771.688	3954.299959
624104.251	4273771.688	3954.404945
624106.251	4273771.688	3954.372137
624108.251	4273771.688	3953.929225
624110.251	4273771.688	3953.706128
624112.251	4273771.688	3953.286181
624114.251	4273771.688	3952.987625
624116.251	4273771.688	3953.217284
624118.251	4273771.688	3953.266496
624120.251	4273771.688	3953.722532
624122.251	4273771.688	3953.850485
624124.251	4273771.688	3953.853765
624126.251	4273771.688	3953.689724
624128.251	4273771.688	3953.876731
624130.251	4273771.688	3953.850485
624132.251	4273771.688	3953.840642
624134.251	4273771.688	3953.706128
624136.251	4273771.688	3953.689724
624138.251	4273771.688	3954.017807
624140.251	4273771.688	3953.98828
624142.251	4273771.688	3954.0703
624144.251	4273771.688	3954.073581
624146.251	4273771.688	3954.103109
624148.251	4273771.688	3953.935786
624150.251	4273771.688	3953.75534
624152.251	4273771.688	3953.824238
624154.251	4273771.688	3953.876731
624156.251	4273771.688	3953.699566
624158.251	4273771.688	3953.535525
624160.251	4273771.688	3953.686443
