SUMLEV,STATE,COUNTY,STNAME,CTYNAME,Sex,Origin,Race,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005
050,17,191,Illinois,Wayne County,1,1,2,15,15,15,50,51,51,51,51
050,17,191,Illinois,Wayne County,1,1,3,20,20,18,19,20,18,20,21
050,17,191,Illinois,Wayne County,1,1,4,27,27,29,30,30,29,30,30
050,17,191,Illinois,Wayne County,1,1,5,0,0,0,0,0,0,0,0
050,17,191,Illinois,Wayne County,1,1,6,43,43,29,29,28,29,31,32
050,17,191,Illinois,Wayne County,1,2,1,51,51,55,55,55,57,55,55
050,17,191,Illinois,Wayne County,1,2,2,4,4,4,4,4,4,4,5
050,17,191,Illinois,Wayne County,1,2,3,2,2,2,2,2,3,3,3
050,17,191,Illinois,Wayne County,1,2,4,0,0,0,0,0,0,0,0
050,17,191,Illinois,Wayne County,1,2,5,0,0,0,0,0,0,0,0
050,17,191,Illinois,Wayne County,1,2,6,1,1,2,1,1,2,2,2
050,17,191,Illinois,Wayne County,2,0,1,8712,8712,8707,8683,8646,8599,8530,8507
050,17,191,Illinois,Wayne County,2,0,2,9,9,14,15,14,14,14,14
050,17,191,Illinois,Wayne County,2,0,3,15,15,13,15,16,13,14,13
050,17,191,Illinois,Wayne County,2,0,4,31,31,34,36,33,34,35,37
050,17,191,Illinois,Wayne County,2,0,5,1,1,0,0,0,0,0,0
050,17,191,Illinois,Wayne County,2,0,6,37,37,17,21,20,20,18,20
050,17,191,Illinois,Wayne County,2,1,1,8677,8677,8670,8646,8610,8561,8493,8470
050,17,191,Illinois,Wayne County,2,1,2,6,6,11,12,12,12,12,12
050,17,191,Illinois,Wayne County,2,1,3,10,10,8,9,9,6,8,7
050,17,191,Illinois,Wayne County,2,1,4,31,31,34,36,33,34,35,37
050,17,191,Illinois,Wayne County,2,1,5,1,1,0,0,0,0,0,0
050,17,191,Illinois,Wayne County,2,1,6,35,35,16,19,18,19,17,19
050,17,191,Illinois,Wayne County,2,2,1,35,35,37,37,36,38,37,37
050,17,191,Illinois,Wayne County,2,2,2,3,3,3,3,2,2,2,2
050,17,191,Illinois,Wayne County,2,2,3,5,5,5,6,7,7,6,6
050,17,191,Illinois,Wayne County,2,2,4,0,0,0,0,0,0,0,0
050,17,191,Illinois,Wayne County,2,2,5,0,0,0,0,0,0,0,0
050,17,191,Illinois,Wayne County,2,2,6,2,2,1,2,2,1,1,1
050,17,193,Illinois,White County,0,0,1,15135,15135,15158,15145,15018,14886,15006,15080
050,17,193,Illinois,White County,0,0,2,40,40,47,62,61,63,63,63
050,17,193,Illinois,White County,0,0,3,53,53,34,35,36,48,41,37
050,17,193,Illinois,White County,0,0,4,25,25,24,25,25,25,25,21
050,17,193,Illinois,White County,0,0,5,1,1,0,0,0,0,0,0
050,17,193,Illinois,White County,0,0,6,117,117,80,85,84,89,86,83
050,17,193,Illinois,White County,0,1,1,15046,15046,15068,15052,14923,14791,14911,14984
050,17,193,Illinois,White County,0,1,2,40,40,47,62,61,63,63,63
050,17,193,Illinois,White County,0,1,3,40,40,23,24,25,37,31,26
050,17,193,Illinois,White County,0,1,4,25,25,24,25,25,25,25,21
050,17,193,Illinois,White County,0,1,5,1,1,0,0,0,0,0,0
050,17,193,Illinois,White County,0,1,6,116,116,77,82,82,86,83,81
050,17,193,Illinois,White County,0,2,1,89,89,90,93,95,95,95,96
050,17,193,Illinois,White County,0,2,2,0,0,0,0,0,0,0,0
050,17,193,Illinois,White County,0,2,3,13,13,11,11,11,11,10,11
050,17,193,Illinois,White County,0,2,4,0,0,0,0,0,0,0,0
050,17,193,Illinois,White County,0,2,5,0,0,0,0,0,0,0,0
050,17,193,Illinois,White County,0,2,6,1,1,3,3,2,3,3,2
050,17,193,Illinois,White County,1,0,1,7198,7198,7219,7223,7164,7099,7139,7162
050,17,193,Illinois,White County,1,0,2,29,29,34,49,49,50,50,50
050,17,193,Illinois,White County,1,0,3,24,24,17,19,20,22,20,19
050,17,193,Illinois,White County,1,0,4,9,9,9,9,8,9,9,8
050,17,193,Illinois,White County,1,0,5,1,1,0,0,0,0,0,0
050,17,193,Illinois,White County,1,0,6,65,65,38,40,39,41,39,40
050,17,193,Illinois,White County,1,1,1,7153,7153,7173,7173,7114,7048,7087,7109
050,17,193,Illinois,White County,1,1,2,29,29,34,49,49,50,50,50
050,17,193,Illinois,White County,1,1,3,16,16,11,13,14,16,14,12
050,17,193,Illinois,White County,1,1,4,9,9,9,9,8,9,9,8
050,17,193,Illinois,White County,1,1,5,1,1,0,0,0,0,0,0
050,17,193,Illinois,White County,1,1,6,64,64,36,38,37,39,37,39
050,17,193,Illinois,White County,1,2,1,45,45,46,50,50,51,52,53
050,17,193,Illinois,White County,1,2,2,0,0,0,0,0,0,0,0
050,17,193,Illinois,White County,1,2,3,8,8,6,6,6,6,6,7
050,17,193,Illinois,White County,1,2,4,0,0,0,0,0,0,0,0
050,17,193,Illinois,White County,1,2,5,0,0,0,0,0,0,0,0
050,17,193,Illinois,White County,1,2,6,1,1,2,2,2,2,2,1
050,17,193,Illinois,White County,2,0,1,7937,7937,7939,7922,7854,7787,7867,7918
050,17,193,Illinois,White County,2,0,2,11,11,13,13,12,13,13,13
050,17,193,Illinois,White County,2,0,3,29,29,17,16,16,26,21,18
050,17,193,Illinois,White County,2,0,4,16,16,15,16,17,16,16,13
050,17,193,Illinois,White County,2,0,5,0,0,0,0,0,0,0,0
050,17,193,Illinois,White County,2,0,6,52,52,42,45,45,48,47,43
050,17,193,Illinois,White County,2,1,1,7893,7893,7895,7879,7809,7743,7824,7875
050,17,193,Illinois,White County,2,1,2,11,11,13,13,12,13,13,13
050,17,193,Illinois,White County,2,1,3,24,24,12,11,11,21,17,14
050,17,193,Illinois,White County,2,1,4,16,16,15,16,17,16,16,13
050,17,193,Illinois,White County,2,1,5,0,0,0,0,0,0,0,0
050,17,193,Illinois,White County,2,1,6,52,52,41,44,45,47,46,42
050,17,193,Illinois,White County,2,2,1,44,44,44,43,45,44,43,43
050,17,193,Illinois,White County,2,2,2,0,0,0,0,0,0,0,0
050,17,193,Illinois,White County,2,2,3,5,5,5,5,5,5,4,4
050,17,193,Illinois,White County,2,2,4,0,0,0,0,0,0,0,0
050,17,193,Illinois,White County,2,2,5,0,0,0,0,0,0,0,0
050,17,193,Illinois,White County,2,2,6,0,0,1,1,0,1,1,1
050,17,195,Illinois,Whiteside County,0,0,1,59103,59101,59117,59003,58636,58252,58302,58133
050,17,195,Illinois,Whiteside County,0,0,2,688,688,698,728,771,775,766,804
050,17,195,Illinois,Whiteside County,0,0,3,171,171,188,193,193,194,197,196
050,17,195,Illinois,Whiteside County,0,0,4,268,268,259,275,290,270,251,272
050,17,195,Illinois,Whiteside County,0,0,5,4,4,1,0,1,3,2,1
050,17,195,Illinois,Whiteside County,0,0,6,419,419,393,423,433,433,437,457
050,17,195,Illinois,Whiteside County,0,1,1,54017,54016,53943,53823,53344,52928,52933,52699
050,17,195,Illinois,Whiteside County,0,1,2,590,590,604,632,672,674,662,693
050,17,195,Illinois,Whiteside County,0,1,3,102,102,120,122,123,120,122,122
050,17,195,Illinois,Whiteside County,0,1,4,249,249,246,262,277,257,235,259
050,17,195,Illinois,Whiteside County,0,1,5,3,3,0,0,0,0,0,0
050,17,195,Illinois,Whiteside County,0,1,6,345,345,350,378,389,388,394,414
050,17,195,Illinois,Whiteside County,0,2,1,5086,5085,5174,5180,5292,5324,5369,5434
050,17,195,Illinois,Whiteside County,0,2,2,98,98,94,96,99,101,104,111
050,17,195,Illinois,Whiteside County,0,2,3,69,69,68,71,70,74,75,74
050,17,195,Illinois,Whiteside County,0,2,4,19,19,13,13,13,13,16,13
050,17,195,Illinois,Whiteside County,0,2,5,1,1,1,0,1,3,2,1
050,17,195,Illinois,Whiteside County,0,2,6,74,74,43,45,44,45,43,43
050,17,195,Illinois,Whiteside County,1,0,1,28901,28900,28908,28832,28660,28411,28395,28263
050,17,195,Illinois,Whiteside County,1,0,2,378,378,375,392,414,415,413,432
050,17,195,Illinois,Whiteside County,1,0,3,85,85,92,95,95,94,93,92
050,17,195,Illinois,Whiteside County,1,0,4,127,127,128,138,147,138,128,141
050,17,195,Illinois,Whiteside County,1,0,5,4,4,0,0,1,2,1,0
050,17,195,Illinois,Whiteside County,1,0,6,202,202,187,204,207,214,215,227
050,17,195,Illinois,Whiteside County,1,1,1,26228,26227,26191,26098,25866,25612,25568,25405
050,17,195,Illinois,Whiteside County,1,1,2,334,334,331,348,369,371,368,385
050,17,195,Illinois,Whiteside County,1,1,3,50,50,60,61,61,58,59,58
050,17,195,Illinois,Whiteside County,1,1,4,119,119,121,134,142,131,120,134
050,17,195,Illinois,Whiteside County,1,1,5,3,3,0,0,0,0,0,0
050,17,195,Illinois,Whiteside County,1,1,6,165,165,166,183,188,195,196,210
050,17,195,Illinois,Whiteside County,1,2,1,2673,2673,2717,2734,2794,2799,2827,2858
050,17,195,Illinois,Whiteside County,1,2,2,44,44,44,44,45,44,45,47
050,17,195,Illinois,Whiteside County,1,2,3,35,35,32,34,34,36,34,34
050,17,195,Illinois,Whiteside County,1,2,4,8,8,7,4,5,7,8,7
050,17,195,Illinois,Whiteside County,1,2,5,1,1,0,0,1,2,1,0
050,17,195,Illinois,Whiteside County,1,2,6,37,37,21,21,19,19,19,17
050,17,195,Illinois,Whiteside County,2,0,1,30202,30201,30209,30171,29976,29841,29907,29870
050,17,195,Illinois,Whiteside County,2,0,2,310,310,323,336,357,360,353,372
050,17,195,Illinois,Whiteside County,2,0,3,86,86,96,98,98,100,104,104
050,17,195,Illinois,Whiteside County,2,0,4,141,141,131,137,143,132,123,131
050,17,195,Illinois,Whiteside County,2,0,5,0,0,1,0,0,1,1,1
050,17,195,Illinois,Whiteside County,2,0,6,217,217,206,219,226,219,222,230
050,17,195,Illinois,Whiteside County,2,1,1,27789,27789,27752,27725,27478,27316,27365,27294
050,17,195,Illinois,Whiteside County,2,1,2,256,256,273,284,303,303,294,308
050,17,195,Illinois,Whiteside County,2,1,3,52,52,60,61,62,62,63,64
050,17,195,Illinois,Whiteside County,2,1,4,130,130,125,128,135,126,115,125
050,17,195,Illinois,Whiteside County,2,1,5,0,0,0,0,0,0,0,0
050,17,195,Illinois,Whiteside County,2,1,6,180,180,184,195,201,193,198,204
050,17,195,Illinois,Whiteside County,2,2,1,2413,2412,2457,2446,2498,2525,2542,2576
050,17,195,Illinois,Whiteside County,2,2,2,54,54,50,52,54,57,59,64
050,17,195,Illinois,Whiteside County,2,2,3,34,34,36,37,36,38,41,40
050,17,195,Illinois,Whiteside County,2,2,4,11,11,6,9,8,6,8,6
050,17,195,Illinois,Whiteside County,2,2,5,0,0,1,0,0,1,1,1
050,17,195,Illinois,Whiteside County,2,2,6,37,37,22,24,25,26,24,26
050,17,197,Illinois,Will County,0,0,1,431243,431248,435810,456127,477916,498611,522837,541468
050,17,197,Illinois,Will County,0,0,2,53182,53183,53938,56631,58574,61415,65617,68668
050,17,197,Illinois,Will County,0,0,3,1205,1205,1173,1263,1338,1481,1624,1756
050,17,197,Illinois,Will County,0,0,4,11477,11473,11682,13062,14834,16790,19348,22165
050,17,197,Illinois,Will County,0,0,5,197,197,230,237,256,292,326,378
050,17,197,Illinois,Will County,0,0,6,4962,4961,5506,5955,6463,7020,7742,8378
050,17,197,Illinois,Will County,0,1,1,389626,389629,393220,408860,425564,438848,453757,463022
050,17,197,Illinois,Will County,0,1,2,52282,52283,53015,55599,57422,60077,64049,66890
050,17,197,Illinois,Will County,0,1,3,688,688,721,758,782,851,916,957
050,17,197,Illinois,Will County,0,1,4,11234,11230,11460,12823,14576,16504,19033,21818
050,17,197,Illinois,Will County,0,1,5,122,122,120,124,127,143,163,196
050,17,197,Illinois,Will County,0,1,6,4546,4545,5088,5484,5946,6435,7066,7621
050,17,197,Illinois,Will County,0,2,1,41617,41619,42590,47267,52352,59763,69080,78446
050,17,197,Illinois,Will County,0,2,2,900,900,923,1032,1152,1338,1568,1778
050,17,197,Illinois,Will County,0,2,3,517,517,452,505,556,630,708,799
050,17,197,Illinois,Will County,0,2,4,243,243,222,239,258,286,315,347
050,17,197,Illinois,Will County,0,2,5,75,75,110,113,129,149,163,182
050,17,197,Illinois,Will County,0,2,6,416,416,418,471,517,585,676,757
050,17,197,Illinois,Will County,1,0,1,215256,215255,217637,227922,238725,249373,261810,271369
050,17,197,Illinois,Will County,1,0,2,26875,26876,27244,28649,29263,30733,32823,34335
050,17,197,Illinois,Will County,1,0,3,611,611,596,640,677,748,820,887
050,17,197,Illinois,Will County,1,0,4,5471,5471,5617,6268,7109,8053,9305,10664
050,17,197,Illinois,Will County,1,0,5,98,98,117,123,131,150,164,192
050,17,197,Illinois,Will County,1,0,6,2521,2520,2747,2957,3200,3471,3836,4138
050,17,197,Illinois,Will County,1,1,1,192853,192851,194700,202511,210672,217386,224890,229461
050,17,197,Illinois,Will County,1,1,2,26388,26389,26747,28089,28657,30030,32015,33423
050,17,197,Illinois,Will County,1,1,3,330,330,352,370,379,413,443,462
050,17,197,Illinois,Will County,1,1,4,5359,5359,5505,6146,6980,7911,9145,10487
050,17,197,Illinois,Will County,1,1,5,56,56,59,62,63,71,78,95
050,17,197,Illinois,Will County,1,1,6,2308,2307,2530,2715,2932,3173,3498,3759
050,17,197,Illinois,Will County,1,2,1,22403,22404,22937,25411,28053,31987,36920,41908
050,17,197,Illinois,Will County,1,2,2,487,487,497,560,606,703,808,912
050,17,197,Illinois,Will County,1,2,3,281,281,244,270,298,335,377,425
050,17,197,Illinois,Will County,1,2,4,112,112,112,122,129,142,160,177
050,17,197,Illinois,Will County,1,2,5,42,42,58,61,68,79,86,97
050,17,197,Illinois,Will County,1,2,6,213,213,217,242,268,298,338,379
050,17,197,Illinois,Will County,2,0,1,215987,215993,218173,228205,239191,249238,261027,270099
050,17,197,Illinois,Will County,2,0,2,26307,26307,26694,27982,29311,30682,32794,34333
050,17,197,Illinois,Will County,2,0,3,594,594,577,623,661,733,804,869
050,17,197,Illinois,Will County,2,0,4,6006,6002,6065,6794,7725,8737,10043,11501
050,17,197,Illinois,Will County,2,0,5,99,99,113,114,125,142,162,186
050,17,197,Illinois,Will County,2,0,6,2441,2441,2759,2998,3263,3549,3906,4240
050,17,197,Illinois,Will County,2,1,1,196773,196778,198520,206349,214892,221462,228867,233561
050,17,197,Illinois,Will County,2,1,2,25894,25894,26268,27510,28765,30047,32034,33467
050,17,197,Illinois,Will County,2,1,3,358,358,369,388,403,438,473,495
050,17,197,Illinois,Will County,2,1,4,5875,5871,5955,6677,7596,8593,9888,11331
050,17,197,Illinois,Will County,2,1,5,66,66,61,62,64,72,85,101
050,17,197,Illinois,Will County,2,1,6,2238,2238,2558,2769,3014,3262,3568,3862
050,17,197,Illinois,Will County,2,2,1,19214,19215,19653,21856,24299,27776,32160,36538
050,17,197,Illinois,Will County,2,2,2,413,413,426,472,546,635,760,866
050,17,197,Illinois,Will County,2,2,3,236,236,208,235,258,295,331,374
050,17,197,Illinois,Will County,2,2,4,131,131,110,117,129,144,155,170
050,17,197,Illinois,Will County,2,2,5,33,33,52,52,61,70,77,85
050,17,197,Illinois,Will County,2,2,6,203,203,201,229,249,287,338,378
050,17,199,Illinois,Williamson County,0,0,1,58724,58727,58688,59113,59362,59592,60100,60457
050,17,199,Illinois,Williamson County,0,0,2,1551,1551,1590,1684,1734,1820,1889,1975
050,17,199,Illinois,Williamson County,0,0,3,168,168,152,159,153,152,174,179
050,17,199,Illinois,Williamson County,0,0,4,315,315,300,308,340,347,376,396
050,17,199,Illinois,Williamson County,0,0,5,19,19,15,15,15,15,15,15
050,17,199,Illinois,Williamson County,0,0,6,519,519,499,510,525,545,570,595
050,17,199,Illinois,Williamson County,0,1,1,58061,58064,57980,58378,58600,58793,59232,59539
050,17,199,Illinois,Williamson County,0,1,2,1512,1512,1539,1630,1676,1761,1829,1915
050,17,199,Illinois,Williamson County,0,1,3,150,150,134,141,135,134,156,161
050,17,199,Illinois,Williamson County,0,1,4,310,310,294,301,333,341,370,390
050,17,199,Illinois,Williamson County,0,1,5,16,16,1,1,1,1,1,1
050,17,199,Illinois,Williamson County,0,1,6,484,484,494,504,519,538,564,590
050,17,199,Illinois,Williamson County,0,2,1,663,663,708,735,762,799,868,918
050,17,199,Illinois,Williamson County,0,2,2,39,39,51,54,58,59,60,60
050,17,199,Illinois,Williamson County,0,2,3,18,18,18,18,18,18,18,18
050,17,199,Illinois,Williamson County,0,2,4,5,5,6,7,7,6,6,6
050,17,199,Illinois,Williamson County,0,2,5,3,3,14,14,14,14,14,14
050,17,199,Illinois,Williamson County,0,2,6,35,35,5,6,6,7,6,5
050,17,199,Illinois,Williamson County,1,0,1,28280,28282,28259,28543,28670,28778,29035,29215
050,17,199,Illinois,Williamson County,1,0,2,920,920,931,997,1038,1085,1117,1162
050,17,199,Illinois,Williamson County,1,0,3,84,84,76,81,82,79,89,89
050,17,199,Illinois,Williamson County,1,0,4,150,150,138,144,155,158,168,178
050,17,199,Illinois,Williamson County,1,0,5,11,11,10,10,10,10,10,10
050,17,199,Illinois,Williamson County,1,0,6,246,246,242,254,257,261,283,292
050,17,199,Illinois,Williamson County,1,1,1,27913,27915,27877,28140,28247,28330,28547,28706
050,17,199,Illinois,Williamson County,1,1,2,899,899,910,975,1014,1061,1093,1139
050,17,199,Illinois,Williamson County,1,1,3,78,78,69,74,75,72,82,82
050,17,199,Illinois,Williamson County,1,1,4,146,146,134,138,151,154,165,174
050,17,199,Illinois,Williamson County,1,1,5,9,9,0,0,0,0,0,0
050,17,199,Illinois,Williamson County,1,1,6,226,226,241,252,255,258,281,290
050,17,199,Illinois,Williamson County,1,2,1,367,367,382,403,423,448,488,509
050,17,199,Illinois,Williamson County,1,2,2,21,21,21,22,24,24,24,23
050,17,199,Illinois,Williamson County,1,2,3,6,6,7,7,7,7,7,7
050,17,199,Illinois,Williamson County,1,2,4,4,4,4,6,4,4,3,4
050,17,199,Illinois,Williamson County,1,2,5,2,2,10,10,10,10,10,10
050,17,199,Illinois,Williamson County,1,2,6,20,20,1,2,2,3,2,2
050,17,199,Illinois,Williamson County,2,0,1,30444,30445,30429,30570,30692,30814,31065,31242
050,17,199,Illinois,Williamson County,2,0,2,631,631,659,687,696,735,772,813
050,17,199,Illinois,Williamson County,2,0,3,84,84,76,78,71,73,85,90
050,17,199,Illinois,Williamson County,2,0,4,165,165,162,164,185,189,208,218
050,17,199,Illinois,Williamson County,2,0,5,8,8,5,5,5,5,5,5
050,17,199,Illinois,Williamson County,2,0,6,273,273,257,256,268,284,287,303
050,17,199,Illinois,Williamson County,2,1,1,30148,30149,30103,30238,30353,30463,30685,30833
050,17,199,Illinois,Williamson County,2,1,2,613,613,629,655,662,700,736,776
050,17,199,Illinois,Williamson County,2,1,3,72,72,65,67,60,62,74,79
050,17,199,Illinois,Williamson County,2,1,4,164,164,160,163,182,187,205,216
050,17,199,Illinois,Williamson County,2,1,5,7,7,1,1,1,1,1,1
050,17,199,Illinois,Williamson County,2,1,6,258,258,253,252,264,280,283,300
050,17,199,Illinois,Williamson County,2,2,1,296,296,326,332,339,351,380,409
050,17,199,Illinois,Williamson County,2,2,2,18,18,30,32,34,35,36,37
050,17,199,Illinois,Williamson County,2,2,3,12,12,11,11,11,11,11,11
050,17,199,Illinois,Williamson County,2,2,4,1,1,2,1,3,2,3,2
050,17,199,Illinois,Williamson County,2,2,5,1,1,4,4,4,4,4,4
050,17,199,Illinois,Williamson County,2,2,6,15,15,4,4,4,4,4,3
050,17,201,Illinois,Winnebago County,0,0,1,239429,239429,239622,240153,241015,242710,243759,245452
050,17,201,Illinois,Winnebago County,0,0,2,29647,29647,29744,30178,30655,31122,31543,31863
050,17,201,Illinois,Winnebago County,0,0,3,880,880,810,850,886,942,979,1022
050,17,201,Illinois,Winnebago County,0,0,4,4949,4949,4985,5142,5273,5470,5561,5742
050,17,201,Illinois,Winnebago County,0,0,5,117,117,161,160,159,172,170,181
050,17,201,Illinois,Winnebago County,0,0,6,3396,3396,3680,3815,3968,4145,4271,4435
050,17,201,Illinois,Winnebago County,0,1,1,221408,221408,221348,220421,219974,220147,219566,219397
050,17,201,Illinois,Winnebago County,0,1,2,29139,29139,29224,29609,30054,30479,30869,31142
050,17,201,Illinois,Winnebago County,0,1,3,595,595,572,570,569,585,596,608
050,17,201,Illinois,Winnebago County,0,1,4,4846,4846,4876,5031,5167,5363,5450,5626
050,17,201,Illinois,Winnebago County,0,1,5,76,76,97,90,88,97,95,100
050,17,201,Illinois,Winnebago County,0,1,6,3148,3148,3435,3552,3673,3834,3939,4073
050,17,201,Illinois,Winnebago County,0,2,1,18021,18021,18274,19732,21041,22563,24193,26055
050,17,201,Illinois,Winnebago County,0,2,2,508,508,520,569,601,643,674,721
050,17,201,Illinois,Winnebago County,0,2,3,285,285,238,280,317,357,383,414
050,17,201,Illinois,Winnebago County,0,2,4,103,103,109,111,106,107,111,116
050,17,201,Illinois,Winnebago County,0,2,5,41,41,64,70,71,75,75,81
050,17,201,Illinois,Winnebago County,0,2,6,248,248,245,263,295,311,332,362
050,17,201,Illinois,Winnebago County,1,0,1,117569,117569,117693,117985,118540,119516,120237,121332
050,17,201,Illinois,Winnebago County,1,0,2,14092,14092,14145,14345,14593,14803,15007,15146
050,17,201,Illinois,Winnebago County,1,0,3,419,419,401,423,447,477,496,517
050,17,201,Illinois,Winnebago County,1,0,4,2391,2391,2405,2485,2556,2656,2708,2812
050,17,201,Illinois,Winnebago County,1,0,5,54,54,79,77,76,83,86,96
050,17,201,Illinois,Winnebago County,1,0,6,1670,1670,1791,1854,1949,2038,2097,2186
050,17,201,Illinois,Winnebago County,1,1,1,107865,107865,107848,107374,107229,107398,107267,107392
050,17,201,Illinois,Winnebago County,1,1,2,13840,13840,13882,14054,14283,14476,14662,14778
050,17,201,Illinois,Winnebago County,1,1,3,268,268,270,268,265,272,275,277
050,17,201,Illinois,Winnebago County,1,1,4,2337,2337,2356,2432,2503,2602,2654,2754
050,17,201,Illinois,Winnebago County,1,1,5,31,31,47,43,41,43,46,51
050,17,201,Illinois,Winnebago County,1,1,6,1539,1539,1664,1718,1797,1874,1923,1995
050,17,201,Illinois,Winnebago County,1,2,1,9704,9704,9845,10611,11311,12118,12970,13940
050,17,201,Illinois,Winnebago County,1,2,2,252,252,263,291,310,327,345,368
050,17,201,Illinois,Winnebago County,1,2,3,151,151,131,155,182,205,221,240
050,17,201,Illinois,Winnebago County,1,2,4,54,54,49,53,53,54,54,58
050,17,201,Illinois,Winnebago County,1,2,5,23,23,32,34,35,40,40,45
050,17,201,Illinois,Winnebago County,1,2,6,131,131,127,136,152,164,174,191
050,17,201,Illinois,Winnebago County,2,0,1,121860,121860,121929,122168,122475,123194,123522,124120
050,17,201,Illinois,Winnebago County,2,0,2,15555,15555,15599,15833,16062,16319,16536,16717
050,17,201,Illinois,Winnebago County,2,0,3,461,461,409,427,439,465,483,505
050,17,201,Illinois,Winnebago County,2,0,4,2558,2558,2580,2657,2717,2814,2853,2930
050,17,201,Illinois,Winnebago County,2,0,5,63,63,82,83,83,89,84,85
050,17,201,Illinois,Winnebago County,2,0,6,1726,1726,1889,1961,2019,2107,2174,2249
050,17,201,Illinois,Winnebago County,2,1,1,113543,113543,113500,113047,112745,112749,112299,112005
050,17,201,Illinois,Winnebago County,2,1,2,15299,15299,15342,15555,15771,16003,16207,16364
050,17,201,Illinois,Winnebago County,2,1,3,327,327,302,302,304,313,321,331
050,17,201,Illinois,Winnebago County,2,1,4,2509,2509,2520,2599,2664,2761,2796,2872
050,17,201,Illinois,Winnebago County,2,1,5,45,45,50,47,47,54,49,49
050,17,201,Illinois,Winnebago County,2,1,6,1609,1609,1771,1834,1876,1960,2016,2078
050,17,201,Illinois,Winnebago County,2,2,1,8317,8317,8429,9121,9730,10445,11223,12115
050,17,201,Illinois,Winnebago County,2,2,2,256,256,257,278,291,316,329,353
050,17,201,Illinois,Winnebago County,2,2,3,134,134,107,125,135,152,162,174
050,17,201,Illinois,Winnebago County,2,2,4,49,49,60,58,53,53,57,58
050,17,201,Illinois,Winnebago County,2,2,5,18,18,32,36,36,35,35,36
050,17,201,Illinois,Winnebago County,2,2,6,117,117,118,127,143,147,158,171
050,17,203,Illinois,Woodford County,0,0,1,35013,35013,35106,35211,35515,35902,36405,36793
050,17,203,Illinois,Woodford County,0,0,2,93,93,96,133,135,146,159,197
050,17,203,Illinois,Woodford County,0,0,3,59,59,30,53,42,33,30,34
050,17,203,Illinois,Woodford County,0,0,4,111,111,105,118,127,138,149,176
050,17,203,Illinois,Woodford County,0,0,5,4,4,7,6,7,8,9,8
050,17,203,Illinois,Woodford County,0,0,6,189,189,165,177,172,173,187,240
