_LRT_EF_COVERAGE_SRC_EZ.PGM_SYS_ACRNM,V_LRT_EF_COVERAGE_SRC_EZ.PGM_SYS_ID,V_LRT_EF_COVERAGE_SRC_EZ.REGISTRY_ID,V_LRT_EF_COVERAGE_SRC_EZ.COUNTY_NAME,V_LRT_EF_COVERAGE_SRC_EZ.STATE_CODE
RCRAINFO,WID988580304,110009518824,OUTAGAMIE,WI
RCRAINFO,WID988580544,110012605252,LA CROSSE,WI
RCRAINFO,WID988612800,110005488686,BROWN,WI
RCRAINFO,WID988612834,110005488702,MANITOWOC,WI
RCRAINFO,WI7211890077,110005420696,EAU CLAIRE,WI
WI-ESR,121377,110005420801,KENOSHA,WI
RCRAINFO,WID006079545,110005423817,WAUKESHA,WI
RCRAINFO,WID006079743,110001927318,MILWAUKEE,WI
RCRAINFO,WID041190836,110005434592,ADAMS,WI
RCRAINFO,WID041193905,110005434645,MILWAUKEE,WI
RCRAINFO,WID988586988,110005472657,RACINE,WI
RCRAINFO,WID988570289,110005466691,WAUPACA,WI
RCRAINFO,WID000712927,110005421490,LINCOLN,WI
RCRAINFO,WID000712935,110000547926,WINNEBAGO,WI
RCRAINFO,WID006085583,110001922581,MILWAUKEE,WI
RCRAINFO,WID006085955,110009517610,WAUKESHA,WI
RCRAINFO,WID000809053,110008231920,RACINE,WI
AIRS/AFS,5507900326,110013962408,MILWAUKEE,WI
RCRAINFO,WID000809160,110005422211,OZAUKEE,WI
RCRAINFO,WID000809194,110005422220,MILWAUKEE,WI
RCRAINFO,WI0000123505,110005410073,MILWAUKEE,WI
RCRAINFO,WI0000123612,110005410135,MILWAUKEE,WI
RCRAINFO,WID001658160,110005422300,MILWAUKEE,WI
RCRAINFO,WID001687250,110005422319,MILWAUKEE,WI
RCRAINFO,WID000821710,110008231975,MILWAUKEE,WI
RCRAINFO,WI0000961698,110000855156,MILWAUKEE,WI
RCRAINFO,WI0000942417,110009513703,JEFFERSON,WI
RCRAINFO,WID001778315,110005422337,MILWAUKEE,WI
RCRAINFO,WID001778414,110005422355,ROCK,WI
RCRAINFO,WID001779313,110032755196,MILWAUKEE,WI
RCRAINFO,WI0000127340,110005410545,WINNEBAGO,WI
RCRAINFO,WI0000127415,110006141120,MARATHON,WI
RCRAINFO,WI0000968362,110005418672,WINNEBAGO,WI
RCRAINFO,WI0000968396,110006461729,ROCK,WI
RCRAINFO,WID003819604,110005422603,BROWN,WI
NPDES,WI0000965,110000421534,BROWN,WI
ICIS,31909,110000421534,BROWN,WI
RCRAINFO,WI0000054999,110005265667,WAUKESHA,WI
WI-ESR,151759,110005265701,WAUKESHA,WI
RCRAINFO,WI0000060830,110005265863,WAUKESHA,WI
RCRAINFO,WI0000060970,110006461159,EAU CLAIRE,WI
RCRAINFO,WID980825731,110005452820,DANE,WI
RCRAINFO,WID988593349,110005476564,WAUPACA,WI
RCRAINFO,WID988640405,110005504748,DANE,WI
RCRAINFO,WIR000006650,110005511785,JACKSON,WI
RCRAINFO,WID006098842,110000494297,MILWAUKEE,WI
RCRAINFO,WID007862964,110000855931,MILWAUKEE,WI
RCRAINFO,WID007947229,110005428082,MILWAUKEE,WI
RCRAINFO,WID006101851,110005425361,MILWAUKEE,WI
RCRAINFO,WID006102040,110000418067,WAUKESHA,WI
RCRAINFO,WID056521701,110005437946,ADAMS,WI
WI-ESR,198676,110005437991,MILWAUKEE,WI
RCRAINFO,WID057163172,110005437991,MILWAUKEE,WI
RCRAINFO,WID009811860,110005428386,MILWAUKEE,WI
RCRAINFO,WID030202956,110000877748,BROWN,WI
RCRAINFO,WIR000046284,110000877748,BROWN,WI
RCRAINFO,WID980896583,110000422588,TREMPEALEAU,WI
RCRAINFO,WID980896633,110000420330,DANE,WI
RCRAINFO,WID084224179,110001924918,ROCK,WI
RCRAINFO,WID106729627,110001924669,OZAUKEE,WI
RCRAINFO,WID114105547,110005448417,MILWAUKEE,WI
RCRAINFO,WID980901391,110000416121,CALUMET,WI
RCRAINFO,WIR000006395,110005511650,MILWAUKEE,WI
RCRAINFO,WID988628582,110005420712,PORTAGE,WI
RCRAINFO,WID988609780,110005486660,OZAUKEE,WI
RCRAINFO,WIR000017665,110005520043,LA CROSSE,WI
RCRAINFO,WIR000017889,110005520221,WAUPACA,WI
RCRAINFO,WIR000018051,110005520365,POLK,WI
AIRS/AFS,5503900005,110001926630,FOND DU LAC,WI
RCRAINFO,WID988640967,110005505060,DOUGLAS,WI
RCRAINFO,WID988640876,110005505015,MILWAUKEE,WI
RCRAINFO,WID988628665,110005496123,MANITOWOC,WI
RCRAINFO,WID988628673,110005420829,JEFFERSON,WI
RCRAINFO,WID006100887,110002120482,SHEBOYGAN,WI
RCRAINFO,WIR000006965,110005511990,MILWAUKEE,WI
RCRAINFO,WID006102545,110000416292,DODGE,WI
RCRAINFO,WID008961138,110005428260,MILWAUKEE,WI
RCRAINFO,WIR000018986,110005521088,CLARK,WI
RCRAINFO,WIR000019216,110005521266,SHEBOYGAN,WI
WI-ESR,151091,110005505729,FOND DU LAC,WI
RCRAINFO,WID988641833,110005505756,MILWAUKEE,WI
RCRAINFO,WID010230282,110005428448,BROWN,WI
RCRAINFO,WID011553310,110009515168,MANITOWOC,WI
RCRAINFO,WIR000020396,110005522121,SAUK,WI
RCRAINFO,WID006103063,110001926550,MILWAUKEE,WI
RCRAINFO,WID031202807,110008233955,CHIPPEWA,WI
RCRAINFO,WID012710414,110005428563,GREEN LAKE,WI
RCRAINFO,WID006106090,110005425600,DANE,WI
RCRAINFO,WID014704449,110005428616,WAUKESHA,WI
RCRAINFO,WID017680331,110005428787,MILWAUKEE,WI
RCRAINFO,WID018652636,110005428867,OUTAGAMIE,WI
RCRAINFO,WID020447827,110005428885,MILWAUKEE,WI
RCRAINFO,WID037832813,110005433931,GRANT,WI
AIRS/AQS,17116,110020982016,DOUGLAS,WI
AIRS/AQS,17096,110020991220,DOUGLAS,WI
AIRS/AQS,17102,110020990659,DOUGLAS,WI
RCRAINFO,WID113525034,110005448319,WAUKESHA,WI
RCRAINFO,WID988640512,110005504800,MILWAUKEE,WI
RCRAINFO,WID988610226,110005486982,OZAUKEE,WI
RCRAINFO,WIR000006825,110005511883,MILWAUKEE,WI
RCRAINFO,WIR000006841,110005511909,SHEBOYGAN,WI
RCRAINFO,WID988629135,110005496436,MILWAUKEE,WI
RCRAINFO,WIR000007302,110005512230,RACINE,WI
RCRAINFO,WID988641502,110016926530,MILWAUKEE,WI
RCRAINFO,WID988641593,110005505569,MILWAUKEE,WI
RCRAINFO,WIR000007724,110008248921,PORTAGE,WI
RCRAINFO,WID006105704,110000881895,MILWAUKEE,WI
RCRAINFO,WID017025982,110005428778,MARATHON,WI
RCRAINFO,WIR000020875,110005522568,MILWAUKEE,WI
RCRAINFO,WIR000021006,110005522675,MILWAUKEE,WI
AIRS/AQS,17086,110020909659,DODGE,WI
RCRAINFO,WID006106850,110009514686,OZAUKEE,WI
RCRAINFO,WID006106926,110000418245,MILWAUKEE,WI
RCRAINFO,WID006107387,110009514702,WINNEBAGO,WI
RCRAINFO,WID085476919,110005443430,FOND DU LAC,WI
RCRAINFO,WID057670135,110017418837,MARINETTE,WI
AIRS/AFS,5508700043,110001924491,OUTAGAMIE,WI
RCRAINFO,WID058735424,110005438268,MILWAUKEE,WI
RCRAINFO,WID988610358,110005487115,IRON,WI
RCRAINFO,WID988628962,110005496301,MILWAUKEE,WI
RCRAINFO,WID988628970,110005496310,WASHINGTON,WI
RCRAINFO,WID988629424,110005496668,DANE,WI
RCRAINFO,WID988610655,110005487348,WOOD,WI
RCRAINFO,WID988641213,110005505275,OZAUKEE,WI
RCRAINFO,WID988641387,110005505391,ROCK,WI
RCRAINFO,WIR000007401,110000856235,PIERCE,WI
RCRAINFO,WID988641999,110005505863,WAUKESHA,WI
RCRAINFO,WIR000021352,110005522942,ASHLAND,WI
RCRAINFO,WIR000021360,110005522951,MILWAUKEE,WI
RCRAINFO,WIR000021378,110005522960,MILWAUKEE,WI
RCRAINFO,WID014727036,110001928111,WINNEBAGO,WI
RCRAINFO,WID006113450,110005425995,SAUK,WI
RCRAINFO,WID021578430,110015331247,LACROSSE,WI
RCRAINFO,WID988614657,110005488837,MILWAUKEE,WI
RCRAINFO,WID988614756,110005488908,WAUKESHA,WI
RCRAINFO,WID080492119,110005442654,MILWAUKEE,WI
RCRAINFO,WID058741273,110005438348,WINNEBAGO,WI
RCRAINFO,WID059502542,110005438437,OUTAGAMIE,WI
RCRAINFO,WID059503516,110000885757,LANGLADE,WI
RCRAINFO,WID988610796,110005487473,MILWAUKEE,WI
RCRAINFO,WID988610986,110005487641,MILWAUKEE,WI
RCRAINFO,WID988611042,110005487687,MILWAUKEE,WI
RCRAINFO,WID061743209,110005439061,MILWAUKEE,WI
RCRAINFO,WID988629796,110005496935,FOREST,WI
RCRAINFO,WID988630075,110005497131,MILWAUKEE,WI
RCRAINFO,WID988630125,110005497177,JEFFERSON,WI
RCRAINFO,WID988642237,110005506041,OZAUKEE,WI
WI-ESR,150435,110005506176,WAUKESHA,WI
RCRAINFO,WIR000009100,110005513550,MILWAUKEE,WI
RCRAINFO,WIR000022319,110005523683,MILWAUKEE,WI
RCRAINFO,WID006110423,110001130810,MILWAUKEE,WI
WI-ESR,109312,110005425842,DANE,WI
RCRAINFO,WID006111009,110002120927,MILWAUKEE,WI
RCRAINFO,WID006112973,110000536625,MILWAUKEE,WI
RCRAINFO,WID988588125,110005473228,MILWAUKEE,WI
RCRAINFO,WID988587911,110005473068,JEFFERSON,WI
RCRAINFO,WID988615100,110005489168,MILWAUKEE,WI
RCRAINFO,WID988599809,110005481040,MILWAUKEE,WI
RCRAINFO,WID988615530,110005489499,WOOD,WI
RCRAINFO,WID988615563,110005489505,MILWAUKEE,WI
RCRAINFO,WID988615571,110005489514,MILWAUKEE,WI
RCRAINFO,WID988616454,110005490174,MILWAUKEE,WI
RCRAINFO,WID988581005,110005471729,KEWAUNEE,WI
RCRAINFO,WID988595609,110005478223,DANE,WI
RCRAINFO,WID988609947,110005486811,GREEN LAKE,WI
RCRAINFO,WID988596375,110005478937,MILWAUKEE,WI
RCRAINFO,WID080505712,110005442823,MILWAUKEE,WI
NEPT,A050118AF,110000421062,MARINETTE,WI
RCRAINFO,WID089847347,110001929325,MILWAUKEE,WI
WI-ESR,136087,110005444082,WAUKESHA,WI
RCRAINFO,WID086693389,110005443797,DANE,WI
RCRAINFO,WID086696069,110001130801,JEFFERSON,WI
RCRAINFO,WID093019107,110005444402,WINNEBAGO,WI
RCRAINFO,WID093023992,110005444439,SAUK,WI
RCRAINFO,WID988588604,110005473601,MILWAUKEE,WI
AIRS/AFS,5510500021,110000875900,ROCK,WI
RCRAINFO,WID988588851,110005473807,DANE,WI
RCRAINFO,WID988589933,110005474575,MILWAUKEE,WI
RCRAINFO,WID988599981,110005481184,MILWAUKEE,WI
RCRAINFO,WID988601332,110005481834,OUTAGAMIE,WI
RCRAINFO,WID988601233,110005481781,MILWAUKEE,WI
RCRAINFO,WID988601290,110005481816,WAUKESHA,WI
RCRAINFO,WID988632212,110005498791,KENOSHA,WI
RCRAINFO,WID988632279,110005498853,OUTAGAMIE,WI
RCRAINFO,WID988602041,110005482389,MILWAUKEE,WI
RCRAINFO,WID988602090,110005482414,BROWN,WI
WI-ESR,127895,110005478553,BROWN,WI
RCRAINFO,WID988596144,110005478731,BARRON,WI
RCRAINFO,WID988596177,110005478777,WAUKESHA,WI
RCRAINFO,WID020461232,110005429009,JEFFERSON,WI
RCRAINFO,WID063510978,110000419404,RACINE,WI
RCRAINFO,WID089586879,110005444000,MARINETTE,WI
RCRAINFO,WID063518831,110000420161,DANE,WI
WI-ESR,114906,110005439711,MILWAUKEE,WI
RCRAINFO,WID063518864,110005439711,MILWAUKEE,WI
RCRAINFO,WID089854400,110001925347,WASHINGTON,WI
RCRAINFO,WID089856843,110005444180,MILWAUKEE,WI
RCRAINFO,WID066523853,110005439864,LA CROSSE,WI
RCRAINFO,WID066857103,110000858581,MILWAUKEE,WI
RCRAINFO,WID137358966,110005449791,BROWN,WI
RCRAINFO,WID981094204,110002121999,OUTAGAMIE,WI
RCRAINFO,WID981094378,110005454123,ROCK,WI
RCRAINFO,WID139772305,110005449862,WAUKESHA,WI
RCRAINFO,WID150849479,110005450421,DANE,WI
RCRAINFO,WID988588893,110005473834,PRICE,WI
RCRAINFO,WID988589107,110005473996,WASHINGTON,WI
RCRAINFO,WID988589743,110005474432,MILWAUKEE,WI
RCRAINFO,WID988589768,110005474450,MILWAUKEE,WI
RCRAINFO,WID988600862,110005481647,LA CROSSE,WI
RCRAINFO,WID988602504,110005482726,FOND DU LAC,WI
RCRAINFO,WID988600383,110006144387,BURNETT,WI
RCRAINFO,WID988615936,110005489783,MILWAUKEE,WI
WI-ESR,140562,110005489809,VILAS,WI
RCRAINFO,WID988601068,110005268548,WINNEBAGO,WI
RCRAINFO,WID988601654,110005482058,DANE,WI
RCRAINFO,WID988601878,110009519663,JEFFERSON,WI
RCRAINFO,WID988620035,110005492109,MILWAUKEE,WI
RCRAINFO,WID988620241,110009520009,BROWN,WI
RCRAINFO,WID988619870,110005492001,MILWAUKEE,WI
RCRAINFO,WID980613970,110005452018,ST CROIX,WI
RCRAINFO,WID988596235,110005478839,CHIPPEWA,WI
WI-ESR,126379,110005472915,BROWN,WI
RCRAINFO,WID988587655,110005472915,BROWN,WI
RCRAINFO,WID988612073,110005488524,BROWN,WI
RCRAINFO,WID988600060,110005481255,MILWAUKEE,WI
RCRAINFO,WID988631628,110005498327,WINNEBAGO,WI
RCRAINFO,WID988631636,110005498336,KENOSHA,WI
RCRAINFO,WID020466322,110005429107,OZAUKEE,WI
RCRAINFO,WID020473997,110005429198,DANE,WI
RCRAINFO,WIR000026773,110009521856,MILWAUKEE,WI
RCRAINFO,WID065453953,110015813798,OCONTO,WI
RCRAINFO,WID065457301,110000421106,MARINETTE,WI
RCRAINFO,WID093432680,110005444625,OUTAGAMIE,WI
RCRAINFO,WID094368354,110005444769,DANE,WI
WI-ESR,9358,110000422622,JUNEAU,WI
RCRAINFO,WID144746542,110000855735,GREEN LAKE,WI
ICIS,30012,110005444901,IOWA,WI
RCRAINFO,WID151858289,110009516880,MILWAUKEE,WI
RCRAINFO,WID152473484,110009516906,MARATHON,WI
RCRAINFO,WID981192222,110005455239,WOOD,WI
RCRAINFO,WID981193139,110005455275,WOOD,WI
RCRAINFO,WID981193352,110000422463,LA CROSSE,WI
RCRAINFO,WID988602397,110005482637,WALWORTH,WI
RCRAINFO,WID988603395,110005483440,WAUKESHA,WI
RCRAINFO,WID988601480,110005481932,DANE,WI
RCRAINFO,WID988602819,110005482931,DANE,WI
RCRAINFO,WID988602827,110005482940,DANE,WI
RCRAINFO,WID988603031,110005483137,WASHINGTON,WI
RCRAINFO,WID988619516,110005491903,JEFFERSON,WI
RCRAINFO,WI0000322636,110005413490,SHEBOYGAN,WI
RCRAINFO,WID988635462,110005501206,CALUMET,WI
WI-ESR,128294,110006144270,RACINE,WI
RCRAINFO,WID988597886,110005479918,WINNEBAGO,WI
RCRAINFO,WID988598223,110005479990,SAUK,WI
RCRAINFO,WID988598868,110005480416,MILWAUKEE,WI
RCRAINFO,WID988596870,110005479311,MILWAUKEE,WI
RCRAINFO,WID988597043,110005479437,MARATHON,WI
RCRAINFO,WI0000273698,110005413043,MILWAUKEE,WI
RCRAINFO,WID094365772,110005444732,WINNEBAGO,WI
RCRAINFO,WID096354535,110005444983,MILWAUKEE,WI
RCRAINFO,WID150840494,110005450350,WINNEBAGO,WI
RCRAINFO,WID150841138,110005450369,BROWN,WI
RCRAINFO,WID154191928,110005450662,WAUKESHA,WI
RCRAINFO,WID154200497,110005450706,WINNEBAGO,WI
RCRAINFO,WID157303116,110001927345,MILWAUKEE,WI
RCRAINFO,WID981187628,110005454944,MILWAUKEE,WI
RCRAINFO,WID160320313,110005450948,MANITOWOC,WI
RCRAINFO,WID981194525,110005455444,ST. CROIX,WI
RCRAINFO,WID988603700,110005483645,MILWAUKEE,WI
RCRAINFO,WID988603791,110005483734,WAUKESHA,WI
RCRAINFO,WID988618880,110008239520,WAUPACA,WI
WI-ESR,143513,110006462988,BROWN,WI
RCRAINFO,WID988620423,110006462988,BROWN,WI
RCRAINFO,WID981533417,110005456791,BARRON,WI
RCRAINFO,WID981531577,110006143002,DANE,WI
RCRAINFO,WID981531585,110005456737,WOOD,WI
RCRAINFO,WI2211890262,110005420259,LANGLADE,WI
RCRAINFO,WI6470090550,110005420669,MILWAUKEE,WI
RCRAINFO,WID096351549,110005444938,WAUKESHA,WI
RCRAINFO,WID097339303,110005445303,MILWAUKEE,WI
RCRAINFO,WID153464276,110005450644,ST. CROIX,WI
RCRAINFO,WID153552500,110005450653,EAU CLAIRE,WI
NCDB,C05#021290WI00801A,110005451386,LA CROSSE,WI
RCRAINFO,WID170408314,110005451386,LA CROSSE,WI
RCRAINFO,WID174799502,110005451493,OUTAGAMIE,WI
RCRAINFO,WID175712413,110005451563,WAUKESHA,WI
RCRAINFO,WID981196009,110005455621,WAUKESHA,WI
RCRAINFO,WID981197080,110005455854,WAUKESHA,WI
RCRAINFO,WID981197429,110005455916,WAUKESHA,WI
RCRAINFO,WID981199276,110005456112,WAUKESHA,WI
RCRAINFO,WID982075228,110021792498,POLK,WI
RCRAINFO,WID982206864,110005461375,ST. CROIX,WI
RCRAINFO,WI0000263749,110005412874,MONROE,WI
RCRAINFO,WI0000289231,110005413365,MARATHON,WI
RCRAINFO,WI0000351601,110005413837,RACINE,WI
RCRAINFO,WI0000351627,110005413855,DANE,WI
RCRAINFO,WI0000374819,110005414248,DANE,WI
RCRAINFO,WID100578814,110005446240,BARRON,WI
RCRAINFO,WID100578822,110005446259,BARRON,WI
RCRAINFO,WID980613889,110005452009,DUNN,WI
RCRAINFO,WI6143690489,110005420605,ST CROIX,WI
RCRAINFO,WID980677538,110005452223,MILWAUKEE,WI
RCRAINFO,WID980681217,110005452287,FOND DU LAC,WI
WI-ESR,119412,110007911135,ST. CROIX,WI
RCRAINFO,WID006082531,110000418968,MILWAUKEE,WI
RCRAINFO,WID981534134,110005456862,WOOD,WI
RCRAINFO,WID981534225,110005456899,SAWYER,WI
RCRAINFO,WID981534936,110005456915,DUNN,WI
RCRAINFO,WID981536212,110016950548,LA CROSSE,WI
WI-ESR,143661,110005492500,BROWN,WI
RCRAINFO,WID164090441,110005451108,BROWN,WI
RCRAINFO,WID164125411,110005451206,FOND DU LAC,WI
RCRAINFO,WID981196090,110005455701,MILWAUKEE,WI
RCRAINFO,WID981196363,110005455765,WAUKESHA,WI
NCDB,C05#032989WI00202,110005451634,MILWAUKEE,WI
NCDB,D05#TSCA-V-C-50A-91,110005451634,MILWAUKEE,WI
RCRAINFO,WID183470475,110005451634,MILWAUKEE,WI
RCRAINFO,WID184085678,110005451643,KENOSHA,WI
WI-ESR,120708,110005455998,MARATHON,WI
RCRAINFO,WID981200744,110005456238,DOUGLAS,WI
RCRAINFO,WI0000289116,110006461444,WALWORTH,WI
RCRAINFO,WI5180090313,110005420543,KEWAUNEE,WI
RCRAINFO,WID980614929,110005452081,ROCK,WI
RCRAINFO,WID000608497,110005421034,MILWAUKEE,WI
RCRAINFO,WID006082671,110002121043,MILWAUKEE,WI
RCRAINFO,WID981537558,110005456988,MILWAUKEE,WI
RCRAINFO,WID981199516,110005456158,MILWAUKEE,WI
RCRAINFO,WID981199656,110005456176,WAUKESHA,WI
RCRAINFO,WID982204802,110005461268,MARATHON,WI
RCRAINFO,WIR000013441,110005516744,MILWAUKEE,WI
RCRAINFO,WIR000028894,110005528544,OUTAGAMIE,WI
RCRAINFO,WID006194336,110000422962,DOUGLAS,WI
RCRAINFO,WID000608810,110001925178,TREMPEALEAU,WI
NCDB,D05#IF&R-V-001-88,110005424077,MILWAUKEE,WI
NCDB,C05#GM98FI917,110005424077,MILWAUKEE,WI
RCRAINFO,WI0000007401,110005408086,MILWAUKEE,WI
RCRAINFO,WI0000004333,110005407773,GREEN LAKE,WI
RCRAINFO,WI0000004499,110005407791,WASHINGTON,WI
RCRAINFO,WID006157804,110005426903,EAU CLAIRE,WI
RCRAINFO,WID006228324,110000422944,BARRON,WI
RCRAINFO,WID023414196,110005431755,MILWAUKEE,WI
RCRAINFO,WI0000019901,110005408344,BROWN,WI
RCRAINFO,WI0000384388,110000855129,MILWAUKEE,WI
RCRAINFO,WI0000541524,110006461569,WINNEBAGO,WI
RCRAINFO,WI0000543173,110005415309,MILWAUKEE,WI
RCRAINFO,WI0000549964,110005415318,MARATHON,WI
RCRAINFO,WIR000013516,110005516780,SAWYER,WI
RCRAINFO,WIR000029850,110005269093,DANE,WI
RCRAINFO,WI0000007294,110005408004,MILWAUKEE,WI
RCRAINFO,WI0000007328,110005408022,MILWAUKEE,WI
RCRAINFO,WI0000013755,110005408246,WASHINGTON,WI
RCRAINFO,WI0000444406,110005414747,CHIPPEWA,WI
RCRAINFO,WI0000449637,110005414854,LA CROSSE,WI
RCRAINFO,WI0000461459,110005414907,MILWAUKEE,WI
RCRAINFO,WID000711341,110005421427,CHIPPEWA,WI
AIRS/AQS,17606,110020923982,WINNEBAGO,WI
RCRAINFO,WI0000040568,110005265220,OZAUKEE,WI
RCRAINFO,WI0000040642,110005265248,OZAUKEE,WI
RCRAINFO,WI0000043851,110005265364,OUTAGAMIE,WI
RCRAINFO,WIR000013201,110005516584,RACINE,WI
RCRAINFO,WID988640033,110005504418,COLUMBIA,WI
RCRAINFO,WID008806366,110005428153,MILWAUKEE,WI
RCRAINFO,WID008807380,110005428171,WAUKESHA,WI
RCRAINFO,WID007947435,110005428091,BROWN,WI
AIRS/AFS,5507300057,110000421749,MARATHON,WI
RCRAINFO,WID028761062,110005433469,RICHLAND,WI
AIRS/AQS,17604,110020784800,WINNEBAGO,WI
RCRAINFO,WI0000043877,110000767938,MILWAUKEE,WI
RCRAINFO,WI0000054346,110005265596,MANITOWOC,WI
RCRAINFO,WI0000054924,110005265621,OUTAGAMIE,WI
AIRS/AQS,17033,110020984318,DANE,WI
RCRAINFO,WID000808436,110009513936,MILWAUKEE,WI
RCRAINFO,WIT560010894,110000850730,GRANT,WI
RCRAINFO,WIT560010910,110000768125,WINNEBAGO,WI
WI-ESR,7996,110005485956,DANE,WI
RCRAINFO,WID988608790,110005485956,DANE,WI
RCRAINFO,WID988627865,110005495758,MILWAUKEE,WI
RCRAINFO,WID988595005,110005477714,WASHINGTON,WI
WI-ESR,146550,110005495847,WAUKESHA,WI
RCRAINFO,WID988609723,110005486606,WAUKESHA,WI
WI-ESR,149987,110005504695,LA CROSSE,WI
RCRAINFO,WID981790769,110009517576,WOOD,WI
RCRAINFO,WID086114824,110005443608,VERNON,WI
RCRAINFO,WID988595013,110005477723,BROWN,WI
RCRAINFO,WID988595120,110005477821,KENOSHA,WI
RCRAINFO,WID988609152,110005486205,WOOD,WI
WI-ESR,9919,110027215635,MILWAUKEE,WI
AIRS/AFS,5507944263,110027215635,MILWAUKEE,WI
RCRAINFO,WID988609582,110005486508,RACINE,WI
RCRAINFO,WID988609921,110005486802,MILWAUKEE,WI
RCRAINFO,WID988628285,110005495954,MILWAUKEE,WI
RCRAINFO,WID988628319,110005495972,MILWAUKEE,WI
RCRAINFO,WID988628533,110006884498,MONROE,WI
AIRS/AQS,16993,110020924071,BROWN,WI
AIRS/AQS,17010,110020949125,BUFFALO,WI
RCRAINFO,WID980990212,110005453115,FOND DU LAC,WI
RCRAINFO,WID980994065,110005453188,BROWN,WI
RCRAINFO,WID085481612,110005439935,WAUKESHA,WI
RCRAINFO,WID085481844,110006462023,MILWAUKEE,WI
RCRAINFO,WID085482370,110002044216,SHEBOYGAN,WI
RCRAINFO,WID115793556,110022143786,COLUMBIA,WI
RCRAINFO,WID117523670,110009516746,OZAUKEE,WI
RCRAINFO,WID980997464,110005453348,BROWN,WI
RCRAINFO,WID980999288,110005453375,MILWAUKEE,WI
RCRAINFO,WID988609798,110005486679,MILWAUKEE,WI
RCRAINFO,WID988610051,110005486893,WAUKESHA,WI
RCRAINFO,WID988610069,110005486900,RACINE,WI
RCRAINFO,WID988610077,110005486919,RACINE,WI
RCRAINFO,WID086182631,110007332074,MANITOWOC,WI
RCRAINFO,WID115820714,110005448596,MILWAUKEE,WI
RCRAINFO,WID120344866,110005448854,MARINETTE,WI
RCRAINFO,WID088881040,110009516425,RACINE,WI
RCRAINFO,WID130668361,110005449559,WAUKESHA,WI
AIRS/AFS,5508700059,110001924561,OUTAGAMIE,WI
RCRAINFO,WID124304494,110005449381,MILWAUKEE,WI
NCDB,I05#19920925NV004 2,110008236818,DOOR,WI
RCRAINFO,WID981093438,110005454016,MILWAUKEE,WI
RCRAINFO,WID981093578,110005454034,ST CROIX,WI
RCRAINFO,WID981093743,110005454052,DANE,WI
AIRS/AQS,17166,110020990917,GRANT,WI
AIRS/AQS,17144,110020909178,EAU CLAIRE,WI
RCRAINFO,WID086686003,110000418931,MILWAUKEE,WI
RCRAINFO,WID086690609,110009516416,MILWAUKEE,WI
RCRAINFO,WID121595839,110005449032,WAUKESHA,WI
RCRAINFO,WID121599914,110005449096,WASHINGTON,WI
AIRS/AQS,17161,110020991818,GRANT,WI
AIRS/AQS,17169,110006141790,GRANT,WI
AIRS/AQS,17172,110020988270,GRANT,WI
RCRAINFO,WID988642864,110005506513,WAUKESHA,WI
RCRAINFO,WID988642880,110005506531,WALWORTH,WI
AIRS/AQS,17130,110020950032,DOUGLAS,WI
AIRS/AQS,17133,110020950050,DUNN,WI
RCRAINFO,WID043143304,110001926186,WOOD,WI
RCRAINFO,WID043477900,110002035244,WAUKESHA,WI
RCRAINFO,WID988631487,110005498210,MILWAUKEE,WI
RCRAINFO,WID988616397,110005490129,MILWAUKEE,WI
RCRAINFO,WID988616181,110005489998,WAUKESHA,WI
WI-ESR,146951,110005499068,BROWN,WI
RCRAINFO,WID988633756,110005499987,MILWAUKEE,WI
RCRAINFO,WID988633541,110005499834,WAUKESHA,WI
RCRAINFO,WID988611521,110005488061,RACINE,WI
RCRAINFO,WID988631917,110005498531,WAUPACA,WI
RCRAINFO,WID988631966,110005498577,WINNEBAGO,WI
RCRAINFO,WID988642690,110005506381,MILWAUKEE,WI
RCRAINFO,WIR000009878,110005514103,WAUKESHA,WI
RCRAINFO,WIR000009985,110005514194,DOOR,WI
RCRAINFO,WID006117576,110005426164,RACINE,WI
RCRAINFO,WID023150089,110005429615,DODGE,WI
RCRAINFO,WID023159346,110005429688,GREEN LAKE,WI
RCRAINFO,WIR000023804,110005524771,WALWORTH,WI
RCRAINFO,WID023194012,110009515239,MILWAUKEE,WI
RCRAINFO,WID023196165,110005430042,BARRON,WI
RCRAINFO,WID023201890,110005430060,WALWORTH,WI
RCRAINFO,WID044391712,110000768045,DOOR,WI
RCRAINFO,WID044391886,110005435154,BROWN,WI
RCRAINFO,WID044670099,110000419930,GREEN,WI
RCRAINFO,WID988632303,110005498880,SHEBOYGAN,WI
RCRAINFO,WID988616447,110005268600,WAUKESHA,WI
WI-ESR,146505,110005498666,MILWAUKEE,WI
RCRAINFO,WID988643227,110005506755,MILWAUKEE,WI
RCRAINFO,WID988643235,110005506764,MILWAUKEE,WI
RCRAINFO,WID988643268,110005506773,MILWAUKEE,WI
RCRAINFO,WID988643284,110006463585,TAYLOR,WI
WI-ESR,150973,110006463601,RACINE,WI
RCRAINFO,WID988643532,110005506988,RUSK,WI
RCRAINFO,WIR000009209,110005513649,DANE,WI
RCRAINFO,WID988643912,110005507193,MILWAUKEE,WI
RCRAINFO,WID988643938,110005507219,WINNEBAGO,WI
RCRAINFO,WIR000023200,110005524290,KENOSHA,WI
RCRAINFO,WID006120141,110000877597,WAUKESHA,WI
