Ophelia                  20050909I1
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     PrAlt      JW    VtWnd     Pitch     Roll                                      
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s      Deg      Deg                             
 145020     30.412   79.127   228.10   226.90    147.3    129.1   3132.0    697.4    44.70    18.20    11.63     9.60     91.2   3041.0    0.000     0.50     1.80    -1.10                              
 145030     30.403   79.138   223.90   223.00    148.3    130.1   3129.0    697.7    42.70    18.10    11.19     9.90     91.3   3038.0    0.000     0.00     2.10    -7.80                              
 145040     30.393   79.148   221.60   220.10    148.6    129.5   3130.0    697.7    39.10    19.10    11.06    10.30     91.8   3039.0    0.000    -0.20     2.10    -4.70                              
 145050     30.383   79.158   218.90   218.40    149.5    130.0   3132.0    697.3    42.50    19.50    10.50     9.70     89.9   3042.0    0.000     0.40     1.80    -2.40                              
 145100     30.372   79.168   218.40   217.80    150.1    130.6   3131.0    697.5    40.50    19.40    10.52     9.10     90.7   3041.0    0.000    -0.30     1.90    -0.90                              
 145110     30.362   79.177   219.10   217.90    150.5    129.8   3128.0    697.6    35.70    20.70    10.45     8.90     88.9   3039.0    0.000    -0.40     2.00    -0.90                              
 145120     30.350   79.187   220.20   217.80    150.9    130.5   3128.0    697.6    28.90    20.70    10.60     8.10     89.4   3039.0    0.000    -0.30     2.00    -1.50                              
 145130     30.340   79.197   220.00   217.00    151.2    130.1   3128.0    697.7    25.10    21.60    10.33     7.80     90.2   3038.0    0.000    -0.20     2.10    -1.80                              
 145140     30.328   79.205   220.00   216.60    151.5    129.3   3127.0    697.6    23.30    22.80    10.27     7.70     88.3   3039.0    0.000    -0.60     2.20     1.50                              
 145150     30.318   79.215   221.80   218.20    151.3    129.1   3127.0    697.7    24.60    23.00    10.05     8.00     88.8   3039.0    0.000    -0.80     2.20     0.80                              
 145200     30.307   79.225   222.10   218.80    151.3    129.7   3128.0    697.6    25.40    22.40    10.32     7.50     89.2   3039.0    0.000    -0.50     2.20     0.10                              
 145210     30.297   79.235   222.70   219.20    151.4    130.7   3130.0    697.4    23.90    21.60    10.48     7.50     88.6   3042.0    0.000     0.20     1.90    -0.40                              
 145220     30.287   79.245   222.60   219.50    151.8    130.5   3132.0    697.2    26.70    21.90    10.33     7.50     88.9   3043.0    0.000    -0.10     1.90    -0.50                              
 145230     30.275   79.255   222.60   219.80    151.9    129.5   3130.0    697.4    29.40    22.90    10.68     7.40     89.0   3041.0    0.000    -0.40     2.00    -0.40                              
 145240     30.265   79.265   222.90   219.80    151.6    129.3   3127.0    697.7    28.30    22.80    10.54     7.50     89.4   3038.0    0.000    -0.80     2.30    -1.50                              
 145250     30.255   79.275   222.60   219.60    150.9    128.7   3127.0    697.6    27.90    22.70    10.69     7.30     88.4   3039.0    0.000    -0.90     2.40    -1.10                              
 145300     30.243   79.285   222.30   219.50    150.4    128.2   3128.0    697.5    29.70    22.60    10.52     7.00     87.5   3041.0    0.000    -0.20     2.20    -0.60                              
 145310     30.233   79.295   216.40   214.60    150.4    129.1   3130.0    697.4    26.50    21.40    10.50     8.20     88.5   3042.0    0.000    -0.10     2.50   -15.20                              
 145320     30.222   79.302   203.90   203.80    150.2    128.3   3130.0    697.4    24.30    21.80    10.59     8.30     88.7   3042.0    0.000    -0.50     2.60   -19.10                              
 145330     30.208   79.307   189.40   191.10    149.1    127.0   3127.0    697.6    22.10    22.50    10.43     7.80     88.0   3039.0    0.000    -0.70     2.90   -19.60                              
 145340     30.195   79.308   174.50   178.40    146.8    126.4   3127.0    697.5    22.10    22.50    10.39     8.00     87.0   3040.0    0.000    -0.10     2.80   -19.50                              
 145350     30.182   79.305   159.80   165.70    143.5    125.7   3127.0    697.5    21.80    22.80    10.35     8.40     87.1   3040.0    0.000    -0.60     2.90   -19.20                              
 145400     30.170   79.300   145.40   152.90    139.3    124.7   3125.0    697.6    20.00    23.00    10.31     8.60     85.7   3040.0    0.000    -0.30     2.90   -19.10                              
 145410     30.160   79.293   130.20   139.70    134.5    124.1   3123.0    697.5    19.50    23.90     9.76     8.10     83.2   3040.0    0.000     0.20     2.80   -19.00                              
 145420     30.152   79.283   123.50   132.30    132.2    124.4   3121.0    697.6    18.60    24.70     9.43     8.00     82.0   3039.0    0.000    -0.90     2.60     6.40                              
 145430     30.143   79.273   135.50   142.50    136.1    127.5   3119.0    697.6    25.90    22.90     9.81     8.90     80.5   3039.0    0.000    -1.00     2.30    15.00                              
 145440     30.133   79.267   148.20   154.40    139.9    130.4   3124.0    697.1    32.90    20.70     9.32    10.20     79.8   3045.0    0.100     0.50     1.60    13.20                              
 145450     30.120   79.260   159.70   164.50    142.7    132.4   3125.0    697.1    37.80    18.70     9.61    10.60     80.9   3044.0    0.100     0.10     1.20    13.40                              
 145500     30.108   79.258   171.20   174.50    143.8    130.9   3118.0    697.6    34.10    17.30    10.27    10.70     79.5   3039.0    0.100    -0.30     1.70    13.00                              
 145510     30.095   79.258   181.00   184.10    143.5    129.6   3115.0    697.8    39.30    17.40    10.28    11.00     78.4   3037.0    0.100     0.00     1.90    12.00                              
 145520     30.082   79.260   190.80   193.50    143.3    127.8   3116.0    697.6    43.00    18.20    10.14    10.90     77.5   3039.0    0.000    -0.30     1.90    12.40                              
 145530     30.070   79.265   202.30   203.20    143.6    127.3   3115.0    697.7    41.90    17.30    10.34     9.90     76.8   3039.0    0.000     0.20     1.80    13.20                              
 145540     30.058   79.272   211.70   212.10    143.7    126.9   3113.0    697.8    45.80    17.50    10.27    10.20     76.5   3037.0    0.000     0.10     1.90    10.60                              
 145550     30.048   79.280   219.70   218.90    143.4    125.2   3111.0    697.9    43.00    18.40    10.20    10.20     76.1   3035.0    0.000     0.20     2.10     2.90                              
 145600     30.038   79.290   223.80   221.90    143.2    123.1   3113.0    697.6    40.30    20.20    10.34    10.50     74.7   3039.0    0.100     0.70     2.10     7.30                              
 145610     30.028   79.300   230.00   227.20    144.4    122.8   3114.0    697.5    39.60    21.90    10.38    10.90     74.6   3040.0    0.100     0.80     2.00     2.10                              
 145620     30.020   79.312   231.30   227.40    146.5    122.7   3112.0    697.9    34.40    24.50    10.11    10.80     76.2   3036.0    0.100    -0.10     2.30    -0.70                              
 145630     30.012   79.322   231.00   227.60    147.0    125.2   3113.0    697.8    33.50    22.60    10.19    10.90     76.1   3037.0    0.100     0.80     2.40    -0.50                              
 145640     30.002   79.333   230.00   228.00    147.8    127.2   3118.0    697.4    42.30    20.70    10.69    10.80     76.5   3042.0    0.000     0.80     2.10     0.30                              
 145650     29.993   79.345   229.40   227.30    148.3    127.9   3119.0    697.5    42.70    20.50    10.53    10.60     79.3   3040.0    0.100    -0.30     2.10    -1.60                              
 145700     29.983   79.357   229.50   226.70    148.5    129.0   3118.0    697.6    35.00    20.00    10.24    10.40     78.7   3040.0    0.000    -0.50     2.00    -0.90                              
 145710     29.975   79.367   229.10   227.40    148.0    130.6   3117.0    697.7    43.90    17.50    10.34    10.60     79.1   3038.0    0.000    -0.60     2.20     0.60                              
 145720     29.967   79.378   230.30   227.20    147.8    130.5   3122.0    697.3    32.50    18.00    10.14    10.40     80.0   3042.0    0.000     0.30     1.90   -11.70                              
 145730     29.957   79.388   213.70   213.40    148.2    131.0   3122.0    697.3    31.70    17.10    10.53    10.60     80.2   3042.0    0.100     0.20     2.10   -23.20                              
 145740     29.943   79.395   198.40   199.30    147.7    129.8   3117.0    697.7    27.00    18.10    10.42    11.00     79.8   3038.0    0.000     0.10     2.10   -17.40                              
 145750     29.932   79.398   185.40   187.80    146.3    129.5   3115.0    697.8    28.20    18.00    10.49    10.90     78.1   3037.0    0.000    -0.20     2.50   -15.40                              
 145800     29.918   79.400   176.20   179.40    144.8    129.6   3116.0    697.7    31.10    18.30    10.51    11.10     77.7   3039.0    0.100     0.80     2.20   -13.70                              
 145810     29.905   79.398   163.60   169.70    142.7    128.1   3119.0    697.3    32.20    20.80    10.38    11.00     77.1   3042.0    0.000    -0.30     2.30   -16.60                              
 145820     29.892   79.395   162.70   167.10    142.3    130.2   3115.0    697.6    32.00    17.90    10.28    11.00     76.0   3039.0    0.100     0.30     1.70    -1.80                              
 145830     29.880   79.392   161.60   166.80    141.9    132.3   3115.0    697.6    40.60    17.60    10.36    10.50     75.6   3040.0    0.100    -0.40     2.00    -2.70                              
 145840     29.868   79.388   160.70   165.40    141.6    131.0   3115.0    697.3    34.90    17.40    10.89    10.30     72.6   3043.0    0.000     0.30     1.60    -0.90                              
 145850     29.855   79.385   164.50   168.40    142.2    131.5   3114.0    697.3    35.60    16.50    11.15    10.10     72.1   3042.0    0.000     0.20     1.70     7.80                              
 145900     29.842   79.383   172.30   175.10    143.4    132.2   3114.0    697.3    36.40    15.40    10.56    11.00     71.6   3043.0    0.000     0.30     1.60    10.00                              
 145910     29.830   79.382   178.70   181.40    144.5    131.7   3114.0    697.4    37.10    16.20    10.48    11.20     72.6   3042.0    0.000     0.60     1.30     4.80                              
