Isabel                   20030916H1
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     PrAlt      JW    VtWnd     Pitch     Roll                                      
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s      Deg      Deg                             
 154310     28.605   68.852    73.20    55.60    112.6    120.4   2135.0    787.8   141.30    34.90    12.53    12.80     61.9   2073.0    0.500    -0.30     2.00    -1.80                              
 154320     28.612   68.843    72.30    54.70    114.6    123.1   2136.0    788.0   139.00    35.10    12.58    12.90     64.6   2071.0    0.600    -0.10     1.40    -2.00                              
 154330     28.617   68.833    71.80    54.40    113.8    123.2   2134.0    788.3   136.70    34.40    12.58    13.00     65.5   2068.0    0.500     0.40     1.70    -1.80                              
 154340     28.623   68.823    71.90    55.00    113.2    122.7   2119.0    789.5   136.50    33.50    12.93    12.70     63.4   2055.0    0.500     0.60     1.20    -0.60                              
 154350     28.628   68.813    72.30    55.10    110.5    119.8   2124.0    789.0   137.10    33.30    13.12    12.40     63.5   2060.0    0.500     0.30     2.60    -1.20                              
 154400     28.635   68.805    72.60    54.90    109.3    118.1   2119.0    789.4   138.40    34.20    13.19    12.30     61.9   2057.0    0.300     0.10     2.10    -1.70                              
 154410     28.640   68.795    71.30    53.90    109.0    117.0   2123.0    789.1   139.00    34.00    13.29    11.70     63.1   2060.0    0.400     0.10     3.00    -0.30                              
 154420     28.647   68.787    71.70    54.10    109.2    116.6   2127.0    788.9   140.00    33.70    13.43    11.30     64.6   2062.0    0.300    -0.50     2.90     0.60                              
 154430     28.653   68.777    71.60    54.60    110.4    117.7   2135.0    788.1   140.30    33.40    13.30    11.20     65.0   2070.0    0.300    -0.40     2.50     0.50                              
 154440     28.658   68.768    71.90    55.20    111.4    119.5   2146.0    787.3   138.80    32.70    13.34    10.90     67.3   2078.0    0.500    -0.10     2.70     0.50                              
 154450     28.665   68.758    72.00    55.60    113.3    120.5   2147.0    787.1   141.00    32.70    13.47    11.30     67.2   2079.0    0.500    -0.60     2.10     0.10                              
 154500     28.670   68.748    71.20    55.10    115.6    122.4   2145.0    787.6   140.70    32.40    13.58    11.50     69.8   2075.0    0.600    -0.60     1.40    -0.90                              
 154510     28.677   68.738    70.90    54.90    117.6    123.8   2135.0    788.6   141.50    32.40    13.82     9.60     69.7   2065.0    0.500    -0.50     2.10    -0.70                              
 154520     28.683   68.728    70.80    54.80    117.9    124.3   2141.0    788.1   141.10    32.40    13.64    10.80     71.1   2069.0    0.400    -0.40     2.50    -0.40                              
 154530     28.688   68.720    71.10    54.90    117.0    123.3   2148.0    787.5   141.70    32.80    12.98    12.40     71.6   2076.0    0.700    -0.70    -0.20    -0.30                              
 154540     28.695   68.710    71.10    55.10    114.5    122.0   2117.0    790.3   138.90    31.70    13.63    11.60     69.2   2047.0    0.300     0.10     2.40    -0.70                              
 154550     28.700   68.700    68.30    55.90    113.5    122.9   2129.0    789.3   130.80    26.00    12.69    13.70     70.8   2058.0    0.700     1.30    -0.10     1.40                              
 154600     28.707   68.690    71.50    56.00    112.8    121.3   2145.0    787.9   137.20    30.40    13.46    11.60     72.5   2072.0    0.500     1.60     0.70    -0.60                              
 154610     28.712   68.680    71.20    55.40    111.9    120.9   2118.0    790.2   136.50    31.40    13.82    12.10     69.7   2048.0    0.300     1.90     0.50    -1.50                              
 154620     28.718   68.672    71.30    55.20    110.8    118.8   2109.0    791.3   138.40    31.80    13.46    12.10     71.2   2037.0    0.300     0.50     1.30    -1.20                              
 154630     28.723   68.662    71.30    54.60    109.7    117.6   2101.0    792.0   138.40    32.00    14.06    11.10     70.4   2030.0    0.300    -0.40     2.30    -0.80                              
 154640     28.730   68.653    70.70    54.20    108.0    114.5   2101.0    791.9   140.30    31.30    13.71    11.50     69.9   2031.0    0.300    -0.70     3.30    -0.60                              
 154650     28.735   68.643    71.30    54.60    108.7    115.0   2110.0    791.2   141.20    31.60    13.61    11.40     71.2   2038.0    0.200    -0.40     2.90     0.30                              
 154700     28.742   68.635    72.10    55.70    109.3    116.1   2123.0    790.0   141.20    31.50    13.54    11.30     72.1   2050.0    0.300     0.10     2.90     1.00                              
 154710     28.747   68.625    72.00    55.80    111.3    117.8   2137.0    789.0   141.70    31.20    13.22    11.80     76.0   2061.0    0.300     1.10     1.40    -0.80                              
 154720     28.753   68.615    71.50    55.50    113.0    118.8   2123.0    790.2   142.30    30.80    13.22    12.30     74.8   2048.0    0.300     0.10     2.40    -1.20                              
 154730     28.758   68.607    71.10    55.00    111.7    116.9   2129.0    789.6   142.90    30.40    13.25    11.90     74.6   2054.0    0.200    -0.50     2.90    -0.50                              
 154740     28.765   68.597    70.70    55.00    111.7    117.5   2132.0    789.4   141.40    30.30    13.37    11.70     75.5   2056.0    0.300    -0.20     2.50    -0.10                              
 154750     28.770   68.587    70.50    55.10    111.7    117.6   2134.0    789.4   140.90    29.80    13.59    11.50     77.3   2056.0    0.200    -0.20     2.30     0.10                              
 154800     28.777   68.578    70.90    55.10    112.0    118.0   2130.0    789.8   141.30    30.50    13.81    10.90     77.2   2052.0    0.200     0.00     1.90    -0.30                              
 154810     28.782   68.568    70.80    55.30    113.0    119.1   2121.0    790.8   141.00    30.10    13.55    11.60     78.2   2042.0    0.200     0.00     2.20    -0.30                              
 154820     28.788   68.558    71.20    55.20    112.4    118.7   2128.0    790.0   140.80    30.60    13.70     9.90     77.3   2050.0    0.200     0.00     3.30    -0.50                              
 154830     28.793   68.550    70.80    55.00    111.8    119.2   2145.0    788.4   139.00    31.40    13.77     9.00     78.3   2066.0    0.300     0.30     2.20    -0.20                              
 154840     28.800   68.540    70.50    55.30    112.1    119.0   2145.0    788.5   139.00    29.60    13.16    10.20     79.1   2065.0    0.200     0.10     1.70     0.10                              
 154850     28.805   68.530    70.80    55.70    112.5    119.8   2142.0    788.9   138.90    29.80    13.37    11.90     80.0   2062.0    0.300     0.10     1.70     0.10                              
 154900     28.812   68.522    71.10    55.80    113.9    121.6   2127.0    790.2   138.40    30.40    14.04    10.80     78.8   2048.0    0.300    -0.50     2.40    -0.60                              
 154910     28.817   68.512    70.50    54.90    113.9    120.4   2128.0    790.2   140.20    30.80    13.89    11.10     79.3   2048.0    0.200     0.00     1.90    -1.70                              
 154920     28.823   68.502    69.60    54.30    114.2    119.9   2125.0    790.4   140.60    29.70    14.33    10.20     78.9   2046.0    0.200    -0.10     2.10    -0.90                              
 154930     28.830   68.492    69.40    54.30    114.2    119.6   2126.0    790.5   140.60    29.00    13.92    11.20     80.7   2045.0    0.200     0.20     1.70    -0.20                              
 154940     28.835   68.483    69.70    54.70    114.5    120.6   2123.0    790.8   139.80    29.60    13.74    11.90     80.7   2042.0    0.100     0.60     2.00    -0.40                              
 154950     28.842   68.473    69.90    54.80    114.4    120.2   2128.0    790.6   140.50    29.60    13.78    11.90     83.6   2044.0    0.200     0.60     1.90    -0.50                              
 155000     28.848   68.463    70.10    54.70    114.3    120.1   2133.0    790.1   141.00    30.20    13.82    11.10     83.4   2049.0    0.200     0.80     1.50    -0.70                              
 155010     28.853   68.453    69.90    54.60    114.2    120.6   2134.0    789.9   139.60    29.90    13.58    11.80     82.8   2051.0    0.300     0.60     2.40    -0.50                              
 155020     28.860   68.445    69.50    54.80    114.2    120.3   2135.0    790.0   139.40    28.70    13.16    11.50     84.1   2051.0    0.400    -0.50     1.90    -0.20                              
 155030     28.867   68.435    69.30    54.50    112.2    122.9   2131.0    790.2   130.70    30.00    14.63    10.70     82.3   2048.0    0.400    -2.90     3.10     0.20                              
 155040     28.872   68.425    71.10    53.90    108.4    118.8   2122.0    791.0   134.60    34.20    13.61    11.20     81.3   2040.0    0.600     0.80     1.60    -1.70                              
 155050     28.878   68.417    70.20    53.20    108.0    116.8   2113.0    792.0   136.00    33.00    14.71    10.60     82.2   2030.0    0.600    -0.70     4.10     0.10                              
 155100     28.883   68.408    71.70    54.60    107.6    117.9   2131.0    790.3   135.50    33.80    14.90    10.10     83.2   2047.0    0.400    -1.30     3.60     0.40                              
 155110     28.888   68.398    70.70    55.20    110.3    121.1   2140.0    789.4   133.40    32.30    14.83     9.70     83.0   2057.0    0.500    -1.20     1.90     0.80                              
 155120     28.895   68.388    72.70    56.00    110.2    122.2   2133.0    790.0   133.50    34.10    14.98    10.40     82.8   2050.0    0.400     0.60     1.80    -0.30                              
 155130     28.900   68.380    73.40    55.30    108.1    118.7   2127.0    790.4   136.90    35.60    15.28     9.70     80.9   2046.0    0.300    -0.60     3.00    -1.50                              
 155140     28.907   68.370    72.30    54.90    108.3    117.6   2135.0    790.0   137.10    33.50    14.56    11.20     84.3   2050.0    0.300     0.40     2.20    -0.20                              
 155150     28.912   68.362    72.30    54.90    108.9    116.1   2128.0    790.7   140.00    32.00    14.89     9.80     84.1   2043.0    0.300    -0.70     2.40     0.00                              
 155200     28.918   68.352    72.00    55.00    110.2    116.3   2131.0    790.3   142.70    32.90    13.76    11.30     83.4   2047.0    0.300    -0.40     3.20     0.20                              
