
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 05-922  20 Jun 2005  TCSP"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 07 07 16  0 0.054580 0.0000  0.843  0.864  0.884  0.1000  980.98
 15 15 16  0 0.003276 0.0000  1.853  1.878  1.902  0.0100  140.08
 30 30 16  1 0.945000 0.0000  3.671  3.740  3.800  0.0010   11.86
 45 45 16  1 0.957000 0.0000 10.774 11.003 11.274  0.0100    0.16

 Record ScanLine -2005171-  INU_Lat    INU_Lon    Roll   Rad_07  Rad_15  Tmp_30  Tmp_45
 002852 00077125 20.681000 +38.43395 -123.42487  -0.308 0.00000 0.00000   error   error
 002853 00077145 20.681894 +38.43035 -123.41887  -0.352 0.00000 0.00000   error   error
 002854 00077165 20.682789 +38.42726 -123.41338  -0.286 0.00000 0.00000   error   error
 002855 00077185 20.683685 +38.42400 -123.40788  -0.396 0.00000 0.00000   error   error
 002856 00077205 20.684580 +38.41970 -123.40050  -0.440 0.00000 0.00000   error   error
 002857 00077225 20.685474 +38.41644 -123.39500  -0.308 0.00000 0.00000   error   error
 002858 00077245 20.686369 +38.41335 -123.38951  -0.264 0.00000 0.00000   error   error
 002859 00077265 20.687263 +38.41009 -123.38385  -0.286 0.00000 0.00000   error   error
 002860 00077285 20.688158 +38.40649 -123.37784  -0.440 0.00000 0.00000   error   error
 002861 00077305 20.689053 +38.40219 -123.37046  -0.308 0.00000 0.00000   error   error
 002862 00077325 20.689947 +38.39911 -123.36497  -0.264 0.00000 0.00000   error   error
 002863 00077345 20.690842 +38.39584 -123.35930  -0.330 0.00000 0.00000   error   error
 002864 00077365 20.691736 +38.39241 -123.35364  -0.352 0.00000 0.00000   error   error
 002865 00077385 20.692633 +38.38812 -123.34608  -0.286 0.00000 0.00000   error   error
 002866 00077405 20.693527 +38.38486 -123.34059  -0.308 0.00000 0.00000   error   error
 002867 00077425 20.694422 +38.38160 -123.33510  -0.440 0.00000 0.00000   error   error
 002868 00077445 20.695316 +38.37851 -123.32943  -0.264 0.00000 0.00000   error   error
 002869 00077465 20.696211 +38.37524 -123.32394  -0.352 0.00000 0.00000   error   error
 002870 00077485 20.697105 +38.37078 -123.31638  -0.242 0.00000 0.00000   error   error
 002871 00077505 20.698000 +38.36752 -123.31089  -0.396 0.00000 0.00000   error   error
 002872 00077525 20.698895 +38.36443 -123.30523  -0.308 0.00000 0.00000   error   error
 002873 00077545 20.699789 +38.36117 -123.29974  -0.308 0.00000 0.00000   error   error
 002874 00077565 20.700684 +38.35670 -123.29218  -0.352 0.00000 0.00000   error   error
 002875 00077585 20.701580 +38.35344 -123.28651  -0.352 0.00000 0.00000   error   error
 002876 00077605 20.702475 +38.35035 -123.28102  -0.286 0.00000 0.00000   error   error
 002877 00077625 20.703369 +38.34692 -123.27536  -0.286 0.00000 0.00000   error   error
 002878 00077645 20.704264 +38.34366 -123.26969  -0.374 0.00000 0.00000   error   error
 002879 00077665 20.705158 +38.33937 -123.26231  -0.308 0.00000 0.00000   error   error
 002880 00077685 20.706053 +38.33611 -123.25682  -0.308 0.00000 0.00000   error   error
 002881 00077705 20.706947 +38.33284 -123.25098  -0.396 0.00000 0.00000   error   error
 002882 00077725 20.707842 +38.32958 -123.24549  -0.352 0.00000 0.00000   error   error
 002883 00077745 20.708738 +38.32632 -123.24000  -0.242 0.00000 0.00000   error   error
 002884 00077765 20.709633 +38.32169 -123.23210  -0.352 0.00000 0.00000   error   error
 002885 00077785 20.710527 +38.31860 -123.22661  -0.330 0.00000 0.00000   error   error
 002886 00077805 20.711422 +38.31533 -123.22094  -0.374 0.00000 0.00000   error   error
 002887 00077825 20.712317 +38.31207 -123.21545  -0.286 0.00000 0.00000   error   error
 002888 00077845 20.713211 +38.30778 -123.20807  -0.418 0.00000 0.00000   error   error
 002889 00077865 20.714106 +38.30452 -123.20258  -0.264 0.00000 0.00000   error   error
 002890 00077885 20.715000 +38.30126 -123.19691  -0.352 0.00000 0.00000   error   error
 002891 00077905 20.715895 +38.29782 -123.19090  -0.352 0.00000 0.00000   error   error
 002892 00077925 20.716791 +38.29456 -123.18541  -0.264 0.00000 0.00000   error   error
 002893 00077945 20.717686 +38.29027 -123.17802  -0.352 0.00000 0.00000   error   error
 002894 00077965 20.718580 +38.28701 -123.17253  -0.352 0.00000 0.00000   error   error
 002895 00077985 20.719475 +38.28375 -123.16687  -0.330 0.00000 0.00000   error   error
 002896 00078005 20.720369 +38.28049 -123.16138  -0.374 0.00000 0.00000   error   error
 002897 00078025 20.721264 +38.27620 -123.15382  -0.286 0.00000 0.00000   error   error
 002898 00078045 20.722158 +38.27276 -123.14816  -0.418 0.00000 0.00000   error   error
 002899 00078065 20.723053 +38.26950 -123.14266  -0.308 0.00000 0.00000   error   error
 002900 00078085 20.723948 +38.26624 -123.13700  -0.308 0.00000 0.00000   error   error
 002901 00078105 20.724842 +38.26281 -123.13116  -0.396 0.00000 0.00000   error   error
 002902 00078125 20.725739 +38.25851 -123.12378  -0.352 0.00000 0.00000   error   error
 002903 00078145 20.726633 +38.25525 -123.11812  -0.242 0.00000 0.00000   error   error
 002904 00078165 20.727528 +38.25199 -123.11263  -0.352 0.00000 0.00000   error   error
 002905 00078185 20.728422 +38.24873 -123.10713  -0.352 0.00000 0.00000   error   error
 002906 00078205 20.729317 +38.24444 -123.09975  -0.352 0.00000 0.00000   error   error
 002907 00078225 20.730211 +38.24118 -123.09409  -0.308 0.00000 0.00000   error   error
 002908 00078245 20.731106 +38.23774 -123.08842  -0.374 0.00000 0.00000   error   error
 002909 00078265 20.732000 +38.23448 -123.08276  -0.308 0.00000 0.00000   error   error
 002910 00078285 20.732895 +38.23122 -123.07726  -0.330 0.00000 0.00000   error   error
 002911 00078305 20.733789 +38.22659 -123.06937  -0.242 0.00000 0.00000   error   error
 002912 00078325 20.734686 +38.22332 -123.06387  -0.352 0.00000 0.00000   error   error
 002913 00078345 20.735580 +38.22023 -123.05820  -0.286 0.00000 0.00000   error   error
 002914 00078365 20.736475 +38.21697 -123.05271  -0.330 0.00000 0.00000   error   error
 002915 00078385 20.737370 +38.21251 -123.04533  -0.396 0.00000 0.00000   error   error
 002916 00078405 20.738264 +38.20942 -123.03984  -0.308 0.00000 0.00000   error   error
 002917 00078425 20.739159 +38.20616 -123.03435  -0.264 0.00000 0.00000   error   error
 002918 00078445 20.740053 +38.20272 -123.02868  -0.352 0.00000 0.00000   error   error
 002919 00078465 20.740948 +38.19946 -123.02302  -0.374 0.00000 0.00000   error   error
 002920 00078485 20.741842 +38.19517 -123.01563  -0.396 0.00000 0.00000   error   error
 002921 00078505 20.742737 +38.19191 -123.01014  -0.220 0.00000 0.00000   error   error
 002922 00078525 20.743633 +38.18848 -123.00414  -0.308 0.00000 0.00000   error   error
 002923 00078545 20.744528 +38.18521 -122.99864  -0.374 0.00000 0.00000   error   error
 002924 00078565 20.745422 +38.18092 -122.99126  -0.308 0.00000 0.00000   error   error
 002925 00078585 20.746317 +38.17766 -122.98576  -0.330 0.00000 0.00000   error   error
 002926 00078605 20.747211 +38.17440 -122.98027  -0.308 0.00000 0.00000   error   error
 002927 00078625 20.748106 +38.17114 -122.97478  -0.264 0.00000 0.00000   error   error
 002928 00078645 20.749001 +38.16788 -122.96912  -0.286 0.00000 0.00000   error   error
 002929 00078665 20.749895 +38.16324 -122.96139  -0.418 0.00000 0.00000   error   error
 002930 00078685 20.750792 +38.15998 -122.95589  -0.286 0.00000 0.00000   error   error
 002931 00078705 20.751686 +38.15672 -122.95023  -0.264 0.00000 0.00000   error   error
 002932 00078725 20.752581 +38.15346 -122.94456  -0.374 0.00000 0.00000   error   error
 002933 00078745 20.753475 +38.14899 -122.93719  -0.374 0.00000 0.00000   error   error
 002934 00078765 20.754370 +38.14573 -122.93169  -0.308 0.00000 0.00000   error   error
 002935 00078785 20.755264 +38.14247 -122.92603  -0.330 0.00000 0.00000   error   error
 002936 00078805 20.756159 +38.13921 -122.92036  -0.308 0.00000 0.00000   error   error
 002937 00078825 20.757053 +38.13595 -122.91487  -0.286 0.00000 0.00000   error   error
 002938 00078845 20.757948 +38.13166 -122.90749  -0.242 0.00000 0.00000   error   error
 002939 00078865 20.758844 +38.12822 -122.90182  -0.396 0.00000 0.00000   error   error
 002940 00078885 20.759739 +38.12496 -122.89633  -0.286 0.00000 0.00000   error   error
 002941 00078905 20.760633 +38.12170 -122.89084  -0.330 0.00000 0.00000   error   error
 002942 00078925 20.761528 +38.11741 -122.88363  -0.352 0.00000 0.00000   error   error
 002943 00078945 20.762423 +38.11415 -122.87796  -0.308 0.00000 0.00000   error   error
 002944 00078965 20.763317 +38.11106 -122.87247  -0.330 0.00000 0.00000   error   error
 002945 00078985 20.764212 +38.10780 -122.86697  -0.286 0.00000 0.00000   error   error
 002946 00079005 20.765106 +38.10419 -122.86114  -0.308 0.00000 0.00000   error   error
 002947 00079025 20.766003 +38.09990 -122.85376  -0.352 0.00000 0.00000   error   error
 002948 00079045 20.766897 +38.09664 -122.84827  -0.330 0.00000 0.00000   error   error
 002949 00079065 20.767792 +38.09338 -122.84277  -0.418 0.00000 0.00000   error   error
 002950 00079085 20.768686 +38.09029 -122.83728  -0.352 0.00000 0.00000   error   error
 002951 00079105 20.769581 +38.08599 -122.83007  -0.352 0.00000 0.00000   error   error
 002952 00079125 20.770475 +38.08239 -122.82406  -0.308 0.00000 0.00000   error   error
 002953 00079145 20.771370 +38.07913 -122.81857  -0.352 0.00000 0.00000   error   error
 002954 00079165 20.772266 +38.07587 -122.81307  -0.264 0.00000 0.00000   error   error
 002955 00079185 20.773161 +38.07278 -122.80758  -0.242 0.00000 0.00000   error   error
 002956 00079205 20.774055 +38.06849 -122.80037  -0.418 0.00000 0.00000   error   error
 002957 00079225 20.774950 +38.06522 -122.79488  -0.286 0.00000 0.00000   error   error
 002958 00079245 20.775845 +38.06196 -122.78938  -0.330 0.00000 0.00000   error   error
 002959 00079265 20.776739 +38.05853 -122.78355  -0.308 0.00000 0.00000   error   error
 002960 00079285 20.777634 +38.05424 -122.77634  -0.396 0.00000 0.00000   error   error
 002961 00079305 20.778530 +38.05098 -122.77084  -0.286 0.00000 0.00000   error   error
 002962 00079325 20.779425 +38.04771 -122.76535  -0.352 0.00000 0.00000   error   error
 002963 00079345 20.780319 +38.04445 -122.75986  -0.308 0.00000 0.00000   error   error
 002964 00079365 20.781214 +38.04119 -122.75436  -0.352 0.00000 0.00000   error   error
 002965 00079385 20.782108 +38.03690 -122.74715  -0.264 0.00000 0.00000   error   error
 002966 00079405 20.783003 +38.03347 -122.74132  -0.374 0.00000 0.00000   error   error
 002967 00079425 20.783897 +38.03020 -122.73582  -0.286 0.00000 0.00000   error   error
 002968 00079445 20.784792 +38.02711 -122.73033  -0.352 0.00000 0.00000   error   error
 002969 00079465 20.785688 +38.02265 -122.72295  -0.264 0.00000 0.00000   error   error
 002970 00079485 20.786583 +38.01939 -122.71746  -0.396 0.00000 0.00000   error   error
 002971 00079505 20.787477 +38.01613 -122.71197  -0.264 0.00000 0.00000   error   error
 002972 00079525 20.788372 +38.01304 -122.70664  -0.330 0.00000 0.00000   error   error
 002973 00079545 20.789267 +38.00961 -122.70098  -0.330 0.00000 0.00000   error   error
 002974 00079565 20.790161 +38.00531 -122.69377  -0.330 0.00000 0.00000   error   error
 002975 00079585 20.791056 +38.00205 -122.68828  -0.286 0.00000 0.00000   error   error
 002976 00079605 20.791952 +37.99879 -122.68295  -0.286 0.00000 0.00000   error   error
 002977 00079625 20.792847 +37.99570 -122.67746  -0.352 0.00000 0.00000   error   error
 002978 00079645 20.793741 +37.99141 -122.67008  -0.308 0.00000 0.00000   error   error
 002979 00079665 20.794636 +37.98815 -122.66459  -0.330 0.00000 0.00000   error   error
 002980 00079685 20.795530 +37.98471 -122.65892  -0.352 0.00000 0.00000   error   error
 002981 00079705 20.796425 +37.98145 -122.65343  -0.330 0.00000 0.00000   error   error
 002982 00079725 20.797319 +37.97819 -122.64793  -0.352 0.00000 0.00000   error   error
 002983 00079745 20.798214 +37.97390 -122.64072  -0.330 0.00000 0.00000   error   error
 002984 00079765 20.799110 +37.97064 -122.63523  -0.308 0.00000 0.00000   error   error
 002985 00079785 20.800005 +37.96738 -122.62974  -0.396 0.00000 0.00000   error   error
 002986 00079805 20.800900 +37.96412 -122.62424  -0.264 0.00000 0.00000   error   error
 002987 00079825 20.801794 +37.95965 -122.61669  -0.374 0.00000 0.00000   error   error
 002988 00079845 20.802689 +37.95639 -122.61120  -0.308 0.00000 0.00000   error   error
 002989 00079865 20.803583 +37.95313 -122.60571  -0.308 0.00000 0.00000   error   error
 002990 00079885 20.804478 +37.94952 -122.59987  -0.286 0.00000 0.00000   error   error
 002991 00079905 20.805372 +37.94626 -122.59438  -0.330 0.00000 0.00000   error   error
 002992 00079925 20.806269 +37.94197 -122.58700  -0.286 0.00000 0.00000   error   error
 002993 00079945 20.807163 +37.93871 -122.58150  -0.374 0.00000 0.00000   error   error
 002994 00079965 20.808058 +37.93545 -122.57601  -0.308 0.00000 0.00000   error   error
 002995 00079985 20.808952 +37.93219 -122.57052  -0.396 0.00000 0.00000   error   error
 002996 00080005 20.809847 +37.92772 -122.56313  -0.396 0.00000 0.00000   error   error
 002997 00080025 20.810741 +37.92446 -122.55747  -0.264 0.00000 0.00000   error   error
 002998 00080045 20.811636 +37.92120 -122.55198  -0.330 0.00000 0.00000   error   error
 002999 00080065 20.812532 +37.91794 -122.54649  -0.264 0.00000 0.00000   error   error
 003000 00080085 20.813427 +37.91433 -122.54065  -0.374 0.00000 0.00000   error   error
 003001 00080105 20.814322 +37.91004 -122.53326  -0.308 0.00000 0.00000   error   error
 003002 00080125 20.815216 +37.90661 -122.52777  -0.418 0.00000 0.00000   error   error
 003003 00080145 20.816111 +37.90335 -122.52211  -0.242 0.00000 0.00000   error   error
 003004 00080165 20.817005 +37.90009 -122.51662  -0.374 0.00000 0.00000   error   error
 003005 00080185 20.817900 +37.89562 -122.50923  -0.396 0.00000 0.00000   error   error
 003006 00080205 20.818794 +37.89236 -122.50374  -0.352 0.00000 0.00000   error   error
 003007 00080225 20.819689 +37.88893 -122.49808  -0.286 0.00000 0.00000   error   error
 003008 00080245 20.820585 +37.88567 -122.49258  -0.330 0.00000 0.00000   error   error
 003009 00080265 20.821480 +37.88240 -122.48709  -0.374 0.00000 0.00000   error   error
 003010 00080285 20.822374 +37.87794 -122.47971  -0.352 0.00000 0.00000   error   error
 003011 00080305 20.823269 +37.87468 -122.47404  -0.308 0.00000 0.00000   error   error
 003012 00080325 20.824163 +37.87142 -122.46855  -0.308 0.00000 0.00000   error   error
 003013 00080345 20.825058 +37.86816 -122.46306  -0.352 0.00000 0.00000   error   error
 003014 00080365 20.825953 +37.86472 -122.45739  -0.396 0.00000 0.00000   error   error
 003015 00080385 20.826851 +37.86043 -122.45001  -0.330 0.00000 0.00000   error   error
 003016 00080405 20.827744 +37.85717 -122.44452  -0.286 0.00000 0.00000   error   error
 003017 00080425 20.828638 +37.85374 -122.43903  -0.308 0.00000 0.00000   error   error
 003018 00080445 20.829533 +37.85048 -122.43353  -0.286 0.00000 0.00000   error   error
 003019 00080465 20.830427 +37.84601 -122.42615  -0.330 0.00000 0.00000   error   error
 003020 00080485 20.831322 +37.84275 -122.42065  -0.352 0.00000 0.00000   error   error
 003021 00080505 20.832216 +37.83949 -122.41499  -0.352 0.00000 0.00000   error   error
 003022 00080525 20.833111 +37.83623 -122.40950  -0.220 0.00000 0.00000   error   error
 003023 00080545 20.834005 +37.83297 -122.40401  -0.264 0.00000 0.00000   error   error
 003024 00080565 20.834904 +37.82867 -122.39697  -0.374 0.00000 0.00000   error   error
 003025 00080585 20.835796 +37.82541 -122.39147  -0.308 0.00000 0.00000   error   error
 003026 00080605 20.836691 +37.82198 -122.38598  -0.286 0.00000 0.00000   error   error
 003027 00080625 20.837585 +37.81872 -122.38049  -0.264 0.00000 0.00000   error   error
 003028 00080645 20.838480 +37.81425 -122.37276  -0.352 0.00000 0.00000   error   error
 003029 00080665 20.839375 +37.81099 -122.36727  -0.308 0.00000 0.00000   error   error
 003030 00080685 20.840269 +37.80756 -122.36178  -0.330 0.00000 0.00000   error   error
 003031 00080705 20.841167 +37.80430 -122.35629  -0.352 0.00000 0.00000   error   error
 003032 00080725 20.842062 +37.80104 -122.35079  -0.308 0.00000 0.00000   error   error
 003033 00080745 20.842955 +37.79657 -122.34341  -0.330 0.00000 0.00000   error   error
 003034 00080765 20.843849 +37.79348 -122.33809  -0.220 0.00000 0.00000   error   error
 003035 00080785 20.844744 +37.79022 -122.33260  -0.352 0.00000 0.00000   error   error
 003036 00080805 20.845638 +37.78696 -122.32710  -0.242 0.00000 0.00000   error   error
 003037 00080825 20.846533 +37.78250 -122.31989  -0.264 0.00000 0.00000   error   error
 003038 00080845 20.847427 +37.77906 -122.31422  -0.330 0.00000 0.00000   error   error
 003039 00080865 20.848326 +37.77580 -122.30873  -0.352 0.00000 0.00000   error   error
 003040 00080885 20.849220 +37.77254 -122.30324  -0.264 0.00000 0.00000   error   error
 003041 00080905 20.850115 +37.76945 -122.29792  -0.242 0.00000 0.00000   error   error
 003042 00080925 20.851007 +37.76499 -122.29071  -0.352 0.00000 0.00000   error   error
 003043 00080945 20.851902 +37.76190 -122.28522  -0.264 0.00000 0.00000   error   error
 003044 00080965 20.852797 +37.75864 -122.27989  -0.264 0.00000 0.00000   error   error
 003045 00080985 20.853691 +37.75520 -122.27440  -0.308 0.00000 0.00000   error   error
 003046 00081005 20.854589 +37.75091 -122.26702  +1.496 0.00000 0.00000   error   error
 003047 00081025 20.855484 +37.74765 -122.26170 +10.208 0.00000 0.00000   error   error
