
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 06-613 28 Jul 2006  CCVEX"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 001115 00037179 18.244040 +26.11399  -80.13977  -0.242  529.65  1.1475  310.03  289.14
 001116 00037199 18.244934 +26.10849  -80.13840  -0.396  487.60 0.98782  312.32  291.87
 001117 00037219 18.245825 +26.10317  -80.13720  -0.264  433.48 0.78161  315.20  296.65
 001118 00037239 18.246719 +26.09802  -80.13583  -0.374  490.45 0.94458  308.87  292.61
 001119 00037259 18.247614 +26.09304  -80.13462  -0.330  598.62  1.2107  243.35  286.52
 001120 00037279 18.248508 +26.08601  -80.13290  -0.308  565.95  1.1109  306.16  287.69
 001121 00037299 18.249399 +26.08086  -80.13153  -0.374  419.40 0.73505  310.22  295.03
 001122 00037319 18.250294 +26.07571  -80.13033  -0.198  384.88 0.68183  310.76  297.59
 001123 00037339 18.251186 +26.07038  -80.12913  -0.374  401.87 0.70511  316.47  295.74
 001124 00037359 18.252081 +26.06352  -80.12724  -0.374  358.63 0.56875  310.54  298.45
 001125 00037379 18.252975 +26.05820  -80.12604  -0.176  345.26 0.52551  306.62  297.26
 001126 00037399 18.253870 +26.05270  -80.12466  -0.418  350.73 0.50888  308.25  297.63
 001127 00037419 18.254761 +26.04755  -80.12347  -0.264  353.64 0.48227  309.58  296.31
 001128 00037439 18.255655 +26.04240  -80.12209  -0.286  357.26 0.50223  310.37  297.87
 001129 00037459 18.256548 +26.03554  -80.12054  -0.286  368.19 0.49890  311.28  297.11
 001130 00037479 18.257442 +26.03039  -80.11917  -0.352  377.16 0.48227  313.25  297.79
 001131 00037499 18.258337 +26.02507  -80.11780  -0.330  378.29 0.47894  312.53  297.78
 001132 00037519 18.259228 +26.01992  -80.11642  -0.264  370.27 0.46231  310.62  296.56
 001133 00037539 18.260122 +26.01477  -80.11523  -0.374  358.27 0.41908  308.53  295.44
 001134 00037559 18.261013 +26.00773  -80.11351  -0.308  349.84 0.41242  307.69  293.41
 001135 00037579 18.261908 +26.00258  -80.11214  -0.220  350.61 0.40577  307.99  294.46
 001136 00037599 18.262802 +25.99709  -80.11093  -0.330  362.25 0.45899  310.76  293.51
 001137 00037619 18.263695 +25.99176  -80.10956  -0.242  346.51 0.37916  307.16  294.48
 001138 00037639 18.264589 +25.98490  -80.10784  -0.308  343.72 0.37251  307.50  296.24
 001139 00037659 18.265484 +25.97958  -80.10647  -0.264  342.41 0.35256  307.33  293.99
 001140 00037679 18.266375 +25.97460  -80.10544  -0.352  349.48 0.38249  309.16  294.00
 001141 00037699 18.267269 +25.96928  -80.10406  -0.242  341.46 0.34923  307.61  294.98
 001142 00037719 18.268162 +25.96413  -80.10269  -0.286  340.75 0.32595  307.38  295.05
 001143 00037739 18.269056 +25.95692  -80.10098  -0.286  342.11 0.32595  321.43  294.90
 001144 00037759 18.269951 +25.95160  -80.09960  -0.396  350.91 0.33260  308.76  294.25
 001145 00037779 18.270842 +25.94645  -80.09840  -0.220  358.03 0.39912  308.15  292.81
 001146 00037799 18.271736 +25.94130  -80.09703  -0.308  342.89 0.31597  307.67  294.95
 001147 00037819 18.272631 +25.93426  -80.09531  -0.352  341.76 0.30932  308.01  295.35
 001148 00037839 18.273525 +25.92894  -80.09411  -0.198  339.56 0.29601  306.80  294.98
 001149 00037859 18.274416 +25.92379  -80.09274  -0.396  340.27 0.29269  307.70  295.07
 001150 00037879 18.275311 +25.91881  -80.09154  -0.396  339.32 0.28604  306.85  296.19
 001151 00037899 18.276203 +25.91349  -80.09033  -0.286  340.81 0.28604  307.55  295.08
 001152 00037919 18.277094 +25.90662  -80.08845  -0.330  340.63 0.27938  307.04  294.98
 001153 00037939 18.277988 +25.90113  -80.08724  -0.330  354.47 0.33260  307.46  294.49
 001154 00037959 18.278883 +25.89598  -80.08587  -0.264  404.85 0.49890  308.59  290.65
 001155 00037979 18.279776 +25.89066  -80.08467  -0.352  384.47 0.41575  311.88  292.68
 001156 00037999 18.280670 +25.88551  -80.08330  -0.154  353.40 0.31597  309.30  294.20
 001157 00038019 18.281561 +25.87847  -80.08158  -0.374  338.31 0.27938  306.02  295.06
 001158 00038039 18.282455 +25.87315  -80.08021  -0.220  340.69 0.28271  307.21  293.72
 001159 00038059 18.283348 +25.86800  -80.07900  -0.242  343.60 0.29934  308.62  296.12
 001160 00038079 18.284241 +25.86285  -80.07780  -0.352  354.94 0.34590  307.60  293.14
 001161 00038099 18.285135 +25.85581  -80.07609  -0.154  435.20 0.68516  303.39  286.98
 001162 00038119 18.286028 +25.85066  -80.07471  -0.264  483.62 0.65190  310.38  289.95
 001163 00038139 18.286922 +25.84534  -80.07334  -0.264  397.95 0.42573  311.25  292.76
 001164 00038159 18.287813 +25.83984  -80.07197  -0.352  352.69 0.31930  309.40  294.18
 001165 00038179 18.288708 +25.83452  -80.07076  -0.220  351.80 0.31930  309.73  294.26
 001166 00038199 18.289602 +25.82748  -80.06888  -0.220  335.52 0.27606  305.40  294.52
 001167 00038219 18.290495 +25.82233  -80.06785  -0.330  359.16 0.38582  305.66  291.23
 001168 00038239 18.291389 +25.81701  -80.06647  -0.286  373.06 0.39247  320.63  292.19
 001169 00038259 18.292280 +25.81169  -80.06510  -0.220  388.39 0.43571  311.52  292.56
 001170 00038279 18.293175 +25.80654  -80.06373  -0.264  352.03 0.32262  308.94  293.83
 001171 00038299 18.294069 +25.79950  -80.06218  -0.352  345.86 0.29601  306.88  294.42
 001172 00038319 18.294962 +25.79418  -80.06081  -0.308  346.27 0.28271  308.73  294.54
 001173 00038339 18.295856 +25.78886  -80.05943  -0.264  340.57 0.25943  307.78  295.13
 001174 00038359 18.296749 +25.78337  -80.05824  -0.440  351.08 0.31264  310.32  293.89
 001175 00038379 18.297642 +25.77633  -80.05634  -0.220  354.23 0.32595  309.70  293.79
 001176 00038399 18.298536 +25.77101  -80.05497  -0.242  354.65 0.31930  308.87  293.86
 001177 00038419 18.299427 +25.76586  -80.05394  -0.396  356.43 0.33260  309.68  293.97
 001178 00038439 18.300322 +25.76071  -80.05257  -0.220  342.23 0.30267  306.90  294.62
 001179 00038459 18.301214 +25.75539  -80.05119  -0.220  364.33 0.39912  311.29  293.27
 001180 00038479 18.302109 +25.74835  -80.04948  -0.286  411.74 0.53549  314.48  291.86
 001181 00038499 18.303003 +25.74268  -80.04810  -0.418  436.27 0.58205  312.01  290.48
 001182 00038519 18.303898 +25.73753  -80.04691  -0.308  443.34 0.58870  313.31  290.97
 001183 00038539 18.304789 +25.73221  -80.04553  -0.198  374.37 0.41908  312.14  293.40
 001184 00038559 18.305683 +25.72689  -80.04433  -0.440  347.28 0.29934  308.07  293.82
 001185 00038579 18.306576 +25.71985  -80.04244  -0.264  339.92 0.27938  306.51  294.81
 001186 00038599 18.307470 +25.71453  -80.04124  -0.198  345.26 0.26941  308.17  294.44
 001187 00038619 18.308363 +25.70921  -80.03986  -0.220  360.47 0.34258  309.27  293.67
 001188 00038639 18.309256 +25.70406  -80.03867  -0.396  343.24 0.26275  307.42  294.62
 001189 00038659 18.310150 +25.69685  -80.03677  -0.286  399.62 0.43571  311.45  292.08
 001190 00038679 18.311041 +25.69153  -80.03558  -0.154  359.22 0.29269  310.10  294.76
 001191 00038699 18.311935 +25.68621  -80.03420  -0.440  336.35 0.23615  306.26  295.46
 001192 00038719 18.312830 +25.68089  -80.03300  -0.264  334.45 0.23615  306.23  295.29
 001193 00038739 18.313723 +25.67556  -80.03162  -0.264  337.06 0.22617  303.70  295.54
 001194 00038759 18.314617 +25.66818  -80.02991  -0.396  335.76 0.21952  307.09  295.55
 001195 00038779 18.315508 +25.66286  -80.02853  -0.242  335.58 0.20621  306.96  295.54
 001196 00038799 18.316402 +25.65754  -80.02716  -0.374  336.11 0.19956  306.42  295.48
 001197 00038819 18.317295 +25.65222  -80.02579  -0.264  340.33 0.23615  307.54  295.29
 001198 00038839 18.318190 +25.64518  -80.02425  -0.352  339.74 0.21619  308.94  295.14
 001199 00038859 18.319084 +25.63986  -80.02287  -0.396  336.47 0.19623  307.63  295.49
 001200 00038879 18.319975 +25.63454  -80.02150  -0.176  336.11 0.19291  307.22  295.58
 001201 00038899 18.320869 +25.62922  -80.02029  -0.396  336.53 0.18958  307.34  295.56
 001202 00038919 18.321760 +25.62389  -80.01892  -0.220  336.53 0.19623  306.82  295.33
 001203 00038939 18.322655 +25.61686  -80.01720  -0.308  336.59 0.17628  307.20  295.54
 001204 00038959 18.323549 +25.61136  -80.01583  -0.220  336.23 0.19291  306.64  295.62
 001205 00038979 18.324442 +25.60587  -80.01446  -0.352  337.30 0.20289  307.36  295.60
 001206 00038999 18.325336 +25.60038  -80.01308  -0.154  338.79 0.19956  306.93  294.85
 001207 00039019 18.326231 +25.59505  -80.01171  -0.308  341.70 0.21286  307.48  295.14
 001208 00039039 18.327122 +25.58802  -80.01017  -0.242  343.60 0.24280  307.25  295.01
 001209 00039059 18.328016 +25.58270  -80.00880  -0.330  356.91 0.31264  309.20  294.18
 001210 00039079 18.328909 +25.57737  -80.00742  -0.352  376.57 0.43903  311.35  293.27
 001211 00039099 18.329803 +25.57188  -80.00605  -0.242  390.65 0.48892  312.68  292.91
 001212 00039119 18.330698 +25.56450  -80.00433  -0.396  372.29 0.39247  308.68  294.40
 001213 00039139 18.331589 +25.55918  -80.00296  -0.242  449.76 0.62529  312.16  292.90
 001214 00039159 18.332483 +25.55386  -80.00159  -0.242  612.11 0.98450  316.07  291.53
 001215 00039179 18.333376 +25.54836  -80.00038  -0.396  607.30  1.1242  309.52  287.35
 001216 00039199 18.334269 +25.54304  -79.99901  -0.198  633.97  1.5266  322.91  284.70
 001217 00039219 18.335161 +25.53583  -79.99729  -0.286  634.03  1.5333  302.91  283.63
 001218 00039239 18.336056 +25.53068  -79.99609  -0.286  701.22  1.9291  303.35  282.99
 001219 00039259 18.336950 +25.52536  -79.99472  -0.198  673.83  1.9258  302.74  282.63
 001220 00039279 18.337845 +25.51987  -79.99335  -0.286  649.89  1.8692  303.09  281.30
 001221 00039299 18.338736 +25.51266  -79.99163  -0.198  564.70  2.0521  298.49  279.52
 001222 00039319 18.339630 +25.50699  -79.99026  -0.286  443.10  1.3903  301.11  285.44
 001223 00039339 18.340523 +25.50167  -79.98888  -0.330  347.46 0.46897  299.61  292.86
 001224 00039359 18.341417 +25.49618  -79.98751  -0.198  358.09  1.4734  297.82  284.68
 001225 00039379 18.342312 +25.49086  -79.98631  -0.286  412.63  1.7960  305.26  274.18
 001226 00039399 18.343203 +25.48365  -79.98442  -0.374  469.00  3.1664  299.63  267.80
 001227 00039419 18.344097 +25.47815  -79.98305  -0.198  424.03  2.2650  294.36  268.89
 001228 00039439 18.344990 +25.47283  -79.98184  -0.330  530.61  7.7995  277.26  254.33
 001229 00039459 18.345882 +25.46768  -79.98064  -0.396  518.67  7.0744  273.89  253.95
 001230 00039479 18.346777 +25.46219  -79.97927  -0.330  592.27  12.918  265.04  245.47
 001231 00039499 18.347670 +25.45515  -79.97738  -0.330  608.66  13.144  265.41  242.76
 001232 00039519 18.348564 +25.44949  -79.97618  -0.418  548.49  10.766  272.16  243.65
 001233 00039539 18.349455 +25.44416  -79.97481  -0.220  491.40  8.6310  271.23  242.73
 001234 00039559 18.350349 +25.43867  -79.97343  -0.330  513.62  11.478  270.26  241.52
 001235 00039579 18.351244 +25.43163  -79.97172  -0.286  466.15  8.9336  274.36  245.46
 001236 00039599 18.352137 +25.42614  -79.97051  -0.330  342.77 0.71509  305.00  293.73
 001237 00039619 18.353031 +25.42082  -79.96914  -0.374  335.40 0.35256  306.16  295.07
 001238 00039639 18.353926 +25.41550  -79.96777  -0.198  333.62 0.28271  306.63  295.53
 001239 00039659 18.354816 +25.41035  -79.96657  -0.462  332.73 0.27273  306.51  295.49
 001240 00039679 18.355711 +25.40331  -79.96485  -0.286  332.43 0.25610   -0.41  295.50
 001241 00039699 18.356604 +25.39799  -79.96348  -0.330  334.57 0.28604  306.90  294.75
 001242 00039719 18.357498 +25.39232  -79.96227  -0.242  334.51 0.26608  306.74  294.91
 001243 00039739 18.358389 +25.38700  -79.96090  -0.396  332.25 0.21952  306.49  295.11
 001244 00039759 18.359283 +25.38168  -79.95953  -0.220  330.65 0.20289  305.43  295.31
 001245 00039779 18.360178 +25.37464  -79.95781  -0.308  330.05 0.19291  305.62  295.66
 001246 00039799 18.361069 +25.36949  -79.95661  -0.330  330.29 0.18626  305.25  295.08
 001247 00039819 18.361963 +25.36417  -79.95524  -0.352  330.23 0.16630  306.24  295.17
 001248 00039839 18.362856 +25.35885  -79.95387  -0.176  329.46 0.16297  306.37  295.53
 001249 00039859 18.363750 +25.35164  -79.95215  -0.374  329.40 0.15300  305.84  295.54
 001250 00039879 18.364645 +25.34632  -79.95094  -0.308  329.28 0.15965  306.76  296.28
 001251 00039899 18.365536 +25.34100  -79.94957  -0.286  329.22 0.13969  307.02  296.35
 001252 00039919 18.366430 +25.33567  -79.94820  -0.396  329.34 0.14302  306.17  296.41
 001253 00039939 18.367323 +25.33018  -79.94700  -0.352  329.58 0.12971  306.88  296.48
 001254 00039959 18.368217 +25.32314  -79.94511  -0.330  329.82 0.13969  305.86  296.29
 001255 00039979 18.369112 +25.31782  -79.94391  -0.440  330.11 0.13969  306.94  295.57
 001256 00039999 18.370003 +25.31284  -79.94270  -0.528  330.11 0.12306  306.11  295.08
 001257 00040019 18.370897 +25.30769  -79.94151  -0.286  329.94 0.13304  306.75  294.96
 001258 00040039 18.371792 +25.30254  -79.94013  -0.242  329.94 0.12971  306.23  296.19
 001259 00040059 18.372683 +25.29568  -79.93858  -0.352  330.23 0.13304  306.68  296.10
 001260 00040079 18.373577 +25.29036  -79.93721  -0.242  330.35 0.12971  306.08  296.00
 001261 00040099 18.374470 +25.28521  -79.93601  -0.286  331.24 0.13969  306.71  295.47
 001262 00040119 18.375364 +25.28006  -79.93464  -0.308  332.85 0.14302  306.96  297.51
 001263 00040139 18.376259 +25.27285  -79.93292  -0.286  333.02 0.14634  306.51  297.71
 001264 00040159 18.377150 +25.26752  -79.93155  -0.264  333.38 0.14302  325.80  296.13
 001265 00040179 18.378044 +25.26220  -79.93034  -0.198  334.21 0.14967  306.95  296.16
 001266 00040199 18.378937 +25.25723  -79.92915  -0.374  335.40 0.15632  307.28  295.91
 001267 00040219 18.379831 +25.25208  -79.92777  -0.242  337.00 0.14302  307.76  296.36
 001268 00040239 18.380726 +25.24504  -79.92606  -0.418  338.07 0.16297  307.13  296.36
 001269 00040259 18.381617 +25.23972  -79.92485  -0.198  339.68 0.17628  307.82  296.24
 001270 00040279 18.382511 +25.23457  -79.92365  -0.308  341.22 0.18293  307.56  295.30
 001271 00040299 18.383402 +25.22942  -79.92228  -0.374  343.12 0.21952  307.51  296.95
 001272 00040319 18.384296 +25.22238  -79.92056  -0.286  352.21 0.54879  307.45  292.00
 001273 00040339 18.385189 +25.21706  -79.91936  -0.264  397.84  2.1120  299.94  272.69
 001274 00040359 18.386086 +25.21173  -79.91798  -0.286  414.77  2.4945  292.95  267.40
 001275 00040379 18.386978 +25.20658  -79.91679  -0.198  358.39 0.64192  306.24  290.19
 001276 00040399 18.387869 +25.20144  -79.91541  -0.198  348.83 0.34923  307.61  294.78
 001277 00040419 18.388763 +25.19457  -79.91386  -0.242  347.58 0.29269  308.55  294.97
 001278 00040439 18.389658 +25.18925  -79.91249  -0.242  351.44 0.43238  308.37  293.77
 001279 00040459 18.390551 +25.18393  -79.91112  -0.132  352.87 0.48227  307.26  292.28
 001280 00040479 18.391445 +25.17843  -79.90992  -0.352  362.61  1.0244  304.27  284.51
 001281 00040499 18.392336 +25.17311  -79.90855  -0.264  364.92  1.0843  304.35  283.27
 001282 00040519 18.393230 +25.16607  -79.90683  -0.132  359.88 0.77163  305.76  288.44
 001283 00040539 18.394123 +25.16075  -79.90562  -0.330  359.40 0.73837  306.97  290.16
 001284 00040559 18.395016 +25.15543  -79.90425  -0.396  360.83 0.81487  306.55  289.49
 001285 00040579 18.395910 +25.15028  -79.90288  -0.242  362.37 0.95456  304.56  287.84
 001286 00040599 18.396803 +25.14324  -79.90116  -0.286  368.96  1.5167  299.20  281.24
 001287 00040619 18.397697 +25.13826  -79.89996  -0.506  386.01  2.3914  291.65  271.05
 001288 00040639 18.398588 +25.13294  -79.89876  -0.220  401.70  3.3659   -0.41  258.89
 001289 00040659 18.399483 +25.12779  -79.89738  -0.286  413.70  3.4225  280.22  255.68
 001290 00040679 18.400375 +25.12230  -79.89619  -0.308  440.67  4.3038  273.00  250.51
 001291 00040699 18.401270 +25.11526  -79.89447  -0.154  485.58  7.0145  267.37  241.48
 001292 00040719 18.402164 +25.10994  -79.89310  -0.352  510.11  9.6421  261.79  234.11
 001293 00040739 18.403059 +25.10462  -79.89172  -0.198  541.18  12.512  259.75  232.60
 001294 00040759 18.403950 +25.09930  -79.89052  -0.132  575.63  14.575  261.70  229.95
 001295 00040779 18.404844 +25.09415  -79.88914  -0.286  592.09  14.681  262.06  231.01
 001296 00040799 18.405737 +25.08694  -79.88743  -0.198  611.28  14.555  263.59  235.83
 001297 00040819 18.406631 +25.08196  -79.88623  -0.418  622.39  14.422  262.54  232.80
 001298 00040839 18.407522 +25.07664  -79.88503  -0.308  632.25  14.518  263.28  234.66
 001299 00040859 18.408417 +25.07149  -79.88365  -0.418  642.58  14.518  261.74  235.82
 001300 00040879 18.409311 +25.06411  -79.88194  -0.264  634.09  13.976  263.94  230.24
 001301 00040899 18.410202 +25.05896  -79.88074  -0.154  631.12  13.354  264.77  231.33
 001302 00040919 18.411097 +25.05363  -79.87936  -0.264  621.79  13.321  268.03  228.16
 001303 00040939 18.411989 +25.04831  -79.87799  -0.330  613.06  13.151  268.16  222.82
 001304 00040959 18.412884 +25.04316  -79.87679  -0.286  606.76  13.527  266.90  220.70
 001305 00040979 18.413774 +25.03613  -79.87507  -0.220  600.41  13.856  266.87  219.47
 001306 00040999 18.414669 +25.03080  -79.87387  -0.308  599.10  14.644  265.92  217.00
 001307 00041019 18.415564 +25.02565  -79.87267  -0.242  602.66  15.566  268.05  216.51
 001308 00041039 18.416456 +25.02050  -79.87129  -0.264  606.47  15.932  266.95  216.16
 001309 00041059 18.417351 +25.01518  -79.86992  -0.308  607.24  15.918  266.83  217.17
 001310 00041079 18.418242 +25.00814  -79.86820  -0.220  605.40  15.715  266.57  216.19
 001311 00041099 18.419136 +25.00265  -79.86700  -0.374  603.91  15.479  267.20  216.90
 001312 00041119 18.420029 +24.99733  -79.86563  -0.154  602.78  15.379  302.76  213.60
 001313 00041139 18.420921 +24.99218  -79.86443  -0.396  603.55  15.316  264.81  218.23
 001314 00041159 18.421816 +24.98531  -79.86271  -0.242  602.78  15.483  265.70  217.91
 001315 00041179 18.422709 +24.97999  -79.86151  +0.374  602.60  15.675  266.65  218.03
 001316 00041199 18.423603 +24.97467  -79.86014  +0.352  602.07  15.655  265.00  218.25
 001317 00041219 18.424494 +24.96935  -79.85876  +0.088  603.67  15.416  265.66  220.21
 001318 00041239 18.425388 +24.96403  -79.85756  -0.088  603.08  15.127  265.09  221.06
 001319 00041259 18.426281 +24.95699  -79.85584  -0.242  604.92  14.914  263.64  222.56
 001320 00041279 18.427176 +24.95184  -79.85464  -0.154  609.08  14.801  263.49  219.88
 001321 00041299 18.428070 +24.94635  -79.85344  -0.352  615.38  14.558  263.27  225.53
 001322 00041319 18.428961 +24.94102  -79.85207  -0.242  620.90  14.368  263.88  223.71
 001323 00041339 18.429855 +24.93399  -79.85035  -0.242  622.56  14.056  263.27  224.51
 001324 00041359 18.430750 +24.92884  -79.84932  -0.374  621.85  13.810  264.80  225.24
 001325 00041379 18.431643 +24.92352  -79.84795  -0.352  618.88  13.507  264.79  228.12
 001326 00041399 18.432535 +24.91819  -79.84675  -0.330  610.09  13.111  265.88  228.45
 001327 00041419 18.433428 +24.91287  -79.84538  -0.286  605.04  12.792  264.59  227.50
 001328 00041439 18.434322 +24.90583  -79.84383  -0.352  598.39  12.582  264.31  227.26
 001329 00041459 18.435213 +24.90051  -79.84245  -0.462  589.36  12.313  264.97  228.59
 001330 00041479 18.436108 +24.89519  -79.84126  -0.352  586.45  12.206  264.17  230.33
 001331 00041499 18.437000 +24.88970  -79.83988  -0.528  592.27  12.423  264.96  227.93
